Epoche;Kp;Ki;Kd;Kn;IntegralSaturation;AntiWindupBackCalculationConstant
;-;-;-;-;-;-
0;1;1;1;1;1;1
0;"06EDFF";"06EDFF";"06EDFF";"06EDFF";"06EDFF";"06EDFF"
0;2.070376;3.382061;0.171819;2.924497;10.000000;0.100000
1;2.070376;3.382061;0.171819;2.924497;10.000000;0.100000
2;2.577746;2.561266;10.015564;0.640797;10.000000;0.100000
3;12.244789;8.575243;4.545885;1.370800;10.000000;0.100000
4;12.244789;8.575243;4.545885;1.370800;10.000000;0.100000
5;4.877392;11.933119;-0.433210;2.004975;10.000000;0.100000
6;5.060484;12.863933;2.935995;0.738609;10.000000;0.100000
7;5.614109;14.021577;-0.263604;-0.227302;10.000000;0.100000
8;5.614109;14.021577;-0.263604;-0.227302;10.000000;0.100000
9;8.698500;17.888443;-2.785062;0.867054;10.000000;0.100000
10;8.698500;17.888443;-2.785062;0.867054;10.000000;0.100000
11;8.832166;19.117762;-6.451594;0.342760;10.000000;0.100000
12;11.872728;21.148166;-1.794619;2.512732;10.000000;0.100000
13;11.872728;21.148166;-1.794619;2.512732;10.000000;0.100000
14;11.872728;21.148166;-1.794619;2.512732;10.000000;0.100000
15;11.872728;21.148166;-1.794619;2.512732;10.000000;0.100000
16;9.620691;39.935237;-1.467301;0.085302;10.000000;0.100000
17;9.620691;39.935237;-1.467301;0.085302;10.000000;0.100000
18;10.967981;43.255335;-2.711979;0.585505;10.000000;0.100000
19;13.138863;49.725216;-2.719835;1.163485;10.000000;0.100000
20;10.027901;49.335464;-3.573672;0.962705;10.000000;0.100000
21;10.027901;49.335464;-3.573672;0.962705;10.000000;0.100000
22;6.848862;64.198153;-1.453986;0.179508;10.000000;0.100000
23;6.848862;64.198153;-1.453986;0.179508;10.000000;0.100000
24;6.559328;65.394341;-0.464080;0.526066;10.000000;0.100000
25;6.559328;65.394341;-0.464080;0.526066;10.000000;0.100000
26;6.559328;65.394341;-0.464080;0.526066;10.000000;0.100000
27;6.559328;65.394341;-0.464080;0.526066;10.000000;0.100000
28;6.559328;65.394341;-0.464080;0.526066;10.000000;0.100000
29;6.537862;66.293223;-4.478921;0.087548;10.000000;0.100000
30;6.537862;66.293223;-4.478921;0.087548;10.000000;0.100000
31;6.824408;63.703488;-2.459253;0.312471;10.000000;0.100000
32;7.700002;70.621499;-4.140608;0.425750;10.000000;0.100000
33;7.700002;70.621499;-4.140608;0.425750;10.000000;0.100000
34;6.625478;66.947224;-0.822422;0.585811;10.000000;0.100000
35;6.625478;66.947224;-0.822422;0.585811;10.000000;0.100000
36;6.625478;66.947224;-0.822422;0.585811;10.000000;0.100000
37;6.625478;66.947224;-0.822422;0.585811;10.000000;0.100000
38;7.172077;76.031511;-5.018640;0.255487;10.000000;0.100000
39;6.590109;77.476327;-1.836647;0.386721;10.000000;0.100000
40;6.590109;77.476327;-1.836647;0.386721;10.000000;0.100000
41;6.590109;77.476327;-1.836647;0.386721;10.000000;0.100000
42;7.099401;72.464069;-2.429652;0.449367;10.000000;0.100000
43;7.099401;72.464069;-2.429652;0.449367;10.000000;0.100000
44;6.799995;79.204040;-5.038550;0.179899;10.000000;0.100000
