Zeit [s];y
;-
0;1
0;"06EDFF"
6.160000;8.984700
6.170000;8.986930
6.180000;8.988828
6.190000;8.990443
6.200000;8.991818
6.210000;8.992988
6.220000;8.993985
6.230000;8.994832
6.240000;8.995554
6.250000;8.996168
6.260000;8.675159
6.270000;8.044040
6.280000;7.446926
6.290000;6.893677
6.300000;6.381513
6.310000;5.907399
6.320000;5.468509
6.330000;5.062227
6.340000;4.686129
6.350000;4.337973
6.360000;4.015684
6.370000;3.717339
6.380000;3.441160
6.390000;3.185499
6.400000;2.948833
6.410000;2.729749
6.420000;2.526943
6.430000;2.339204
6.440000;2.165413
6.450000;2.004534
6.460000;1.855607
6.470000;1.717745
6.480000;1.590125
6.490000;1.471987
6.500000;1.362626
6.510000;1.261390
6.520000;1.178109
6.530000;1.150144
6.540000;1.193034
6.550000;1.277991
6.560000;1.376111
6.570000;1.469954
6.580000;1.552260
6.590000;1.621758
6.600000;1.679764
6.610000;1.728249
6.620000;1.769020
6.630000;1.803508
6.640000;1.832799
6.650000;1.857726
6.660000;1.878954
6.670000;1.897032
6.680000;1.912423
6.690000;1.925523
6.700000;1.936670
6.710000;1.946154
6.720000;1.954223
6.730000;1.961089
6.740000;1.966930
6.750000;1.971900
6.760000;1.976129
6.770000;1.979727
6.780000;1.982788
6.790000;1.985392
6.800000;1.987608
6.810000;1.989494
6.820000;1.991098
6.830000;1.992462
6.840000;1.993623
6.850000;1.994611
6.860000;1.995451
6.870000;1.996166
6.880000;1.996774
6.890000;1.997291
6.900000;1.997731
6.910000;1.998105
6.920000;1.998423
6.930000;1.998694
6.940000;1.998924
6.950000;1.999119
6.960000;1.999286
6.970000;1.999427
6.980000;1.999547
6.990000;1.999649
7.000000;1.999736
7.010000;1.928356
7.020000;1.788067
7.030000;1.655338
7.040000;1.532359
7.050000;1.418513
7.060000;1.313125
7.070000;1.215566
7.080000;1.125256
7.090000;1.041655
7.100000;0.964265
7.110000;0.892625
7.120000;0.826308
7.130000;0.764917
7.140000;0.708088
7.150000;0.655480
7.160000;0.606782
7.170000;0.561701
7.180000;0.519969
7.190000;0.481338
7.200000;0.445577
7.210000;0.412473
7.220000;0.381828
7.230000;0.353461
7.240000;0.327200
7.250000;0.302891
7.260000;0.280388
7.270000;0.259556
7.280000;0.240273
7.290000;0.222422
7.300000;0.205897
7.310000;0.190600
7.320000;0.176439
7.330000;0.163331
7.340000;0.151196
7.350000;0.139963
7.360000;0.129564
7.370000;0.119938
7.380000;0.111028
7.390000;0.102779
7.400000;0.095143
7.410000;0.088074
7.420000;0.081531
7.430000;0.075473
7.440000;0.069866
7.450000;0.064675
7.460000;0.059870
7.470000;0.055422
7.480000;0.051305
7.490000;0.047493
7.500000;0.043965
7.510000;0.365698
7.520000;1.001067
7.530000;1.483260
7.540000;1.729477
7.550000;1.833446
7.560000;1.870643
7.570000;1.884213
7.580000;1.893098
7.590000;1.903051
7.600000;1.914368
7.610000;1.925921
7.620000;1.936721
7.630000;1.946274
7.640000;1.954469
7.650000;1.961408
7.660000;1.967264
7.670000;1.972210
7.680000;1.976401
7.690000;1.979959
7.700000;1.982985
7.710000;1.985560
7.720000;1.987752
7.730000;1.989617
7.740000;1.991204
7.750000;1.992555
7.760000;1.993704
7.770000;1.994681
7.780000;1.995513
7.790000;1.996220
7.800000;1.996822
7.810000;1.997333
7.820000;1.997769
7.830000;1.998139
7.840000;1.998454
7.850000;1.998721
7.860000;1.998949
7.870000;1.999142
7.880000;1.999307
7.890000;1.999447
7.900000;1.999566
7.910000;1.999667
7.920000;1.999752
7.930000;1.999825
7.940000;1.999887
7.950000;1.999939
7.960000;1.999984
7.970000;2.000021
7.980000;2.000053
7.990000;2.000080
8.000000;2.000103
8.010000;1.928681
8.020000;1.788367
8.030000;1.655616
8.040000;1.532616
8.050000;1.418751
8.060000;1.313345
8.070000;1.215770
8.080000;1.125444
8.090000;1.041830
8.100000;0.964427
8.110000;0.892775
8.120000;0.826446
8.130000;0.765046
8.140000;0.708207
8.150000;0.655590
8.160000;0.606883
8.170000;0.561795
8.180000;0.520057
8.190000;0.481419
8.200000;0.445652
8.210000;0.412542
8.220000;0.381893
8.230000;0.353520
8.240000;0.327255
8.250000;0.302942
8.260000;0.280435
8.270000;0.259600
8.280000;0.240313
8.290000;0.222459
8.300000;0.205931
8.310000;0.190632
8.320000;0.176469
8.330000;0.163358
8.340000;0.151221
8.350000;0.139986
8.360000;0.129586
8.370000;0.119958
8.380000;0.111046
8.390000;0.102796
8.400000;0.095159
8.410000;0.088089
8.420000;0.081544
8.430000;0.075486
8.440000;0.069878
8.450000;0.064686
8.460000;0.059880
8.470000;0.055432
8.480000;0.051313
8.490000;0.047501
8.500000;0.043972
8.510000;0.365705
8.520000;1.001074
8.530000;1.483316
8.540000;1.729622
8.550000;1.833643
8.560000;1.870851
8.570000;1.884406
8.580000;1.893267
8.590000;1.903195
8.600000;1.914489
8.610000;1.926023
8.620000;1.936808
8.630000;1.946347
8.640000;1.954532
8.650000;1.961462
8.660000;1.967310
8.670000;1.972250
8.680000;1.976435
8.690000;1.979989
8.700000;1.983010
8.710000;1.985582
8.720000;1.987771
8.730000;1.989633
8.740000;1.991218
8.750000;1.992567
8.760000;1.993715
8.770000;1.994691
8.780000;1.995521
8.790000;1.996227
8.800000;1.996828
8.810000;1.997339
8.820000;1.997774
8.830000;1.998144
8.840000;1.998458
8.850000;1.998725
8.860000;1.998953
8.870000;1.999146
8.880000;1.999310
8.890000;1.999450
8.900000;1.999569
8.910000;1.999669
8.920000;1.999755
8.930000;1.999828
8.940000;1.999889
8.950000;1.999942
8.960000;1.999986
8.970000;2.000023
8.980000;2.000055
8.990000;2.000082
9.000000;2.000105
9.010000;1.928683
9.020000;1.788369
9.030000;1.655617
9.040000;1.532618
9.050000;1.418752
9.060000;1.313346
9.070000;1.215771
9.080000;1.125446
9.090000;1.041831
9.100000;0.964428
9.110000;0.892776
9.120000;0.826447
9.130000;0.765046
9.140000;0.708207
9.150000;0.655591
9.160000;0.606884
9.170000;0.561796
9.180000;0.520057
9.190000;0.481419
9.200000;0.445652
9.210000;0.412543
9.220000;0.381893
9.230000;0.353520
9.240000;0.327255
9.250000;0.302942
9.260000;0.280435
9.270000;0.259600
9.280000;0.240313
9.290000;0.222459
9.300000;0.205932
9.310000;0.190632
9.320000;0.176469
9.330000;0.163358
9.340000;0.151221
9.350000;0.139986
9.360000;0.129586
9.370000;0.119959
9.380000;0.111046
9.390000;0.102796
9.400000;0.095159
9.410000;0.088089
9.420000;0.081544
9.430000;0.075486
9.440000;0.069878
9.450000;0.064686
9.460000;0.059880
9.470000;0.055432
9.480000;0.051313
9.490000;0.047501
9.500000;0.043972
9.510000;0.040705
9.520000;0.037681
9.530000;0.034881
9.540000;0.032290
9.550000;0.029891
9.560000;0.027670
9.570000;0.025614
9.580000;0.023711
9.590000;0.021950
9.600000;0.020319
9.610000;0.018809
9.620000;0.017412
9.630000;0.016118
9.640000;0.014921
9.650000;0.013812
9.660000;0.012786
9.670000;0.011836
9.680000;0.010957
9.690000;0.010143
9.700000;0.009389
9.710000;0.008692
9.720000;0.008046
9.730000;0.007448
9.740000;0.006895
9.750000;0.006383
9.760000;0.005908
9.770000;0.005469
9.780000;0.005063
9.790000;0.004687
9.800000;0.004339
9.810000;0.004016
9.820000;0.003718
9.830000;0.003442
9.840000;0.003186
9.850000;0.002949
9.860000;0.002730
9.870000;0.002527
9.880000;0.002340
9.890000;0.002166
9.900000;0.002005
9.910000;0.001856
9.920000;0.001718
9.930000;0.001590
9.940000;0.001472
9.950000;0.001363
9.960000;0.001262
9.970000;0.001168
9.980000;0.001081
9.990000;0.001001
10.000000;0.000926
10.010000;0.325858
10.020000;0.964187
10.030000;1.568114
10.040000;2.127674
10.050000;2.645682
10.060000;3.125205
10.070000;3.569102
10.080000;3.980019
10.090000;4.330003
10.100000;4.574550
10.110000;4.715397
10.120000;4.789022
10.130000;4.827994
10.140000;4.852139
10.150000;4.870859
10.160000;4.887533
10.170000;4.902872
10.180000;4.916759
10.190000;4.929019
10.200000;4.939629
10.210000;4.948699
10.220000;4.956407
10.230000;4.962946
10.240000;4.968495
10.250000;4.973208
10.260000;4.977214
10.270000;4.980622
10.280000;4.983522
10.290000;4.985990
