Zeit [s];y
;-
0;1
0;"12CAFF"
0.010000;0.000000
0.030000;0.000003
0.050000;0.000004
0.070000;0.000003
0.090000;0.000014
0.110000;0.000052
0.130000;0.000095
0.150000;0.000103
0.170000;0.000097
0.190000;0.000106
0.210000;0.000154
0.230000;0.000273
0.250000;0.000500
0.270000;0.000840
0.290000;0.001240
0.310000;0.001608
0.330000;0.001910
0.350000;0.002174
0.370000;0.002424
0.390000;0.002626
0.410000;0.002682
0.430000;0.002489
0.450000;0.002030
0.470000;0.001369
0.490000;0.000627
0.510000;-0.000036
0.530000;0.000078
0.550000;0.003869
0.570000;0.016452
0.590000;0.043159
0.610000;0.087665
0.630000;0.151019
0.650000;0.231752
0.670000;0.326806
0.690000;0.432827
0.710000;0.547308
0.730000;0.669234
0.750000;0.799099
0.770000;0.938416
0.790000;1.088973
0.810000;1.252139
0.830000;1.428447
0.850000;1.617535
0.870000;1.818401
0.890000;2.029822
0.910000;2.250777
0.930000;2.480710
0.950000;2.719599
0.970000;2.967821
0.990000;3.225919
1.010000;3.494350
1.030000;3.773312
1.050000;4.062697
1.070000;4.362147
1.090000;4.671192
1.110000;4.989395
1.130000;5.316461
1.150000;5.652277
1.170000;5.996883
1.190000;6.350398
1.210000;6.712934
1.230000;7.084529
1.250000;7.465115
1.270000;7.854536
1.290000;8.252580
1.310000;8.659038
1.330000;9.073741
1.350000;9.496580
1.370000;9.927504
1.390000;10.366496
1.410000;10.813540
1.430000;11.268536
1.450000;11.731144
1.470000;12.200564
1.490000;12.675494
1.510000;13.154314
1.530000;13.635377
1.550000;14.117262
1.570000;14.598923
1.590000;15.079672
1.610000;15.558973
1.630000;16.036237
1.650000;16.510791
1.670000;16.981873
1.690000;17.448617
1.710000;17.910073
1.730000;18.365326
1.750000;18.813645
1.770000;19.254529
1.790000;19.687636
1.810000;20.112702
1.830000;20.529445
1.850000;20.937561
1.870000;21.336737
1.890000;21.726604
1.910000;22.106782
1.930000;22.476940
1.950000;22.836853
1.970000;23.186370
1.990000;23.525358
2.010000;23.853753
2.030000;24.171565
2.050000;24.478778
2.070000;24.775295
2.090000;25.061007
2.110000;25.335873
2.130000;25.599989
2.150000;25.853562
2.170000;26.096842
2.190000;26.330100
2.210000;26.553562
2.230000;26.767387
2.250000;26.971674
2.270000;27.166489
2.290000;27.351936
2.310000;27.528209
2.330000;27.695625
2.350000;27.854595
2.370000;28.005534
2.390000;28.148765
2.410000;28.284447
2.430000;28.412620
2.450000;28.533361
2.470000;28.646865
2.490000;28.753416
2.510000;28.853407
2.530000;28.947281
2.550000;29.035442
2.570000;29.118212
2.590000;29.195867
2.610000;29.268627
2.630000;29.336700
2.650000;29.400279
2.670000;29.459515
2.690000;29.514554
2.710000;29.565552
2.730000;29.612746
2.750000;29.656511
2.770000;29.697304
2.790000;29.735527
2.810000;29.771407
