Epoche;Kp;Ki;Kd;Kn;IntegralSaturation;AntiWindupBackCalculationConstant
41;-1.558766;0.000662;-0.866677;3.788497;100000000.000000;0.100000
42;-1.558766;0.000662;-0.866677;3.788497;100000000.000000;0.100000
43;-1.558766;0.000662;-0.866677;3.788497;100000000.000000;0.100000
44;-1.389630;-0.007424;-0.796404;4.257003;100000000.000000;0.100000
45;-0.951137;-0.003012;-0.660256;4.146002;100000000.000000;0.100000
46;-1.018935;-0.003389;-0.671000;4.184990;100000000.000000;0.100000
47;-1.018935;-0.003389;-0.671000;4.184990;100000000.000000;0.100000
48;-1.018935;-0.003389;-0.671000;4.184990;100000000.000000;0.100000
49;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
50;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
51;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
52;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
53;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
54;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
55;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
56;-0.870550;-0.001894;-0.615288;4.367335;100000000.000000;0.100000
57;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
58;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
59;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
60;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
61;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
62;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
63;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
64;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
65;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
66;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
67;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
68;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
69;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
70;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
71;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
72;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
73;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
74;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
75;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
76;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
77;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
78;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
79;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
80;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
81;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
82;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
83;-0.979572;-0.000562;-0.659554;4.355669;100000000.000000;0.100000
84;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
85;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
86;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
87;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
88;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
89;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
90;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
91;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
92;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
93;-0.956793;-0.000077;-0.644720;4.297934;100000000.000000;0.100000
94;-0.952679;-0.001459;-0.647290;4.401661;100000000.000000;0.100000
95;-0.952679;-0.001459;-0.647290;4.401661;100000000.000000;0.100000
96;-0.952679;-0.001459;-0.647290;4.401661;100000000.000000;0.100000
97;-0.952679;-0.001459;-0.647290;4.401661;100000000.000000;0.100000
98;-0.952679;-0.001459;-0.647290;4.401661;100000000.000000;0.100000
99;-0.952679;-0.001459;-0.647290;4.401661;100000000.000000;0.100000
100;-0.952679;-0.001459;-0.647290;4.401661;100000000.000000;0.100000
101;-0.876332;-0.000077;-0.644720;4.334160;100000000.000000;0.100000
102;-0.919651;-0.000077;-0.640751;4.415882;100000000.000000;0.100000
103;-0.954502;-0.000085;-0.664666;4.357020;100000000.000000;0.100000
104;-0.987989;-0.000093;-0.649749;4.320539;100000000.000000;0.100000
105;-0.987989;-0.000093;-0.649749;4.320539;100000000.000000;0.100000
106;-0.987989;-0.000093;-0.649749;4.320539;100000000.000000;0.100000
107;-0.987989;-0.000093;-0.649749;4.320539;100000000.000000;0.100000
108;-0.987989;-0.000093;-0.649749;4.320539;100000000.000000;0.100000
109;-0.987989;-0.000093;-0.649749;4.320539;100000000.000000;0.100000
110;-0.970763;-0.000093;-0.655717;4.384530;100000000.000000;0.100000
111;-0.970763;-0.000093;-0.655717;4.384530;100000000.000000;0.100000
112;-0.959057;-0.000093;-0.650848;4.265462;100000000.000000;0.100000
113;-0.959057;-0.000093;-0.650848;4.265462;100000000.000000;0.100000
114;-0.959057;-0.000093;-0.650848;4.265462;100000000.000000;0.100000
115;-0.959057;-0.000093;-0.650848;4.265462;100000000.000000;0.100000
116;-0.959057;-0.000093;-0.650848;4.265462;100000000.000000;0.100000
117;-0.871633;-0.000102;-0.621244;4.420378;100000000.000000;0.100000
118;-0.871633;-0.000102;-0.621244;4.420378;100000000.000000;0.100000
119;-0.871633;-0.000102;-0.621244;4.420378;100000000.000000;0.100000
120;-0.847975;-0.000093;-0.613917;4.479360;100000000.000000;0.100000
121;-0.865717;-0.000093;-0.617711;4.265462;100000000.000000;0.100000
122;-0.865717;-0.000093;-0.617711;4.265462;100000000.000000;0.100000
123;-0.865717;-0.000093;-0.617711;4.265462;100000000.000000;0.100000
124;-0.879772;-0.000094;-0.630626;4.326661;100000000.000000;0.100000
125;-0.879772;-0.000094;-0.630626;4.326661;100000000.000000;0.100000
126;-0.879772;-0.000094;-0.630626;4.326661;100000000.000000;0.100000
127;-0.879772;-0.000094;-0.630626;4.326661;100000000.000000;0.100000
128;-0.866939;-0.000092;-0.640252;4.230506;100000000.000000;0.100000
129;-0.866939;-0.000092;-0.640252;4.230506;100000000.000000;0.100000
130;-0.866939;-0.000092;-0.640252;4.230506;100000000.000000;0.100000
131;-0.866939;-0.000092;-0.640252;4.230506;100000000.000000;0.100000
132;-0.866939;-0.000092;-0.640252;4.230506;100000000.000000;0.100000
133;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
134;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
135;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
136;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
137;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
138;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
139;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
140;-0.879772;-0.000097;-0.630626;4.254928;100000000.000000;0.100000
141;-0.863122;-0.000096;-0.630488;4.207377;100000000.000000;0.100000
142;-0.863122;-0.000096;-0.630488;4.207377;100000000.000000;0.100000
143;-0.863122;-0.000096;-0.630488;4.207377;100000000.000000;0.100000
144;-0.863122;-0.000096;-0.630488;4.207377;100000000.000000;0.100000
145;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
146;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
147;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
148;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
149;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
150;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
151;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
152;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
153;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
154;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
155;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
156;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
157;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
158;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
159;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
160;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
161;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
162;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
163;-0.890016;-0.000096;-0.635672;4.334945;100000000.000000;0.100000
164;-0.870337;-0.000095;-0.631825;4.208011;100000000.000000;0.100000
165;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
166;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
167;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
168;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
169;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
170;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
171;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
172;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
173;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
174;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
175;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
176;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
177;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
178;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
179;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
180;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
181;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
182;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
183;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
184;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
185;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
186;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
187;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
188;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
189;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
190;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
191;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
192;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
193;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
194;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
195;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
196;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
197;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
198;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
199;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
200;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
201;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
202;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
203;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
204;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
205;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
206;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
207;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
208;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
209;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
210;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
211;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
212;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
213;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
214;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
215;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
216;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
217;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
218;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
219;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
220;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
221;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
222;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
223;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
224;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
225;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
226;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
227;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
228;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
229;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
230;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
231;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
232;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
233;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
234;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
235;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
236;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
237;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
238;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
239;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
240;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
241;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
242;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
243;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
244;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
245;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
246;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
247;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
248;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
249;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
250;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
251;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
252;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
253;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
254;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
255;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
256;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
257;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
258;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
259;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
260;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
261;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
262;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
263;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
264;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
265;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
266;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
267;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
268;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
269;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
270;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
271;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
272;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
273;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
274;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
275;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
276;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
277;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
278;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
279;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
280;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
281;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
282;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
283;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
284;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
285;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
286;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
287;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
288;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
289;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
290;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
291;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
292;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
293;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
294;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
295;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
296;-0.865814;-0.000096;-0.636228;4.119665;100000000.000000;0.100000
297;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
298;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
299;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
300;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
301;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
302;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
303;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
304;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
305;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
306;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
307;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
308;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
309;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
310;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
311;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
312;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
313;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
314;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
315;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
316;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
317;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
318;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
319;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
320;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
321;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
322;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
323;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
324;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
325;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
326;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
327;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
328;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
329;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
330;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
331;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
332;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
333;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
334;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
335;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
336;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
337;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
338;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
339;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
340;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
341;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
342;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
343;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
344;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
345;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
346;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
347;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
348;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
349;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
350;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
351;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
352;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
353;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
354;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
355;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
356;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
357;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
358;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
359;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
360;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
361;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
362;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
363;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
364;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
365;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
366;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
367;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
368;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
369;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
370;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
371;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
372;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
373;-0.873404;-0.000096;-0.633112;4.211264;100000000.000000;0.100000
