Zeit [s];r [rad];u1;d;y2 [rad]
11.76;12.566371;-1.910526347;0;12.96221129
11.77;12.566371;-1.813788113;0;12.96221129
11.78;12.566371;-1.70988122;0;12.96535288
11.79;12.566371;-1.62162292;0;12.96535288
11.8;12.566371;-1.514518329;0;12.97163607
11.81;12.566371;-1.411766711;0;12.97791925
11.82;12.566371;-1.335809992;0;12.97791925
11.83;12.566371;-1.240479814;0;12.98420244
11.84;12.566371;-1.137683796;0;12.99362722
11.85;12.566371;-1.072880395;0;12.99362722
11.86;12.566371;-0.976911338;0;13.00305199
11.87;12.566371;-0.884699634;0;13.01247677
11.88;12.566371;-0.830026969;0;13.01247677
11.89;12.566371;-0.721126038;0;13.02818473
11.9;12.566371;-0.638928268;0;13.03760951
11.91;12.566371;-0.593840401;0;13.03760951
11.92;12.566371;-0.494113525;0;13.05331748
11.93;12.566371;-0.40938243;0;13.06588385
11.94;12.566371;-0.373065615;0;13.06588385
11.95;12.566371;-0.281733917;0;13.08159181
11.96;12.566371;-0.205038235;0;13.09415818
11.97;12.566371;-0.176412485;0;13.09415818
11.98;12.566371;-0.09244226;0;13.10986614
11.99;12.566371;-0.022792584;0;13.12243251
12;12.566371;-0.000910891;0;13.12243251
12.01;12.566371;0.076604286;0;13.13814048
12.02;12.566371;0.140075538;0;13.15070685
12.03;12.566371;0.156043576;0;13.15070685
12.04;12.566371;0.216584287;0;13.16327322
12.05;12.566371;0.229747369;0;13.16327322
12.06;12.566371;0.276289092;0;13.172698
12.07;12.566371;0.332505849;0;13.18526437
12.08;12.566371;0.341530275;0;13.18526437
12.09;12.566371;0.3841107;0;13.19468915
12.1;12.566371;0.425221681;0;13.20411392
12.11;12.566371;0.430983485;0;13.20411392
12.12;12.566371;0.470441105;0;13.2135387
12.13;12.566371;0.49724887;0;13.21982189
12.14;12.566371;0.50051622;0;13.21982189
12.15;12.566371;0.537586283;0;13.22924666
12.16;12.566371;0.562108808;0;13.23552985
12.17;12.566371;0.563188848;0;13.23552985
12.18;12.566371;0.598165337;0;13.24495463
12.19;12.566371;0.620684005;0;13.25123781
12.2;12.566371;0.619846064;0;13.25123781
12.21;12.566371;0.641672528;0;13.257521
12.22;12.566371;0.640172045;0;13.257521
12.23;12.566371;0.661364361;0;13.26380418
12.24;12.566371;0.681885376;0;13.27008737
12.25;12.566371;0.679135388;0;13.27008737
12.26;12.566371;0.699131745;0;13.27637055
12.27;12.566371;0.707193818;0;13.27951215
12.28;12.566371;0.703714615;0;13.27951215
12.29;12.566371;0.711698773;0;13.28265374
12.3;12.566371;0.719459229;0;13.28579533
12.31;12.566371;0.715691334;0;13.28579533
12.32;12.566371;0.712084937;0;13.28579533
12.33;12.566371;0.708633117;0;13.28579533
12.34;12.566371;0.705329249;0;13.28579533
12.35;12.566371;0.690852759;0;13.28265374
12.36;12.566371;0.688192484;0;13.28265374
12.37;12.566371;0.685646241;0;13.28265374
12.38;12.566371;0.671894908;0;13.27951215
12.39;12.566371;0.669928714;0;13.27951215
12.4;12.566371;0.656732574;0;13.27637055
12.41;12.566371;0.643983546;0;13.27322896
12.42;12.566371;0.642976704;0;13.27322896
12.43;12.566371;0.630698804;0;13.27008737
12.44;12.566371;0.630142901;0;13.27008737
12.45;12.566371;0.629610848;0;13.27008737
12.46;12.566371;0.61778739;0;13.26694578
12.47;12.566371;0.617666455;0;13.26694578
12.48;12.566371;0.606236496;0;13.26380418
12.49;12.566371;0.606492196;0;13.26380418
12.5;12.566371;0.606736966;0;13.26380418
12.51;12.566371;0.606971276;0;13.26380418
12.52;12.566371;0.607195573;0;13.26380418
12.53;12.566371;0.607410286;0;13.26380418
12.54;12.566371;0.607615827;0;13.26380418
12.55;12.566371;0.607812587;0;13.26380418
12.56;12.566371;0.608000944;0;13.26380418
12.57;12.566371;0.619495492;0;13.26694578
12.58;12.566371;0.61930167;0;13.26694578
12.59;12.566371;0.619116182;0;13.26694578
12.6;12.566371;0.618938672;0;13.26694578
12.61;12.566371;0.618768797;0;13.26694578
12.62;12.566371;0.61860623;0;13.26694578
12.63;12.566371;0.618450658;0;13.26694578
12.64;12.566371;0.618301782;0;13.26694578
12.65;12.566371;0.618159313;0;13.26694578
12.66;12.566371;0.618022979;0;13.26694578
12.67;12.566371;0.617892515;0;13.26694578
12.68;12.566371;0.617767671;0;13.26694578
12.69;12.566371;0.617648205;0;13.26694578
12.7;12.566371;0.617533888;0;13.26694578
12.71;12.566371;0.617424497;0;13.26694578
12.72;12.566371;0.617319823;0;13.26694578
12.73;12.566371;0.617219663;0;13.26694578
12.74;12.566371;0.617123824;0;13.26694578
12.75;12.566371;0.61703212;0;13.26694578
12.76;12.566371;0.616944375;0;13.26694578
12.77;12.566371;0.616860418;0;13.26694578
12.78;12.566371;0.616780088;0;13.26694578
12.79;12.566371;0.616703228;0;13.26694578
12.8;12.566371;0.616629691;0;13.26694578
12.81;12.566371;0.616559333;0;13.26694578
12.82;12.566371;0.616492019;0;13.26694578
12.83;12.566371;0.616427618;0;13.26694578
12.84;12.566371;0.616366005;0;13.26694578
12.85;12.566371;0.616307061;0;13.26694578
12.86;12.566371;0.616250672;0;13.26694578
12.87;12.566371;0.616196727;0;13.26694578
12.88;12.566371;0.616145123;0;13.26694578
12.89;12.566371;0.616095759;0;13.26694578
12.9;12.566371;0.616048538;0;13.26694578
12.91;12.566371;0.61600337;0;13.26694578
12.92;12.566371;0.615960165;0;13.26694578
12.93;12.566371;0.615918841;0;13.26694578
12.94;12.566371;0.615879315;0;13.26694578
12.95;12.566371;0.615841513;0;13.26694578
12.96;12.566371;0.615805358;0;13.26694578
12.97;12.566371;0.615770781;0;13.26694578
12.98;12.566371;0.615737715;0;13.26694578
12.99;12.566371;0.615706094;0;13.26694578
13;12.566371;0.615675857;0;13.26694578
13.01;12.566371;0.615646943;0;13.26694578
13.02;12.566371;0.615619298;0;13.26694578
13.03;12.566371;0.615592865;0;13.26694578
13.04;12.566371;0.615567594;0;13.26694578
13.05;12.566371;0.615543434;0;13.26694578
13.06;12.566371;0.615520338;0;13.26694578
13.07;12.566371;0.61549826;0;13.26694578
13.08;12.566371;0.615477157;0;13.26694578
13.09;12.566371;0.615456986;0;13.26694578
13.1;12.566371;0.615437708;0;13.26694578
13.11;12.566371;0.615419285;0;13.26694578
13.12;12.566371;0.61540168;0;13.26694578
13.13;12.566371;0.615384858;0;13.26694578
13.14;12.566371;0.615368785;0;13.26694578
13.15;12.566371;0.615353429;0;13.26694578
13.16;12.566371;0.61533876;0;13.26694578
13.17;12.566371;0.615324748;0;13.26694578
13.18;12.566371;0.615311365;0;13.26694578
13.19;12.566371;0.615298584;0;13.26694578
13.2;12.566371;0.615286378;0;13.26694578
13.21;12.566371;0.615274725;0;13.26694578
13.22;12.566371;0.615263599;0;13.26694578
13.23;12.566371;0.615252979;0;13.26694578
13.24;12.566371;0.615242842;0;13.26694578
13.25;12.566371;0.615233168;0;13.26694578
13.26;12.566371;0.615223937;0;13.26694578
13.27;12.566371;0.61521513;0;13.26694578
13.28;12.566371;0.615206729;0;13.26694578
13.29;12.566371;0.615198716;0;13.26694578
13.3;12.566371;0.615191075;0;13.26694578
13.31;12.566371;0.615183791;0;13.26694578
13.32;12.566371;0.615176846;0;13.26694578
13.33;12.566371;0.615170228;0;13.26694578
13.34;12.566371;0.615163922;0;13.26694578
13.35;12.566371;0.615157914;0;13.26694578
13.36;12.566371;0.615152193;0;13.26694578
13.37;12.566371;0.615146745;0;13.26694578
13.38;12.566371;0.615141559;0;13.26694578
13.39;12.566371;0.615136624;0;13.26694578
13.4;12.566371;0.615131928;0;13.26694578
13.41;12.566371;0.615127463;0;13.26694578
13.42;12.566371;0.615123217;0;13.26694578
13.43;12.566371;0.615119181;0;13.26694578
13.44;12.566371;0.615115347;0;13.26694578
13.45;12.566371;0.615111706;0;13.26694578
13.46;12.566371;0.615108249;0;13.26694578
13.47;12.566371;0.615104969;0;13.26694578
13.48;12.566371;0.615101858;0;13.26694578
13.49;12.566371;0.615098908;0;13.26694578
13.5;12.566371;0.615096114;0;13.26694578
13.51;12.566371;0.615093467;0;13.26694578
13.52;12.566371;0.615090963;0;13.26694578
13.53;12.566371;0.615088594;0;13.26694578
13.54;12.566371;0.615086355;0;13.26694578
13.55;12.566371;0.615084241;0;13.26694578
13.56;12.566371;0.615082246;0;13.26694578
13.57;12.566371;0.615080364;0;13.26694578
13.58;12.566371;0.615078592;0;13.26694578
13.59;12.566371;0.615076924;0;13.26694578
13.6;12.566371;0.615075356;0;13.26694578
13.61;12.566371;0.615073884;0;13.26694578
13.62;12.566371;0.615072503;0;13.26694578
13.63;12.566371;0.61507121;0;13.26694578
13.64;12.566371;0.615070001;0;13.26694578
13.65;12.566371;0.615068872;0;13.26694578
13.66;12.566371;0.61506782;0;13.26694578
13.67;12.566371;0.615066841;0;13.26694578
13.68;12.566371;0.615065933;0;13.26694578
13.69;12.566371;0.615065092;0;13.26694578
13.7;12.566371;0.615064316;0;13.26694578
13.71;12.566371;0.615063601;0;13.26694578
13.72;12.566371;0.615062946;0;13.26694578
13.73;12.566371;0.615062347;0;13.26694578
13.74;12.566371;0.615061802;0;13.26694578
13.75;12.566371;0.615061309;0;13.26694578
13.76;12.566371;0.615060865;0;13.26694578
13.77;12.566371;0.615060469;0;13.26694578
13.78;12.566371;0.615060119;0;13.26694578
13.79;12.566371;0.615059812;0;13.26694578
13.8;12.566371;0.615059546;0;13.26694578
13.81;12.566371;0.61505932;0;13.26694578
13.82;12.566371;0.615059133;0;13.26694578
13.83;12.566371;0.615058982;0;13.26694578
13.84;12.566371;0.615058866;0;13.26694578
13.85;12.566371;0.615058783;0;13.26694578
13.86;12.566371;0.615058732;0;13.26694578
13.87;12.566371;0.615058712;0;13.26694578
13.88;12.566371;0.615058721;0;13.26694578
13.89;12.566371;0.615058759;0;13.26694578
13.9;12.566371;0.615058823;0;13.26694578
13.91;12.566371;0.615058913;0;13.26694578
13.92;12.566371;0.615059027;0;13.26694578
13.93;12.566371;0.615059165;0;13.26694578
13.94;12.566371;0.615059326;0;13.26694578
13.95;12.566371;0.615059508;0;13.26694578
13.96;12.566371;0.615059711;0;13.26694578
13.97;12.566371;0.615059933;0;13.26694578
13.98;12.566371;0.615060175;0;13.26694578
13.99;12.566371;0.615060434;0;13.26694578
14;12.566371;0.615060711;10;13.26694578
14.01;12.566371;0.615061005;10;13.26694578
14.02;12.566371;0.637689783;10;13.27322896
14.03;12.566371;0.636957234;10;13.27322896
14.04;12.566371;0.692827279;10;13.28893692
14.05;12.566371;0.735580979;10;13.3015033
14.06;12.566371;0.731719295;10;13.3015033
14.07;12.566371;0.807222771;10;13.32349444
14.08;12.566371;0.902948082;10;13.35176878
14.09;12.566371;0.893808907;10;13.35176878
14.1;12.566371;1.009517992;10;13.3863263
14.11;12.566371;0.997114583;10;13.3863263
14.12;12.566371;1.109699321;10;13.42088382
14.13;12.566371;1.241390508;10;13.46172452
14.14;12.566371;1.221892681;10;13.46172452
14.15;12.566371;1.350315496;10;13.50256523
14.16;12.566371;1.440831708;10;13.53398115
14.17;12.566371;1.415510855;10;13.53398115
14.18;12.566371;1.538360185;10;13.57482186
14.19;12.566371;1.623541759;10;13.60623778
14.2;12.566371;1.593114881;10;13.60623778
14.21;12.566371;1.699762765;10;13.64393689
14.22;12.566371;1.791947238;10;13.67849441
14.23;12.566371;1.757027346;10;13.67849441
14.24;12.566371;1.859374762;10;13.71619353
14.25;12.566371;1.947443061;10;13.75075104
14.26;12.566371;1.908583391;10;13.75075104
14.27;12.566371;2.04110257;10;13.79787493
14.28;12.566371;2.135776453;10;13.83557405
14.29;12.566371;2.092043482;10;13.83557405
14.3;12.566371;2.242526672;10;13.88898112
14.31;12.566371;2.36594582;10;13.93610501
14.32;12.566371;2.316138832;10;13.93610501
14.33;12.566371;2.506065241;10;14.00207846
14.34;12.566371;2.452740545;10;14.00207846
14.35;12.566371;2.594043058;10;14.05548553
14.36;12.566371;2.821817308;10;14.13402535
14.37;12.566371;2.759935278;10;14.13402535
14.38;12.566371;2.949618348;10;14.20314039
14.39;12.566371;3.111149628;10;14.26597224
14.4;12.566371;3.041842465;10;14.26597224
14.41;12.566371;3.280989775;10;14.35079524
14.42;12.566371;3.45651497;10;14.41991028
14.43;12.566371;3.378210406;10;14.41991028
14.44;12.566371;3.608745895;10;14.50473328
14.45;12.566371;3.787342557;10;14.57698991
14.46;12.566371;3.700782028;10;14.57698991
14.47;12.566371;3.900786887;10;14.65552973
14.48;12.566371;4.061238672;10;14.72464477
14.49;12.566371;3.968506662;10;14.72464477
14.5;12.566371;4.185232986;10;14.80946777
14.51;12.566371;4.316669565;10;14.87229962
14.52;12.566371;4.218557395;10;14.87229962
14.53;12.566371;4.407505655;10;14.95083944
14.54;12.566371;4.523431965;10;15.0105297
14.55;12.566371;4.421670018;10;15.0105297
14.56;12.566371;4.607124914;10;15.08906952
14.57;12.566371;4.504737109;10;15.08906952
14.58;12.566371;4.644336031;10;15.15504296
14.59;12.566371;4.825696481;10;15.23358278
14.6;12.566371;4.719389698;10;15.23358278
14.61;12.566371;4.90049453;10;15.31212259
14.62;12.566371;5.04285625;10;15.38123763
14.63;12.566371;4.932809429;10;15.38123763
14.64;12.566371;5.144277206;10;15.46920223
14.65;12.566371;5.270799034;10;15.53517567
14.66;12.566371;5.156786939;10;15.53517567
14.67;12.566371;5.364459376;10;15.62314027
14.68;12.566371;5.47603428;10;15.68597212
14.69;12.566371;5.358911613;10;15.68597212
14.7;12.566371;5.52966408;10;15.76451194
14.71;12.566371;5.650802855;10;15.83048538
14.72;12.566371;5.531638404;10;15.83048538
14.73;12.566371;5.72306506;10;15.91530838
14.74;12.566371;5.604001507;10;15.91530838
14.75;12.566371;5.705010863;10;15.97499864
14.76;12.566371;5.86051288;10;16.05039687
14.77;12.566371;5.740651643;10;16.05039687
14.78;12.566371;5.886154442;10;16.1226535
14.79;12.566371;5.960260298;10;16.17606057
14.8;12.566371;5.840861736;10;16.17606057
14.81;12.566371;5.986807389;10;16.2483172
14.82;12.566371;6.072651359;10;16.30486587
14.83;12.566371;5.95329208;10;16.30486587
14.84;12.566371;6.076646868;10;16.37083932
14.85;12.566371;6.129317008;10;16.41796321
14.86;12.566371;6.011792969;10;16.41796321
14.87;12.566371;6.136904354;10;16.48393665
14.88;12.566371;6.021542299;10;16.48393665
14.89;12.566371;6.080837613;10;16.53106054
14.9;12.566371;6.161996831;10;16.58446762
14.91;12.566371;6.049349384;10;16.58446762
14.92;12.566371;6.11124298;10;16.63159151
14.93;12.566371;6.217517606;10;16.69128177
14.94;12.566371;6.106517655;10;16.69128177
14.95;12.566371;6.16998815;10;16.73840566
14.96;12.566371;6.209886695;10;16.77924636
14.97;12.566371;6.102530016;10;16.77924636
14.98;12.566371;6.169487659;10;16.82637025
14.99;12.566371;6.201409685;10;16.86406936
15;12.566371;6.097614128;10;16.86406936
15.01;12.566371;6.16798029;10;16.91119325
15.02;12.566371;6.191850534;10;16.94575077
15.03;12.566371;6.091544064;10;16.94575077
15.04;12.566371;6.142621326;10;16.98659148
15.05;12.566371;6.045964323;10;16.98659148
15.06;12.566371;6.066591956;10;17.0180074
15.07;12.566371;6.098834232;10;17.05256492
15.08;12.566371;6.006541025;10;17.05256492
15.09;12.566371;6.042659686;10;17.08712244
15.1;12.566371;6.044590626;10;17.11225518
15.11;12.566371;5.956872483;10;17.11225518
15.12;12.566371;5.974741683;10;17.14052952
15.13;12.566371;5.981596851;10;17.16566226
15.14;12.566371;5.898591916;10;17.16566226
15.15;12.566371;5.920972349;10;17.19393659
15.16;12.566371;5.932145428;10;17.21906933
15.17;12.566371;5.853273368;10;17.21906933
15.18;12.566371;5.868295335;10;17.24420208
15.19;12.566371;5.860992633;10;17.26305163
15.2;12.566371;5.786828179;10;17.26305163
15.21;12.566371;5.795041781;10;17.28504278
15.22;12.566371;5.724532886;10;17.28504278
15.23;12.566371;5.713616923;10;17.30075074
15.24;12.566371;5.715075275;10;17.3196003
15.25;12.566371;5.649296435;10;17.3196003
15.26;12.566371;5.642907828;10;17.33530826
15.27;12.566371;5.637385288;10;17.35101623
15.28;12.566371;5.576120529;10;17.35101623
15.29;12.566371;5.562738325;10;17.3635826
15.3;12.566371;5.550403472;10;17.37614897
15.31;12.566371;5.493814148;10;17.37614897
15.32;12.566371;5.48490702;10;17.38871534
15.33;12.566371;5.465541235;10;17.39814012
15.34;12.566371;5.413418097;10;17.39814012
15.35;12.566371;5.408785764;10;17.41070649
15.36;12.566371;5.382197349;10;17.41698967
15.37;12.566371;5.334356914;10;17.41698967
15.38;12.566371;5.322509519;10;17.42641445
15.39;12.566371;5.288896816;10;17.42955604
15.4;12.566371;5.245528924;10;17.42955604
15.41;12.566371;5.237962409;10;17.43898082
15.42;12.566371;5.208447134;10;17.44212241
15.43;12.566371;5.169001081;10;17.44212241
15.44;12.566371;5.14255987;10;17.44526401
15.45;12.566371;5.106056146;10;17.44526401
15.46;12.566371;5.082431175;10;17.4484056
15.47;12.566371;5.059937239;10;17.45154719
15.48;12.566371;5.027211635;10;17.45154719
15.49;12.566371;5.007202877;10;17.45468878
15.5;12.566371;4.976855952;10;17.45468878
15.51;12.566371;4.947809703;10;17.45468878
15.52;12.566371;4.920008393;10;17.45468878
15.53;12.566371;4.89339867;10;17.45468878
15.54;12.566371;4.86792947;10;17.45468878
15.55;12.566371;4.832237684;10;17.45154719
15.56;12.566371;4.809271436;10;17.45154719
15.57;12.566371;4.787289576;10;17.45154719
15.58;12.566371;4.754935683;10;17.4484056
15.59;12.566371;4.735164287;10;17.4484056
15.6;12.566371;4.716240367;10;17.4484056
15.61;12.566371;4.698127606;10;17.4484056
15.62;12.566371;4.680791241;10;17.4484056
15.63;12.566371;4.664198003;10;17.4484056
15.64;12.566371;4.648316044;10;17.4484056
15.65;12.566371;4.633114884;10;17.4484056
15.66;12.566371;4.618565348;10;17.4484056
15.67;12.566371;4.604639513;10;17.4484056
15.68;12.566371;4.591310649;10;17.4484056
15.69;12.566371;4.578553174;10;17.4484056
15.7;12.566371;4.566342603;10;17.4484056
15.71;12.566371;4.554655498;10;17.4484056
15.72;12.566371;4.543469427;10;17.4484056
15.73;12.566371;4.532762919;10;17.4484056
15.74;12.566371;4.522515423;10;17.4484056
15.75;12.566371;4.512707268;10;17.4484056
15.76;12.566371;4.503319627;10;17.4484056
15.77;12.566371;4.49433448;10;17.4484056
15.78;12.566371;4.485734577;10;17.4484056
15.79;12.566371;4.477503411;10;17.4484056
15.8;12.566371;4.469625179;10;17.4484056
15.81;12.566371;4.462084756;10;17.4484056
15.82;12.566371;4.454867667;10;17.4484056
15.83;12.566371;4.447960055;10;17.4484056
15.84;12.566371;4.441348658;10;17.4484056
15.85;12.566371;4.435020782;10;17.4484056
15.86;12.566371;4.428964278;10;17.4484056
15.87;12.566371;4.423167515;10;17.4484056
15.88;12.566371;4.417619363;10;17.4484056
15.89;12.566371;4.412309169;10;17.4484056
15.9;12.566371;4.407226734;10;17.4484056
15.91;12.566371;4.402362299;10;17.4484056
15.92;12.566371;4.39770652;10;17.4484056
15.93;12.566371;4.393250458;10;17.4484056
15.94;12.566371;4.388985553;10;17.4484056
15.95;12.566371;4.384903613;10;17.4484056
15.96;12.566371;4.380996797;10;17.4484056
15.97;12.566371;4.377257601;10;17.4484056
15.98;12.566371;4.373678842;10;17.4484056
15.99;12.566371;4.370253644;10;17.4484056
16;12.566371;4.366975427;10;17.4484056
16.01;12.566371;4.363837892;10;17.4484056
16.02;12.566371;4.36083501;10;17.4484056
16.03;12.566371;4.357961011;10;17.4484056
16.04;12.566371;4.355210372;10;17.4484056
16.05;12.566371;4.352577806;10;17.4484056
16.06;12.566371;4.350058254;10;17.4484056
16.07;12.566371;4.347646872;10;17.4484056
16.08;12.566371;4.345339025;10;17.4484056
16.09;12.566371;4.343130276;10;17.4484056
16.1;12.566371;4.341016378;10;17.4484056
16.11;12.566371;4.338993268;10;17.4484056
16.12;12.566371;4.337057053;10;17.4484056
16.13;12.566371;4.33520401;10;17.4484056
16.14;12.566371;4.333430575;10;17.4484056
16.15;12.566371;4.331733337;10;17.4484056
16.16;12.566371;4.330109031;10;17.4484056
16.17;12.566371;4.32855453;10;17.4484056
16.18;12.566371;4.327066843;10;17.4484056
16.19;12.566371;4.325643107;10;17.4484056
16.2;12.566371;4.324280583;10;17.4484056
16.21;12.566371;4.322976645;10;17.4484056
16.22;12.566371;4.321728785;10;17.4484056
16.23;12.566371;4.320534598;10;17.4484056
16.24;12.566371;4.319391785;10;17.4484056
16.25;12.566371;4.318298144;10;17.4484056
16.26;12.566371;4.317251568;10;17.4484056
16.27;12.566371;4.316250039;10;17.4484056
16.28;12.566371;4.315291629;10;17.4484056
16.29;12.566371;4.314374487;10;17.4484056
16.3;12.566371;4.313496848;10;17.4484056
16.31;12.566371;4.312657016;10;17.4484056
16.32;12.566371;4.311853373;10;17.4484056
16.33;12.566371;4.311084367;10;17.4484056
16.34;12.566371;4.310348514;10;17.4484056
16.35;12.566371;4.309644393;10;17.4484056
16.36;12.566371;4.308970645;10;17.4484056
16.37;12.566371;4.308325968;10;17.4484056
16.38;12.566371;4.307709116;10;17.4484056
16.39;12.566371;4.307118896;10;17.4484056
16.4;12.566371;4.306554168;10;17.4484056
16.41;12.566371;4.306013839;10;17.4484056
16.42;12.566371;4.305496863;10;17.4484056
16.43;12.566371;4.30500224;10;17.4484056
16.44;12.566371;4.304529012;10;17.4484056
16.45;12.566371;4.304076261;10;17.4484056
16.46;12.566371;4.303643111;10;17.4484056
16.47;12.566371;4.303228721;10;17.4484056
16.48;12.566371;4.302832288;10;17.4484056
16.49;12.566371;4.302453041;10;17.4484056
16.5;12.566371;4.302090245;10;17.4484056
16.51;12.566371;4.301743195;10;17.4484056
16.52;12.566371;4.301411215;10;17.4484056
16.53;12.566371;4.30109366;10;17.4484056
16.54;12.566371;4.300789911;10;17.4484056
16.55;12.566371;4.300499378;10;17.4484056
16.56;12.566371;4.300221493;10;17.4484056
16.57;12.566371;4.299955715;10;17.4484056
16.58;12.566371;4.299701525;10;17.4484056
16.59;12.566371;4.299458426;10;17.4484056
16.6;12.566371;4.299225943;10;17.4484056
16.61;12.566371;4.299003621;10;17.4484056
16.62;12.566371;4.298791025;10;17.4484056
16.63;12.566371;4.298587738;10;17.4484056
16.64;12.566371;4.29839336;10;17.4484056
16.65;12.566371;4.298207511;10;17.4484056
16.66;12.566371;4.298029824;10;17.4484056
16.67;12.566371;4.29785995;10;17.4484056
16.68;12.566371;4.297697554;10;17.4484056
16.69;12.566371;4.297542316;10;17.4484056
16.7;12.566371;4.297393928;10;17.4484056
16.71;12.566371;4.297252098;10;17.4484056
16.72;12.566371;4.297116544;10;17.4484056
16.73;12.566371;4.296986997;10;17.4484056
16.74;12.566371;4.2968632;10;17.4484056
16.75;12.566371;4.296744906;10;17.4484056
16.76;12.566371;4.29663188;10;17.4484056
16.77;12.566371;4.296523896;10;17.4484056
16.78;12.566371;4.296420738;10;17.4484056
16.79;12.566371;4.296322199;10;17.4484056
16.8;12.566371;4.296228081;10;17.4484056
16.81;12.566371;4.296138194;10;17.4484056
16.82;12.566371;4.296052358;10;17.4484056
16.83;12.566371;4.295970398;10;17.4484056
16.84;12.566371;4.295892149;10;17.4484056
16.85;12.566371;4.295817451;10;17.4484056
16.86;12.566371;4.295746153;10;17.4484056
16.87;12.566371;4.295678109;10;17.4484056
16.88;12.566371;4.295613178;10;17.4484056
16.89;12.566371;4.295551229;10;17.4484056
16.9;12.566371;4.295492133;10;17.4484056
16.91;12.566371;4.295435767;10;17.4484056
16.92;12.566371;4.295382015;10;17.4484056
16.93;12.566371;4.295330765;10;17.4484056
16.94;12.566371;4.295281909;10;17.4484056
16.95;12.566371;4.295235346;10;17.4484056
16.96;12.566371;4.295190976;10;17.4484056
16.97;12.566371;4.295148706;10;17.4484056
16.98;12.566371;4.295108445;10;17.4484056
16.99;12.566371;4.295070108;10;17.4484056
17;12.566371;4.295033612;10;17.4484056
17.01;12.566371;4.294998879;10;17.4484056
17.02;12.566371;4.294965832;10;17.4484056
17.03;12.566371;4.2949344;10;17.4484056
17.04;12.566371;4.294904513;10;17.4484056
17.05;12.566371;4.294876105;10;17.4484056
17.06;12.566371;4.294849113;10;17.4484056
17.07;12.566371;4.294823475;10;17.4484056
17.08;12.566371;4.294799135;10;17.4484056
17.09;12.566371;4.294776036;10;17.4484056
17.1;12.566371;4.294754125;10;17.4484056
17.11;12.566371;4.294733352;10;17.4484056
17.12;12.566371;4.294713667;10;17.4484056
17.13;12.566371;4.294695023;10;17.4484056
17.14;12.566371;4.294677377;10;17.4484056
17.15;12.566371;4.294660686;10;17.4484056
17.16;12.566371;4.294644908;10;17.4484056
17.17;12.566371;4.294630005;10;17.4484056
17.18;12.566371;4.294615938;10;17.4484056
17.19;12.566371;4.294602673;10;17.4484056
17.2;12.566371;4.294590174;10;17.4484056
17.21;12.566371;4.305892644;10;17.45154719
17.22;12.566371;4.305515145;10;17.45154719
17.23;12.566371;4.293839786;10;17.4484056
17.24;12.566371;4.293860773;10;17.4484056
17.25;12.566371;4.29388106;10;17.4484056
17.26;12.566371;4.293900675;10;17.4484056
17.27;12.566371;4.293919648;10;17.4484056
17.28;12.566371;4.293938006;10;17.4484056
17.29;12.566371;4.293955775;10;17.4484056
17.3;12.566371;4.293972982;10;17.4484056
17.31;12.566371;4.293989649;10;17.4484056
17.32;12.566371;4.2940058;10;17.4484056
17.33;12.566371;4.294021458;10;17.4484056
17.34;12.566371;4.294036643;10;17.4484056
17.35;12.566371;4.294051375;10;17.4484056
17.36;12.566371;4.294065674;10;17.4484056
17.37;12.566371;4.294079559;10;17.4484056
17.38;12.566371;4.294093047;10;17.4484056
17.39;12.566371;4.294106155;10;17.4484056
17.4;12.566371;4.2941189;10;17.4484056
17.41;12.566371;4.294131297;10;17.4484056
17.42;12.566371;4.294143361;10;17.4484056
17.43;12.566371;4.294155107;10;17.4484056
17.44;12.566371;4.294166547;10;17.4484056
17.45;12.566371;4.294177695;10;17.4484056
17.46;12.566371;4.294188564;10;17.4484056
17.47;12.566371;4.294199166;10;17.4484056
17.48;12.566371;4.294209511;10;17.4484056
17.49;12.566371;4.294219611;10;17.4484056
17.5;12.566371;4.294229477;10;17.4484056
17.51;12.566371;4.294239118;10;17.4484056
17.52;12.566371;4.294248545;10;17.4484056
17.53;12.566371;4.294257766;10;17.4484056
17.54;12.566371;4.294266789;10;17.4484056
17.55;12.566371;4.294275625;10;17.4484056
17.56;12.566371;4.29428428;10;17.4484056
17.57;12.566371;4.294292763;10;17.4484056
17.58;12.566371;4.29430108;10;17.4484056
17.59;12.566371;4.294309239;10;17.4484056
17.6;12.566371;4.294317247;10;17.4484056
17.61;12.566371;4.29432511;10;17.4484056
17.62;12.566371;4.294332834;10;17.4484056
17.63;12.566371;4.294340425;10;17.4484056
17.64;12.566371;4.29434789;10;17.4484056
17.65;12.566371;4.294355233;10;17.4484056
17.66;12.566371;4.294362459;10;17.4484056
17.67;12.566371;4.294369574;10;17.4484056
17.68;12.566371;4.305690817;10;17.45154719
17.69;12.566371;4.294017052;10;17.4484056
17.7;12.566371;4.294039564;10;17.4484056
17.71;12.566371;4.29406131;10;17.4484056
17.72;12.566371;4.294082322;10;17.4484056
17.73;12.566371;4.294102632;10;17.4484056
17.74;12.566371;4.294122269;10;17.4484056
17.75;12.566371;4.294141264;10;17.4484056
17.76;12.566371;4.294159643;10;17.4484056
17.77;12.566371;4.294177432;10;17.4484056
17.78;12.566371;4.305508892;10;17.45154719
17.79;12.566371;4.305159141;10;17.45154719
17.8;12.566371;4.293510342;10;17.4484056
17.81;12.566371;4.293556749;10;17.4484056
17.82;12.566371;4.293601367;10;17.4484056
