Var1
-0.00364348141851859
-0.0016133388528279
-0.00485742930598983
-0.00271467478634164
-0.00380380438651289
-0.00438789017619608
-0.00491980388312041
-0.00386218488991369
-0.00342291336039741
-0.00374788368468405
-0.00348887740185519
-0.00350333903834426
-0.00413861917207133
-0.00274671058288029
-0.00451698297991329
-0.00612274195054084
-0.00554658557884548
-0.00218769845836675
-0.00442969274263875
-0.00495991480961349
-0.0048385687095753
-0.00474631962068125
-0.0044829024574148
-0.00449149248339871
-0.00421382840018398
-0.00250900975398828
-0.00392643300408666
-0.00272094898428296
-0.00323006876087045
-0.00366423251361487
-0.00458631811056442
-0.00445968795957732
-0.00423506154490933
-0.00525978603157995
-0.00185383510821531
-0.00301167360655082
-0.00467779341008425
-0.00497738542231506
-0.00415156686512907
-0.00324566906806438
-0.00426965316109267
-0.00528752232072045
-0.00491274220642766
-0.00402806929102013
-0.00283738560050726
-0.00404948526451067
-0.00307775674195041
-0.00452248108427172
-0.00402646630437441
-0.00386075035812093
-0.00563914466303222
-0.00627107122581329
-0.00360033107454113
-0.00415326107137956
-0.00283316719516812
-0.00406437013742744
-0.00439674119482957
-0.0045349487284611
-0.00334819935893471
-0.00349839342471295
-0.00314007979914313
-0.00204233844407906
-0.00339018201764814
-0.00571150728666652
-0.00386629271487315
-0.00249981687321967
-0.00499665818315778
-0.00402425661676659
-0.00549836452631857
-0.00362460908972577
-0.00448192539128078
-0.0055567357641621
-0.00344004311952916
-0.00187047853730583
0.00244162618420819
-0.00417511651136388
-0.000908117260939106
-0.00466907998419024
-0.00288715470368374
-0.0032342982037306
-0.00324274120938568
-0.00392163149952969
-0.00535569429761481
-0.00332395841501596
-0.00376990716199234
-0.00540657854858277
-0.00118473039772265
-0.00241538257244356
-0.00394288872669165
-0.005125594946476
-0.00460124735151013
-0.00428718341374692
-0.00398966279128076
-0.00483693912740189
-0.00486776179854407
-0.00448762822243994
-0.00487690030837554
-0.00281430456648889
-0.00488779599255905
-0.00335100349945638
-0.00182233588522388
-0.00492466175976493
-0.00347493998684231
-0.00459418414861925
-0.00421923343182721
-0.00535138647649692
-0.00222107688301871
-0.00388297280961726
-0.0041071947555078
-0.00396936867832845
-0.00412788473039424
-0.00503207405441356
-0.00409573619067643
-0.00292280898982609
-0.00184397200913654
-0.00390787574699135
-0.00639619264800851
-0.00254973906513619
-0.00410411214939588
-0.00262227940205672
-0.00301791532176075
-0.00411246115622445
-0.00480314104979225
-0.00259520024353242
-0.00479038011974822
-0.00461150451553179
0.00616705050213235
-0.00359250301891131
-0.00556401016035581
-0.00416150060763759
-0.00412090657669714
-0.00411813842053094
-0.00361734170749723
-0.0178048082923559
-0.00441144564187333
-0.00537813393711906
-0.0032235431121627
-0.00279132028767679
-0.00418345867187097
-0.00361579111910691
-0.00329708867798738
-0.00350808299027502
-0.00340268898619811
-0.00597073700760541
-0.0035730675063671
-0.00526660742137112
-0.00349686668842959
-0.00276831417174238
-0.00417649747046578
-0.00398976532919173
-0.00205135497844021
-0.00419847785801117
-0.00381986771256701
-0.00324431246335028
-0.0048714321773785
-0.00371789918681999
-0.00285024319258318
-0.00357419643535477
-0.00191136996851808
-0.00561546555346099
-0.00512461871420659
-0.00604669454032709
-0.00499797982400302
-0.00367516512791597
-0.00406707885599804
-0.00497130316892476
-0.00158231085811107
-0.00458943981138888
-0.00392981837190986
-0.00399706014221583
-0.00382368414276125
-0.00312820868036327
-0.00627164046807849
-0.00553879663858837
-0.00569209730124427
-0.00361310628160176
-0.00401455078137105
-0.00401848902035844
-0.00393630173213988
-0.0028761703412249
-0.0043770595336979
-0.00563581313500985
-0.00505517560652359
-0.00514976435348635
-0.00534515608838118
-0.00392504319614488
-0.00556786933326973
-0.0042753485317872
-0.00264572317746946
-0.00525230244467786
