time;u;y;z1;z2;r
;-;-;-;-;-
0;1;1;1;1;1
0;0000FF;0000FF;0000FF;0000FF;0000FF
0;0.033935272;-0.00583038;0;0;0
0.01;0.020121795;-0.002608403;0;0;0
0.02;0.031708328;-0.004219391;0;0;0
0.03;0.00715321;0.000613574;0;0;0
0.04;0.046015069;-0.006152578;0;0;0
0.05;0.026848455;-0.001964008;0;0;0
0.06;0.043514861;-0.004541589;0;0;0
0.07;0.04173651;-0.003574996;0;0;0
0.08;0.057892425;-0.00583038;0;0;0
0.09;0.044078623;-0.002608403;0;0;0
0.1;0.05191418;-0.003574996;0;0;0
0.11;0.049316695;-0.002608403;0;0;0
0.12;0.068404144;-0.005508182;0;0;0
0.13;0.052441871;-0.001964008;0;0;0
0.14;0.078484572;-0.006152578;0;0;0
0.15;0.018060344;0.005124342;0;0;0
0.16;0.060601273;-0.002930601;0;0;0
0.17;0.06870963;-0.003897194;0;0;0
0.18;0.06826027;-0.003252798;0;0;0
0.19;0.065389576;-0.002286205;0;0;0
0.2;0.076702516;-0.003897194;0;0;0
0.21;0.07437773;-0.002930601;0;0;0
0.22;0.091862548;-0.005508182;0;0;0
0.23;0.089027274;-0.004219391;0;0;0
0.24;0.090725992;-0.003897194;0;0;0
0.25;0.09402701;-0.003897194;0;0;0
0.26;0.104829293;-0.005185985;0;0;0
0.27;0.103596179;-0.004219391;0;0;0
0.28;0.10341939;-0.003574996;0;0;0
0.29;0.095195288;-0.00164181;0;0;0
0.3;0.11721381;-0.005185985;0;0;0
0.31;0.100977936;-0.00164181;0;0;0
0.32;0.124871718;-0.005508182;0;0;0
0.33;0.129537353;-0.005508182;0;0;0
0.34;0.124826297;-0.003897194;0;0;0
0.35;0.114999621;-0.00164181;0;0;0
0.36;0.123890626;-0.002930601;0;0;0
0.37;0.133873548;-0.004219391;0;0;0
0.38;0.144948371;-0.005508182;0;0;0
0.39;0.138361815;-0.003574996;0;0;0
0.4;0.145139924;-0.004219391;0;0;0
0.41;0.137461351;-0.002286205;0;0;0
0.42;0.158150072;-0.005508182;0;0;0
0.43;0.142186736;-0.001964008;0;0;0
0.44;0.170103708;-0.006474775;0;0;0
0.45;0.149333271;-0.001964008;0;0;0
0.46;0.147244939;-0.001319612;0;0;0
0.47;0.202745753;-0.010663345;0;0;0
0.48;0.179898018;-0.005185985;0;0;0
0.49;0.169287414;-0.002608403;0;0;0
0.5;6.008795508;-0.005508182;0;0;1
0.51;6.343120085;0.083418397;0;0;1
0.52;3.549051973;0.696883886;0;0;1
0.53;2.202432141;0.972363999;0;0;1
0.54;1.683846886;1.065479589;0;0;1
0.55;1.678975421;1.056780207;0;0;1
0.56;1.544575907;1.071601377;0;0;1
0.57;1.215712335;1.117675893;0;0;1
0.58;1.226631132;1.098666126;0;0;1
0.59;1.156139984;1.09641073;0;0;1
0.6;1.207582559;1.073534573;0;0;1
0.61;1.175264722;1.068379383;0;0;1
0.62;1.121060907;1.067734985;0;0;1
0.63;1.022395916;1.074823371;0;0;1
0.64;1.047124411;1.059680001;0;0;1
0.65;1.178450908;1.028426667;0;0;1
0.66;1.191856719;1.021982681;0;0;1
0.67;1.238852668;1.010705707;0;0;1
0.68;1.201636604;1.015538696;0;0;1
0.69;1.173453363;1.01811629;0;0;1
0.7;1.118707169;1.024882475;0;0;1
0.71;1.275767573;0.994273545;0;0;1
0.72;1.258100859;0.998139936;0;0;1
0.73;1.276540414;0.995240143;0;0;1
0.74;1.306813564;0.990729354;0;0;1
0.75;1.273396434;0.997817737;0;0;1
0.76;1.260228349;1.000395331;0;0;1
0.77;1.197993071;1.011027906;0;0;1
0.78;1.231768233;1.003617323;0;0;1
0.79;1.198684138;1.008772511;0;0;1
0.8;1.279378584;0.993629147;0;0;1
0.81;1.275385982;0.995240143;0;0;1
0.82;1.320662532;0.98815176;0;0;1
0.83;1.283803974;0.99620674;0;0;1
0.84;1.287004168;0.99620674;0;0;1
0.85;1.202063627;1.011350105;0;0;1
0.86;1.241192414;1.002972925;0;0;1
0.87;1.204904216;1.008772511;0;0;1
0.88;1.272471902;0.995884541;0;0;1
0.89;1.230937627;1.003617323;0;0;1
0.9;1.274743229;0.995562342;0;0;1
0.91;1.210978066;1.007161515;0;0;1
0.92;1.223650971;1.003939522;0;0;1
0.93;1.186544475;1.009739109;0;0;1
0.94;1.260795214;0.995562342;0;0;1
0.95;1.288922004;0.991373752;0;0;1
0.96;1.286841563;0.992984748;0;0;1
0.97;1.292772858;0.992984748;0;0;1
0.98;1.281826128;0.995884541;0;0;1
0.99;1.27404855;0.997817737;0;0;1
1;0;1.008128113;0;0;0
1.01;0;0.879892852;0;0;0
1.02;0;0.945621467;0;0;0
1.03;0;0.812553265;0;0;0
1.04;0;0.692050905;0;0;0
1.05;0;0.657253446;0;0;0
1.06;0;0.607312658;0;0;0
1.07;0;0.54931692;0;0;0
1.08;0;0.482299643;0;0;0
1.09;0;0.456845971;0;0;0
1.1;0;0.410127215;0;0;0
1.11;0;0.362764072;0;0;0
1.12;0;0.32055611;0;0;0
1.13;0;0.283181128;0;0;0
1.14;0;0.246450548;0;0;0
1.15;0.041751722;0.20714239;0;0;0
1.16;0.029489807;0.179111167;0;0;0
1.17;0.040979224;0.151079948;0;0;0
1.18;0.066842992;0.124659721;0;0;0
1.19;0.111341843;0.098883893;0;0;0
1.2;0.14204893;0.079229826;0;0;0
1.21;0.159403274;0.064730925;0;0;0
1.22;0.200294125;0.048298838;0;0;0
1.23;0.204473414;0.040566092;0;0;0
1.24;0.224580895;0.031222357;0;0;0
1.25;0.248854099;0.022523019;0;0;0
1.26;0.276746954;0.014468075;0;0;0
1.27;0.27020686;0.013501482;0;0;0
1.28;0.286989229;0.008668517;0;0;0
1.29;0.294738629;0.006090935;0;0;0
1.3;0.323424686;0.000291376;0;0;0
1.31;0.308265433;0.002868958;0;0;0
1.32;0.330303624;-0.001319612;0;0;0
1.33;0.324009505;-3.08E-05;0;0;0
1.34;0.329750173;-0.000997415;0;0;0
1.35;0.311929989;0.002224562;0;0;0
1.36;0.325135305;-0.000353019;0;0;0
1.37;0.327396672;-0.000675217;0;0;0
1.38;0.329930476;-0.000997415;0;0;0
1.39;0.317734103;0.001257969;0;0;0
1.4;0.324254903;-3.08E-05;0;0;0
1.41;0.337493094;-0.002286205;0;0;0
1.42;0.337639018;-0.001964008;0;0;0
1.43;0.328134775;-3.08E-05;0;0;0
1.44;0.330119383;-0.000353019;0;0;0
1.45;0.332376454;-0.000675217;0;0;0
1.46;0.346157948;-0.002930601;0;0;0
1.47;0.318717286;0.002224562;0;0;0
1.48;0.339417513;-0.00164181;0;0;0
1.49;0.339013801;-0.001319612;0;0;0
1.5;10;-0.001319612;0;0;5
1.51;10;0.541906355;0;0;5
1.52;10;1.045181031;0;0;5
1.53;10;1.485628048;0;0;5
1.54;10;1.978272798;0;0;5
1.55;10;2.464797297;0;0;5
1.56;10;2.873672499;0;0;5
1.57;10;3.29737037;0;0;5
1.58;8.095554483;3.674672135;0;0;5
1.59;7.07466045;4.042953344;0;0;5
1.6;6.141175365;4.342605622;0;0;5
1.61;5.370131081;4.570728565;0;0;5
1.62;5.320990236;4.641614327;0;0;5
1.63;5.071133539;4.736665766;0;0;5
1.64;5.068934692;4.775330783;0;0;5
1.65;5.292779182;4.76953103;0;0;5
1.66;5.105199893;4.83526159;0;0;5
1.67;5.23888276;4.836228216;0;0;5
1.68;5.341740113;4.842350182;0;0;5
1.69;5.0455781;4.916136015;0;0;5
1.7;5.240141419;4.894870224;0;0;5
1.71;5.227675793;4.912269507;0;0;5
1.72;5.012929736;4.961889703;0;0;5
1.73;5.221241008;4.931602048;0;0;5
1.74;5.170154974;4.950290174;0;0;5
1.75;4.934450817;4.997977133;0;0;5
1.76;5.22846454;4.947712501;0;0;5
1.77;5.10934599;4.975744697;0;0;5
1.78;4.91959327;5.011832133;0;0;5
1.79;5.190619962;4.963500748;0;0;5
1.8;4.983113112;5.004421319;0;0;5
1.81;4.870339603;5.023109459;0;0;5
1.82;5.21808425;4.959956448;0;0;5
1.83;4.946070779;5.012476551;0;0;5
1.84;4.865860328;5.024398296;0;0;5
1.85;5.20876687;4.961889703;0;0;5
1.86;4.991381895;5.004743528;0;0;5
1.87;4.86709223;5.025364924;0;0;5
1.88;5.233564415;4.958667611;0;0;5
1.89;5.026415429;5.000232598;0;0;5
1.9;4.896575103;5.02246504;0;0;5
1.91;5.199869783;4.967045049;0;0;5
1.92;4.95749636;5.013443179;0;0;5
1.93;4.882106514;5.024398296;0;0;5
1.94;5.221275594;4.962534121;0;0;5
1.95;5.023987211;5.001843645;0;0;5
1.96;4.905918431;5.021820622;0;0;5
1.97;5.204141622;4.967367258;0;0;5
1.98;4.944625307;5.016665272;0;0;5
1.99;4.902146633;5.021498412;0;0;5
2;5.20814874;4.965756213;0;0;5
2.01;5.028768262;5.001521435;0;0;5
2.02;4.892227011;5.024720506;0;0;5
2.03;5.197378675;4.968656095;0;0;5
2.04;4.948031161;5.016020854;0;0;5
2.05;4.898605261;5.022142831;0;0;5
2.06;5.217197449;4.964145167;0;0;5
2.07;5.022311651;5.002810272;0;0;5
2.08;4.907191358;5.022142831;0;0;5
2.09;5.20515814;4.967689467;0;0;5
2.1;4.932257555;5.019242947;0;0;5
2.11;4.910116061;5.020209575;0;0;5
2.12;5.217226443;4.964467376;0;0;5
2.13;5.012698614;5.004743528;0;0;5
2.14;4.785299973;5.04308644;0;0;5
2.15;5.209935509;4.963822958;0;0;5
2.16;4.953446651;5.01312097;0;0;5
2.17;4.921496809;5.016665272;0;0;5
2.18;5.235368715;4.960278657;0;0;5
2.19;5.058777657;4.996366087;0;0;5
2.2;4.915375645;5.021498412;0;0;5
2.21;5.185772872;4.971878187;0;0;5
2.22;4.952472712;5.016020854;0;0;5
2.23;4.884316098;5.025364924;0;0;5
2.24;5.205827644;4.966400631;0;0;5
2.25;4.992175333;5.007965621;0;0;5
2.26;4.904591733;5.021820622;0;0;5
2.27;5.214106647;4.965434003;0;0;5
2.28;4.946890435;5.016343063;0;0;5
2.29;4.904723604;5.021176203;0;0;5
2.3;5.224165061;4.963178539;0;0;5
2.31;5.013249793;5.004743528;0;0;5
2.32;4.9115246;5.021498412;0;0;5
2.33;5.223194852;4.964789585;0;0;5
2.34;4.965908504;5.014087598;0;0;5
2.35;4.899403952;5.023431668;0;0;5
2.36;5.228193621;4.963500748;0;0;5
2.37;5.007635162;5.006676784;0;0;5
2.38;4.911780327;5.022142831;0;0;5
2.39;5.221035919;4.965756213;0;0;5
2.4;4.966688061;5.014409807;0;0;5
2.41;4.873661645;5.028264809;0;0;5
2.42;5.226493965;4.963500748;0;0;5
2.43;4.970309645;5.012798761;0;0;5
2.44;4.996801357;5.006354575;0;0;5
2.45;5.253801353;4.961245284;0;0;5
2.46;5.031412693;5.005065737;0;0;5
2.47;4.936932373;5.020531784;0;0;5
2.48;5.24006082;4.965434003;0;0;5
2.49;4.910979579;5.026975971;0;0;5
2.5;0;5.006998993;0;0;0
2.51;0;4.948679129;0;0;0
2.52;0;4.589416625;0;0;0
2.53;0;4.095795192;0;0;0
2.54;0;3.922770456;0;0;0
2.55;0;3.567700036;0;0;0
2.56;0;3.305747681;0;0;0
2.57;0;3.059261659;0;0;0
2.58;0;2.859173357;0;0;0
2.59;0;2.622998667;0;0;0
2.6;0;2.436121304;0;0;0
2.61;0;2.261487855;0;0;0
2.62;0;2.070422348;0;0;0
2.63;0;1.905455361;0;0;0
2.64;0;1.764331398;0;0;0
2.65;0;1.632551374;0;0;0
2.66;0;1.493360852;0;0;0
2.67;0;1.367702842;0;0;0
2.68;0;1.25525511;0;0;0
2.69;0;1.16342822;0;0;0
2.7;0;1.059680001;0;0;0
2.71;0;0.966886612;0;0;0
2.72;0;0.872160076;0;0;0
2.73;0.323825066;0.793221331;0;0;0
2.74;0.017942369;0.730392557;0;0;0
2.75;0;0.673041181;0;0;0
2.76;0.115208534;0.607312658;0;0;0
2.77;0;0.554472096;0;0;0
2.78;0.247609771;0.496154175;0;0;0
2.79;0.05841697;0.456523773;0;0;0
2.8;0;0.414637991;0;0;0
2.81;0.18383248;0.36856364;0;0;0
2.82;0.048362606;0.338277009;0;0;0
2.83;0;0.303157411;0;0;0
2.84;0.174789251;0.267393422;0;0;0
2.85;0.125038003;0.237106805;0;0;0
2.86;0.072817066;0.211653162;0;0;0
2.87;0.027158656;0.188777106;0;0;0
2.88;0.032761819;0.160423687;0;0;0
2.89;0.036131814;0.136581042;0;0;0
2.9;0.039072554;0.116282576;0;0;0
2.91;0.100466769;0.08889576;0;0;0
2.92;0.136304118;0.069886089;0;0;0
2.93;0.141362096;0.058931365;0;0;0
2.94;0.185704351;0.042821476;0;0;0
2.95;0.196810077;0.034766533;0;0;0
2.96;0.216613051;0.026389391;0;0;0
2.97;0.245386175;0.017690053;0;0;0
2.98;0.242145162;0.015756866;0;0;0
2.99;0.242414495;0.013501482;0;0;0
3;0.289599663;0.003513353;0;0;0
3.01;0.27023132;0.006413133;0;0;0
3.02;0.270907073;0.00544654;0;0;0
3.03;0.255520899;0.007379726;0;0;0
3.04;0.285377073;0.001257969;0;0;0
3.05;0.301663751;-0.00164181;0;0;0
3.06;0.273521164;0.003513353;0;0;0
3.07;0.261636502;0.005124342;0;0;0
3.08;0.33277375;-0.007763566;0;0;0
3.09;0.26480131;0.005124342;0;0;0
3.1;0.290924908;-3.08E-05;0;0;0
3.11;0.282031556;0.001580167;0;0;0
3.12;0.301775673;-0.001964008;0;0;0
3.13;0.292639229;-3.08E-05;0;0;0
3.14;0.304365979;-0.001964008;0;0;0
3.15;0.295223909;-3.08E-05;0;0;0
3.16;0.308820393;-0.002286205;0;0;0
3.17;0.305571726;-0.001319612;0;0;0
3.18;0.320254611;-0.003574996;0;0;0
3.19;0.310591058;-0.001319612;0;0;0
3.2;0.319642475;-0.002608403;0;0;0
3.21;0.303528543;0.000613574;0;0;0
3.22;0.312811986;-0.000997415;0;0;0
3.23;0.299078444;0.001580167;0;0;0
3.24;0.32441558;-0.002930601;0;0;0
3.25;0.310439347;-3.08E-05;0;0;0
3.26;0.316507555;-0.000997415;0;0;0
3.27;0.312140158;-3.08E-05;0;0;0
3.28;0.316327862;-0.000675217;0;0;0
3.29;0.313557665;-3.08E-05;0;0;0
3.3;0.325241566;-0.001964008;0;0;0
3.31;0.314181587;0.000291376;0;0;0
3.32;0.327462773;-0.001964008;0;0;0
3.33;0.297644502;0.003513353;0;0;0
3.34;0.323193487;-0.001319612;0;0;0
3.35;0.322829553;-0.000997415;0;0;0
3.36;0.316564194;0.000291376;0;0;0
3.37;0.305453807;0.002224562;0;0;0
3.38;0.330209647;-0.002286205;0;0;0
3.39;0.308151039;0.001902365;0;0;0
3.4;0.331299741;-0.002286205;0;0;0
3.41;0.31298702;0.001257969;0;0;0
3.42;0.31979901;-3.08E-05;0;0;0
3.43;0.323949946;-0.000675217;0;0;0
3.44;0.324893864;-0.000675217;0;0;0
3.45;0.305206865;0.002868958;0;0;0
3.46;0.321896616;-0.000353019;0;0;0
3.47;0.301932075;0.003191156;0;0;0
3.48;0.329596275;-0.001964008;0;0;0
3.49;0.314742801;0.000935772;0;0;0
3.5;10;-0.007763566;0;0;8
3.51;10;0.33118865;0;0;8
3.52;10;0.946265866;0;0;8
3.53;10;1.467584842;0;0;8
3.54;10;1.963451547;0;0;8
3.55;10;2.39842366;0;0;8
3.56;10;2.78764428;0;0;8
3.57;10;3.232285129;0;0;8
3.58;10;3.61151992;0;0;8
3.59;10;4.000744326;0;0;8
3.6;10;4.326495264;0;0;8
3.61;10;4.691878805;0;0;8
3.62;10;4.977355743;0;0;8
3.63;10;5.303431993;0;0;8
3.64;10;5.622742924;0;0;8
3.65;10;5.880834608;0;0;8
3.66;10;6.116049902;0;0;8
3.67;10;6.360287826;0;0;8
3.68;8.456308229;6.627403723;0;0;8
3.69;8.191475432;6.872609788;0;0;8
3.7;7.930799432;7.081406078;0;0;8
3.71;7.956442204;7.210615169;0;0;8
3.72;8.037643276;7.311469296;0;0;8
3.73;8.162795116;7.390090495;0;0;8
3.74;8.266341049;7.460978531;0;0;8
3.75;8.279816096;7.537022134;0;0;8
3.76;8.281372826;7.604043678;0;0;8
3.77;8.235520814;7.669454184;0;0;8
3.78;8.160504921;7.730353672;0;0;8
3.79;8.144543445;7.772242238;0;0;8
3.8;8.010572284;7.82830851;0;0;8
3.81;8.095414836;7.838619553;0;0;8
3.82;7.933339969;7.889852569;0;0;8
3.83;8.061691299;7.883730383;0;0;8
3.84;7.940169743;7.921430169;0;0;8
3.85;8.131793846;7.8998414;0;0;8
3.86;7.991000998;7.938507857;0;0;8
3.87;8.098769418;7.928841241;0;0;8
3.88;7.890276296;7.974918788;0;0;8
3.89;7.950322268;7.968152154;0;0;8
3.9;7.627884195;8.028085226;0;0;8
3.91;7.687902657;8.013585285;0;0;8
