time;u;y;z1;z2;r
;-;-;-;-;-
0;1;1;1;1;1
0;0000FF;0000FF;0000FF;0000FF;0000FF
0;0.018932659;-0.003252798;0;0;0
0.01;0.025439246;-0.003897194;0;0;0
0.02;0.034367084;-0.004863787;0;0;0
0.03;0.025360557;-0.002608403;0;0;0
0.04;0.042572998;-0.005185985;0;0;0
0.05;0.045091326;-0.004863787;0;0;0
0.06;0.054837918;-0.00583038;0;0;0
0.07;0.041024155;-0.002608403;0;0;0
0.08;0.058236383;-0.005185985;0;0;0
0.09;0.058879174;-0.004541589;0;0;0
0.1;0.066477248;-0.005185985;0;0;0
0.11;0.057743296;-0.002930601;0;0;0
0.12;0.078978964;-0.006152578;0;0;0
0.13;0.056061256;-0.001319612;0;0;0
0.14;0.072181261;-0.003897194;0;0;0
0.15;0.064230539;-0.001964008;0;0;0
0.16;0.077145802;-0.003897194;0;0;0
0.17;0.074820998;-0.002930601;0;0;0
0.18;0.088555147;-0.004863787;0;0;0
0.19;0.075797259;-0.001964008;0;0;0
0.2;0.096213686;-0.005185985;0;0;0
0.21;0.087479363;-0.002930601;0;0;0
0.22;0.106839335;-0.00583038;0;0;0
0.23;0.100526219;-0.003897194;0;0;0
0.24;0.111328413;-0.005185985;0;0;0
0.25;0.106344556;-0.003574996;0;0;0
0.26;0.113123022;-0.004219391;0;0;0
0.27;0.114821436;-0.003897194;0;0;0
0.28;0.125623458;-0.005185985;0;0;0
0.29;0.111262798;-0.001964008;0;0;0
0.3;0.122302163;-0.003574996;0;0;0
0.31;0.117828484;-0.002286205;0;0;0
0.32;0.127265456;-0.003574996;0;0;0
0.33;0.126542377;-0.002930601;0;0;0
0.34;0.080265463;0.00544654;0;0;0
0.35;0.128158627;-0.003574996;0;0;0
0.36;0.146188827;-0.006152578;0;0;0
0.37;0.130771644;-0.002608403;0;0;0
0.38;0.147982801;-0.005185985;0;0;0
0.39;0.148624526;-0.004541589;0;0;0
0.4;0.144969581;-0.003252798;0;0;0
0.41;0.158975931;-0.005185985;0;0;0
0.42;0.150240898;-0.002930601;0;0;0
0.43;0.147096246;-0.001964008;0;0;0
0.44;0.158135237;-0.003574996;0;0;0
0.45;0.164913145;-0.004219391;0;0;0
0.46;0.172236985;-0.004863787;0;0;0
0.47;0.170730117;-0.003897194;0;0;0
0.48;0.18340687;-0.005508182;0;0;0
0.49;0.180570558;-0.004219391;0;0;0
0.5;6.015817583;-0.006152578;0;0;1
0.51;5.789965143;0.179111167;0;0;1
0.52;3.843109425;0.633088547;0;0;1
0.53;2.768080613;0.871193479;0;0;1
0.54;2.160806516;0.994273545;0;0;1
0.55;1.469879733;1.113809499;0;0;1
0.56;1.214022307;1.141196454;0;0;1
0.57;1.145000539;1.132497068;0;0;1
0.58;1.158364624;1.110909704;0;0;1
0.59;1.216275012;1.084811552;0;0;1
0.6;1.129393554;1.087389147;0;0;1
0.61;1.154724885;1.07031258;0;0;1
0.62;1.029495895;1.081589558;0;0;1
0.63;1.117878456;1.054524811;0;0;1
0.64;1.161680581;1.039059244;0;0;1
0.65;1.092939145;1.045181031;0;0;1
0.66;1.217797199;1.017149692;0;0;1
0.67;1.12823778;1.030037663;0;0;1
0.68;1.237796938;1.006839316;0;0;1
0.69;1.136345046;1.023271478;0;0;1
0.7;1.244136132;1.001361928;0;0;1
0.71;1.226089599;1.004261722;0;0;1
0.72;1.301228438;0.990729354;0;0;1
0.73;1.34282466;0.984929768;0;0;1
0.74;1.378082547;0.981063377;0;0;1
0.75;1.283467327;1.000073131;0;0;1
0.76;1.223380015;1.010383507;0;0;1
0.77;1.225820085;1.008450312;0;0;1
0.78;1.23739961;1.005228319;0;0;1
0.79;1.26671184;0.999428733;0;0;1
0.8;1.255929864;1.001361928;0;0;1
0.81;1.269764766;0.998784334;0;0;1
0.82;1.192016857;1.012316703;0;0;1
0.83;1.250955236;1.000395331;0;0;1
0.84;1.184970061;1.011672304;0;0;1
0.85;1.253831403;0.998139936;0;0;1
0.86;1.217887456;1.004583921;0;0;1
0.87;1.349014771;0.981385576;0;0;1
0.88;1.287884107;0.994595744;0;0;1
0.89;1.313078436;0.991051553;0;0;1
0.9;1.2306308;1.006517116;0;0;1
0.91;1.230722058;1.005550519;0;0;1
0.92;1.211003732;1.008128113;0;0;1
0.93;1.254738433;0.999428733;0;0;1
0.94;1.247708454;1.00071753;0;0;1
0.95;1.308974028;0.990084955;0;0;1
0.96;1.240473307;1.003295124;0;0;1
0.97;1.213289628;1.007483714;0;0;1
0.98;1.201310638;1.008450312;0;0;1
0.99;1.201640214;1.007161515;0;0;1
1;0;0.995884541;0;0;0
1.01;0;0.828018814;0;0;0
1.02;0;0.847350752;0;0;0
1.03;0;0.783555365;0;0;0
1.04;0;0.741669515;0;0;0
1.05;0;0.648554082;0;0;0
1.06;0;0.590236134;0;0;0
1.07;0;0.532884797;0;0;0
1.08;0;0.481977445;0;0;0
1.09;0;0.429136915;0;0;0
1.1;0;0.379196182;0;0;0
1.11;0;0.35245373;0;0;0
1.12;0;0.29478026;0;0;0
1.13;0;0.261271659;0;0;0
1.14;0;0.225185478;0;0;0
1.15;0.110163932;0.191032492;0;0;0
1.16;0.087168607;0.167189844;0;0;0
1.17;0.061871749;0.147213573;0;0;0
1.18;0.089132439;0.121115544;0;0;0
1.19;0.102874641;0.101139277;0;0;0
1.2;0.133542606;0.081163012;0;0;0
1.21;0.124876278;0.070852683;0;0;0
1.22;0.158701663;0.054742794;0;0;0
1.23;0.161168578;0.046365652;0;0;0
1.24;0.183860399;0.035733126;0;0;0
1.25;0.200558;0.027678182;0;0;0
1.26;0.23158132;0.018334448;0;0;0
1.27;0.225513045;0.016723459;0;0;0
1.28;0.252689896;0.00963511;0;0;0
1.29;0.246490135;0.009312912;0;0;0
1.3;0.270568146;0.003835551;0;0;0
1.31;0.265530534;0.004157749;0;0;0
1.32;0.278972707;0.001257969;0;0;0
1.33;0.268616653;0.002868958;0;0;0
1.34;0.292526372;-0.00164181;0;0;0
1.35;0.279000152;0.000935772;0;0;0
1.36;0.285793445;-0.000353019;0;0;0
1.37;0.293678149;-0.00164181;0;0;0
1.38;0.289526965;-0.000675217;0;0;0
1.39;0.299558908;-0.002286205;0;0;0
1.4;0.288451315;-3.08E-05;0;0;0
1.41;0.296060899;-0.001319612;0;0;0
1.42;0.297260593;-0.001319612;0;0;0
1.43;0.302210416;-0.001964008;0;0;0
1.44;0.305830356;-0.002286205;0;0;0
1.45;0.302221446;-0.001319612;0;0;0
1.46;0.307169699;-0.001964008;0;0;0
1.47;0.307037424;-0.00164181;0;0;0
1.48;0.308506979;-0.00164181;0;0;0
1.49;0.309976026;-0.00164181;0;0;0
1.5;10;-0.001964008;0;0;5
1.51;10;0.564782449;0;0;5
1.52;10;1.084489352;0;0;5
1.53;10;1.581321515;0;0;5
1.54;10;2.067200335;0;0;5
1.55;10;2.468663724;0;0;5
1.56;10;2.869483858;0;0;5
1.57;10;3.316702627;0;0;5
1.58;8.040022423;3.678860803;0;0;5
1.59;6.751151915;4.092573127;0;0;5
1.6;6.056933704;4.343894451;0;0;5
1.61;5.386069536;4.554618171;0;0;5
1.62;5.082399157;4.671579686;0;0;5
1.63;5.170980677;4.704122721;0;0;5
1.64;5.001314909;4.776297409;0;0;5
1.65;5.278727744;4.761153609;0;0;5
1.66;5.240776956;4.802396305;0;0;5
1.67;5.090990996;4.856849578;0;0;5
1.68;5.333910277;4.835906007;0;0;5
1.69;5.181987895;4.885848374;0;0;5
1.7;5.03463624;4.927735539;0;0;5
1.71;5.333771788;4.886815001;0;0;5
1.72;5.116212739;4.940623902;0;0;5
1.73;5.021849669;4.965434003;0;0;5
1.74;5.287171958;4.924835658;0;0;5
1.75;5.011146775;4.983155508;0;0;5
1.76;5.002652272;4.987022019;0;0;5
1.77;5.242186004;4.947712501;0;0;5
1.78;4.913024886;5.011832133;0;0;5
1.79;5.002138609;4.994755041;0;0;5
1.8;5.238875543;4.954801102;0;0;5
1.81;4.94497152;5.011832133;0;0;5
1.82;5.022837201;4.996688296;0;0;5
1.83;5.229809587;4.961567494;0;0;5
1.84;4.920800035;5.020209575;0;0;5
1.85;5.017827796;5.000554808;0;0;5
1.86;5.22527949;4.964789585;0;0;5
1.87;4.928547599;5.020853994;0;0;5
1.88;5.01565685;5.002810272;0;0;5
1.89;5.211825063;4.968656095;0;0;5
1.9;4.902444709;5.026331553;0;0;5
1.91;5.01492385;5.003132482;0;0;5
1.92;5.235203662;4.964789585;0;0;5
1.93;4.897221969;5.027942599;0;0;5
1.94;5.000838957;5.006032365;0;0;5
1.95;5.222417007;4.967045049;0;0;5
1.96;4.916285843;5.024398296;0;0;5
1.97;5.007906961;5.005065737;0;0;5
1.98;5.209678967;4.969622722;0;0;5
1.99;4.906994314;5.026009343;0;0;5
2;5.019759478;5.002810272;0;0;5
2.01;5.221571294;4.967689467;0;0;5
2.02;4.804254347;5.044053069;0;0;5
2.03;5.03113835;4.998621552;0;0;5
2.04;5.206497109;4.968656095;0;0;5
2.05;4.884010584;5.028587018;0;0;5
2.06;4.998351028;5.004743528;0;0;5
2.07;5.247293525;4.961245284;0;0;5
2.08;4.955470057;5.016987482;0;0;5
2.09;5.023380359;5.002810272;0;0;5
2.1;5.253335299;4.96285633;0;0;5
2.11;4.948898279;5.020531784;0;0;5
2.12;5.026937205;5.00409911;0;0;5
2.13;5.227673073;4.968978304;0;0;5
2.14;4.921803761;5.026009343;0;0;5
2.15;5.000831844;5.00861004;0;0;5
2.16;5.218379035;4.969944932;0;0;5
2.17;4.891065306;5.030520274;0;0;5
2.18;5.003783277;5.006676784;0;0;5
2.19;5.221096938;4.968333886;0;0;5
2.2;4.897027437;5.028587018;0;0;5
2.21;4.99638403;5.007321202;0;0;5
2.22;5.218781668;4.968011677;0;0;5
2.23;4.885611951;5.029875855;0;0;5
2.24;5.008260437;5.004421319;0;0;5
2.25;5.244371082;4.963178539;0;0;5
2.26;4.919050717;5.024398296;0;0;5
2.27;5.010711163;5.005065737;0;0;5
2.28;5.220023824;4.968333886;0;0;5
2.29;4.890339064;5.029553646;0;0;5
2.3;5.007641481;5.005065737;0;0;5
2.31;5.220708496;4.967689467;0;0;5
2.32;4.899074845;5.02762039;0;0;5
2.33;5.008641756;5.004743528;0;0;5
2.34;5.227611414;4.966400631;0;0;5
2.35;4.914574758;5.025042715;0;0;5
2.36;5.011325857;5.004743528;0;0;5
2.37;5.224672693;4.967367258;0;0;5
2.38;4.931449733;5.02246504;0;0;5
2.39;5.002257181;5.006998993;0;0;5
2.4;5.230574896;4.96672284;0;0;5
2.41;4.909770288;5.026653762;0;0;5
2.42;5.007038406;5.006032365;0;0;5
2.43;5.228676804;4.967045049;0;0;5
2.44;4.911353245;5.026331553;0;0;5
2.45;5.007022195;5.006032365;0;0;5
2.46;5.232414591;4.966400631;0;0;5
2.47;4.917515603;5.025364924;0;0;5
2.48;5.023383662;5.003454691;0;0;5
2.49;5.234084579;4.96672284;0;0;5
2.5;0;5.023431668;0;0;0
2.51;0;4.981544462;0;0;0
2.52;0;4.572661812;0;0;0
2.53;0;4.125760397;0;0;0
2.54;0;3.906337953;0;0;0
2.55;0;3.623763714;0;0;0
2.56;0;3.32443553;0;0;0
2.57;0;3.078593878;0;0;0
2.58;0;2.839518967;0;0;0
2.59;0;2.613654793;0;0;0
2.6;0;2.427744049;0;0;0
2.61;0;2.238933735;0;0;0
2.62;0;2.054634484;0;0;0
2.63;0;1.904810959;0;0;0
2.64;0;1.751765572;0;0;0
2.65;0;1.599042533;0;0;0
2.66;0;1.457918839;0;0;0
2.67;0;1.34353785;0;0;0
2.68;0;1.231412334;0;0;0
2.69;0;1.138296659;0;0;0
2.7;0;1.03615945;0;0;0
2.71;0;0.948843459;0;0;0
2.72;0;0.854116931;0;0;0
2.73;0.413205832;0.78194437;0;0;0
2.74;0.069992219;0.727170569;0;0;0
2.75;0;0.675296572;0;0;0
2.76;0.111844431;0.614078829;0;0;0
2.77;0;0.558338478;0;0;0
2.78;0.266631634;0.498087365;0;0;0
2.79;0.045793719;0.463612137;0;0;0
2.8;0;0.416571181;0;0;0
2.81;0.193326222;0.370819028;0;0;0
2.82;0.099076278;0.333121839;0;0;0
2.83;0.036766406;0.295424656;0;0;0
2.84;0;0.261271659;0;0;0
2.85;0.18644896;0.226796468;0;0;0
2.86;0.163590137;0.197798649;0;0;0
2.87;0.116540627;0.17717798;0;0;0
2.88;0.10383904;0.153657531;0;0;0
2.89;0.081058783;0.135292251;0;0;0
2.9;0.122595631;0.108549828;0;0;0
2.91;0.136154549;0.090506749;0;0;0
2.92;0.144369963;0.076007848;0;0;0
2.93;0.161116815;0.062153342;0;0;0
2.94;0.197100946;0.047010047;0;0;0
2.95;0.215907595;0.037021917;0;0;0
2.96;0.241298793;0.027355984;0;0;0
2.97;0.235494921;0.024456205;0;0;0
2.98;0.252773718;0.01801225;0;0;0
2.99;0.268008066;0.012857087;0;0;0
3;0.289482614;0.007379726;0;0;0
3.01;0.308093667;0.003191156;0;0;0
3.02;0.303995984;0.003513353;0;0;0
3.03;0.297747034;0.004157749;0;0;0
3.04;0.317203755;0.000291376;0;0;0
3.05;0.306177471;0.002224562;0;0;0
3.06;0.317889602;-3.08E-05;0;0;0
3.07;0.310881117;0.001257969;0;0;0
3.08;0.314029757;0.000613574;0;0;0
3.09;0.319596816;-0.000353019;0;0;0
3.1;0.322229305;-0.000675217;0;0;0
3.11;0.313879961;0.000935772;0;0;0
3.12;0.313539499;0.000935772;0;0;0
3.13;0.309445578;0.001580167;0;0;0
3.14;0.331057477;-0.002286205;0;0;0
3.15;0.314685212;0.000935772;0;0;0
3.16;0.321834909;-0.000353019;0;0;0
3.17;0.320697166;-3.08E-05;0;0;0
3.18;0.321159032;-3.08E-05;0;0;0
3.19;0.327244166;-0.000997415;0;0;0
3.2;0.339771529;-0.002930601;0;0;0
3.21;0.322053541;0.000613574;0;0;0
3.22;0.333210607;-0.001319612;0;0;0
3.23;0.334750966;-0.001319612;0;0;0
3.24;0.336288681;-0.001319612;0;0;0
3.25;0.324696482;0.000935772;0;0;0
3.26;0.341196022;-0.001964008;0;0;0
3.27;0.320767973;0.001902365;0;0;0
3.28;0.342069392;-0.001964008;0;0;0
3.29;0.331012863;0.000291376;0;0;0
3.3;0.342422151;-0.00164181;0;0;0
3.31;0.332962899;0.000291376;0;0;0
3.32;0.327489215;0.001257969;0;0;0
3.33;0.334321389;-3.08E-05;0;0;0
3.34;0.338492384;-0.000675217;0;0;0
3.35;0.339456234;-0.000675217;0;0;0
3.36;0.317913719;0.003191156;0;0;0
3.37;0.3362255;-0.000353019;0;0;0
3.38;0.340659773;-0.000997415;0;0;0
3.39;0.334385652;0.000291376;0;0;0
3.4;0.317640579;0.003191156;0;0;0
3.41;0.33594284;-0.000353019;0;0;0
3.42;0.26347926;0.012212691;0;0;0
3.43;0.332268501;-0.001319612;0;0;0
3.44;0.350635028;-0.004219391;0;0;0
3.45;0.33394954;-0.000675217;0;0;0
3.46;0.333012174;-0.000353019;0;0;0
3.47;0.333674867;-0.000353019;0;0;0
3.48;0.345587251;-0.002286205;0;0;0
3.49;0.346007988;-0.001964008;0;0;0
3.5;10;0.002224562;0;0;8
3.51;10;0.571548618;0;0;8
3.52;10;1.087711346;0;0;8
3.53;10;1.585187919;0;0;8
3.54;10;2.018870145;0;0;8
3.55;10;2.43096607;0;0;8
3.56;10;2.878505547;0;0;8
3.57;10;3.320891283;0;0;8
3.58;10;3.677249777;0;0;8
3.59;10;4.076140599;0;0;8
3.6;10;4.392869957;0;0;8
3.61;10;4.748587478;0;0;8
3.62;10;5.082073787;0;0;8
3.63;10;5.348219233;0;0;8
3.64;10;5.645942146;0;0;8
3.65;10;5.95011028;0;0;8
3.66;10;6.225924661;0;0;8
3.67;9.463935491;6.456307677;0;0;8
3.68;9.554144974;6.665425115;0;0;8
3.69;9.371514665;6.890976106;0;0;8
3.7;9.125300185;7.094616973;0;0;8
3.71;8.588385413;7.318558089;0;0;8
3.72;8.221811855;7.480633862;0;0;8
3.73;7.924212863;7.607265869;0;0;8
3.74;8.023818128;7.64722105;0;0;8
3.75;7.935783061;7.713598253;0;0;8
3.76;8.055948212;7.734542528;0;0;8
3.77;8.030837604;7.777397756;0;0;8
3.78;8.008802865;7.813486388;0;0;8
3.79;7.922434714;7.855375001;0;0;8
3.8;7.888724276;7.882119281;0;0;8
3.81;7.79297197;7.915630201;0;0;8
3.82;7.785108168;7.929163461;0;0;8
3.83;7.66825698;7.959452196;0;0;8
3.84;7.758303426;7.949785577;0;0;8
3.85;7.637114149;7.977818775;0;0;8
3.86;7.767869363;7.958485534;0;0;8
3.87;7.802480299;7.958485534;0;0;8
3.88;7.797709582;7.965252168;0;0;8
3.89;7.871604538;7.957518872;0;0;8
3.9;7.897666236;7.959129975;0;0;8
3.91;8.01238795;7.945274489;0;0;8
