Epoche;Kp;Ki;Kd;Kn;IntegralSaturation;AntiWindupBackCalculationConstant
;-;-;-;-;-;-
0;1;1;1;1;1;1
0;"3073FF";"3073FF";"3073FF";"3073FF";"3073FF";"3073FF"
326;-0.964588;-0.103078;-1.533545;2.017326;100000000.000000;0.100000
327;-0.964588;-0.102966;-1.496601;2.017326;100000000.000000;0.100000
328;-0.957749;-0.102938;-1.496601;1.838418;100000000.000000;0.100000
329;-0.964588;-0.102938;-1.496601;1.838418;100000000.000000;0.100000
330;-0.964588;-0.102938;-1.496601;2.017326;100000000.000000;0.100000
331;-0.957749;-0.102849;-1.425832;2.017326;100000000.000000;0.100000
332;-0.957749;-0.102849;-1.410603;2.017326;100000000.000000;0.100000
333;-0.903162;-0.102849;-1.425832;1.960282;100000000.000000;0.100000
334;-0.957749;-0.102739;-1.425832;1.960282;100000000.000000;0.100000
335;-0.957749;-0.102583;-1.425832;1.933768;100000000.000000;0.100000
336;-0.957749;-0.102739;-1.425832;1.960282;100000000.000000;0.100000
337;-0.957749;-0.102722;-1.410603;1.875056;100000000.000000;0.100000
338;-0.985986;-0.102722;-1.410603;1.960282;100000000.000000;0.100000
339;-0.957749;-0.102617;-1.331386;1.933407;100000000.000000;0.100000
340;-0.985986;-0.102722;-1.410603;1.960282;100000000.000000;0.100000
341;-1.019521;-0.102552;-1.425832;1.957023;100000000.000000;0.100000
342;-0.953882;-0.102552;-1.425832;1.957023;100000000.000000;0.100000
343;-1.019521;-0.102422;-1.406006;1.865113;100000000.000000;0.100000
344;-0.985986;-0.102409;-1.425832;1.764338;100000000.000000;0.100000
345;-0.985986;-0.102409;-1.425832;1.865113;100000000.000000;0.100000
346;-1.019521;-0.102404;-1.425832;1.764338;100000000.000000;0.100000
347;-1.019521;-0.102335;-1.406006;1.875056;100000000.000000;0.100000
348;-1.019521;-0.102335;-1.406006;1.875056;100000000.000000;0.100000
349;-1.019521;-0.102335;-1.406006;1.875056;100000000.000000;0.100000
350;-1.019521;-0.102274;-1.406006;1.764338;100000000.000000;0.100000
351;-1.019521;-0.102228;-1.322236;1.764338;100000000.000000;0.100000
352;-1.019521;-0.102228;-1.322236;1.997282;100000000.000000;0.100000
353;-1.019521;-0.102228;-1.322236;1.997282;100000000.000000;0.100000
354;-1.019521;-0.102076;-1.406006;1.875056;100000000.000000;0.100000
355;-1.019521;-0.102076;-1.406006;1.997282;100000000.000000;0.100000
356;-1.019521;-0.102076;-1.406006;1.997282;100000000.000000;0.100000
357;-1.019521;-0.102076;-1.406006;1.997282;100000000.000000;0.100000
358;-1.019521;-0.102076;-1.368499;2.037581;100000000.000000;0.100000
359;-1.019521;-0.102054;-1.322236;1.997282;100000000.000000;0.100000
360;-1.019521;-0.102054;-1.406006;1.997282;100000000.000000;0.100000
361;-1.019521;-0.102054;-1.467785;1.997282;100000000.000000;0.100000
362;-0.965881;-0.102034;-1.361814;1.997282;100000000.000000;0.100000
363;-1.019521;-0.102016;-1.322236;1.997282;100000000.000000;0.100000
364;-1.019521;-0.102016;-1.361814;1.997282;100000000.000000;0.100000
365;-1.019521;-0.101947;-1.322236;1.929143;100000000.000000;0.100000
