Epoche;Kp;Ki;Kd;Kn;IntegralSaturation;AntiWindupBackCalculationConstant
;-;-;-;-;-;-
0;1;1;1;1;1;1
0;"0038FF";"0038FF";"0038FF";"0038FF";"0038FF";"0038FF"
0;5.582751;7.927183;0.171819;10.696036;10.000000;0.100000
1;8.251289;8.183538;2.032228;3.737439;10.000000;0.100000
2;5.582751;7.927183;5.536363;2.842402;10.000000;0.100000
3;5.582751;7.927183;5.536363;2.842402;10.000000;0.100000
4;9.557120;12.398321;-1.802118;2.842402;10.000000;0.100000
5;9.162572;6.176641;-0.577105;1.606403;10.000000;0.100000
6;9.162572;6.176641;-0.577105;3.236702;10.000000;0.100000
7;17.133276;10.339103;-0.577105;5.628742;10.000000;0.100000
8;17.133276;10.339103;-0.577105;2.842402;10.000000;0.100000
9;17.133276;10.339103;-0.577105;2.842402;10.000000;0.100000
10;9.162572;6.176641;-0.577105;5.628742;10.000000;0.100000
11;9.162572;7.059916;-0.577105;2.367580;10.000000;0.100000
12;9.162572;10.339103;-0.577105;2.842402;10.000000;0.100000
13;17.133276;7.059916;-0.577105;3.236702;10.000000;0.100000
14;9.162572;6.176641;-0.577105;3.236702;10.000000;0.100000
15;9.162572;11.251474;0.208034;1.021838;10.000000;0.100000
16;9.162572;6.176641;-0.577105;4.812972;10.000000;0.100000
17;7.265204;11.594926;-0.577105;2.367580;10.000000;0.100000
18;5.735330;11.594926;-0.577105;2.367580;10.000000;0.100000
19;9.162572;7.058002;-0.577105;3.236702;10.000000;0.100000
20;9.162572;11.594926;-0.577105;3.441515;10.000000;0.100000
21;16.817036;11.594926;-0.577105;3.236702;10.000000;0.100000
22;9.162572;10.036449;-0.577105;3.236702;10.000000;0.100000
23;9.162572;14.844914;0.212770;3.236702;10.000000;0.100000
24;9.162572;14.844914;0.212770;3.236702;10.000000;0.100000
25;9.162572;14.844914;0.212770;3.236702;10.000000;0.100000
26;9.162572;14.844914;-0.577105;3.236702;10.000000;0.100000
27;9.162572;14.844914;-0.577105;1.894209;10.000000;0.100000
28;12.170927;14.844914;-1.021434;3.236702;10.000000;0.100000
29;12.170927;14.844914;-1.769652;2.214482;10.000000;0.100000
30;12.170927;14.844914;-1.769652;2.214482;10.000000;0.100000
31;12.170927;14.844914;-1.021434;3.236702;10.000000;0.100000
32;12.170927;14.844914;-1.021434;4.357188;10.000000;0.100000
33;12.170927;20.842432;-0.577105;3.236702;10.000000;0.100000
34;12.170927;20.842432;-1.203222;2.214482;10.000000;0.100000
35;12.170927;33.640341;-0.577105;3.236702;10.000000;0.100000
36;12.170927;33.640341;-1.203222;4.357188;10.000000;0.100000
37;12.170927;50.499730;-0.943479;3.236702;10.000000;0.100000
38;12.170927;50.499730;-0.577105;3.236702;10.000000;0.100000
39;12.170927;50.499730;-0.577105;3.236702;10.000000;0.100000
40;12.170927;50.499730;-0.577105;4.357188;10.000000;0.100000
41;12.170927;50.499730;-0.577105;4.357188;10.000000;0.100000
42;12.170927;50.499730;-0.577105;3.236702;10.000000;0.100000
43;12.170927;50.499730;-0.577105;4.357188;10.000000;0.100000
44;12.170927;50.499730;-0.577105;3.236702;10.000000;0.100000
45;13.347303;50.499730;-0.917432;3.236702;10.000000;0.100000
