Epoche;Kp;Ki;Kd;Kn;IntegralSaturation;AntiWindupBackCalculationConstant
;-;-;-;-;-;-
0;1;1;1;1;1;1
0;"00E2FF";"00E2FF";"00E2FF";"00E2FF";"00E2FF";"00E2FF"
0;9.366436;2.582781;8.188421;0.699393;10.000000;0.100000
1;9.432966;4.741661;-5.872066;1.180364;10.000000;0.100000
2;-1.630604;2.449110;8.188421;0.699393;10.000000;0.100000
3;9.432966;4.741661;-5.872066;1.180364;10.000000;0.100000
4;9.432966;4.741661;-5.872066;1.180364;10.000000;0.100000
5;9.432966;4.741661;6.410413;0.954527;10.000000;0.100000
6;9.432966;4.741661;4.661702;0.072589;10.000000;0.100000
7;17.872597;4.741661;-6.898709;0.699393;10.000000;0.100000
8;9.432966;4.741661;0.226753;0.699393;10.000000;0.100000
9;9.432966;5.427593;0.713562;1.180364;10.000000;0.100000
10;9.432966;5.427593;0.713562;1.180364;10.000000;0.100000
11;9.432966;5.427593;0.713562;0.679375;10.000000;0.100000
12;9.432966;5.427593;0.226753;1.776938;10.000000;0.100000
13;14.914128;5.427593;0.192128;1.776938;10.000000;0.100000
14;14.914128;5.427593;0.192128;0.699393;10.000000;0.100000
15;9.432966;5.427593;0.192128;0.699393;10.000000;0.100000
16;9.432966;4.741661;2.798242;0.565200;10.000000;0.100000
17;9.432966;4.741661;0.232067;0.321024;10.000000;0.100000
18;9.432966;9.361741;2.798242;0.679375;10.000000;0.100000
19;9.432966;8.025888;3.532328;0.565200;10.000000;0.100000
20;9.432966;8.025888;1.049289;0.565200;10.000000;0.100000
21;9.432966;9.144130;2.647303;0.679375;10.000000;0.100000
22;9.432966;9.144130;2.647303;0.565200;10.000000;0.100000
23;9.432966;8.803669;1.049289;0.565200;10.000000;0.100000
24;9.432966;15.649010;2.798242;0.565200;10.000000;0.100000
25;9.432966;10.658111;1.049289;0.565200;10.000000;0.100000
26;9.432966;13.435794;1.049289;0.370901;10.000000;0.100000
27;9.432966;13.418086;2.798242;0.321024;10.000000;0.100000
28;9.432966;13.418086;2.798242;0.321024;10.000000;0.100000
29;9.432966;13.435794;2.798242;0.321024;10.000000;0.100000
30;12.111346;13.435794;1.049289;0.321024;10.000000;0.100000
31;12.468610;20.839890;2.798242;0.321024;10.000000;0.100000
32;12.468610;20.839890;2.798242;0.321024;10.000000;0.100000
33;12.468610;20.839890;1.049289;0.321024;10.000000;0.100000
34;9.432966;20.839890;1.049289;0.321024;10.000000;0.100000
35;9.432966;23.240216;2.798242;0.321024;10.000000;0.100000
36;9.432966;23.240216;2.798242;0.321024;10.000000;0.100000
37;9.432966;20.839890;1.049289;0.321024;10.000000;0.100000
38;9.432966;20.839890;1.049289;0.321024;10.000000;0.100000
39;9.432966;23.431982;2.798242;0.321024;10.000000;0.100000
40;9.432966;23.431982;2.798242;0.321024;10.000000;0.100000
41;9.432966;36.361576;1.049289;0.321024;10.000000;0.100000
42;9.432966;36.361576;1.049289;0.032524;10.000000;0.100000
43;7.580042;32.138223;2.798242;0.321024;10.000000;0.100000
44;9.432966;32.138223;3.953939;0.317569;10.000000;0.100000
45;9.432966;32.138223;3.953939;0.032524;10.000000;0.100000
