Epoche;Durchschnitt
Fehler;-
452;4.371526
453;4.365430
454;4.372844
455;4.368032
456;4.360642
457;4.380296
458;4.393349
459;4.396129
460;4.388895
461;4.383822
462;4.379582
463;4.368281
464;4.359602
465;4.362961
466;4.351820
467;4.345236
468;4.344104
469;4.349954
470;4.353451
471;4.364203
472;4.373404
473;4.374775
474;4.369790
475;4.368163
476;4.371277
477;4.372344
478;4.381248
479;4.384574
480;4.380202
481;4.368644
482;4.358146
483;4.365911
484;4.369287
485;4.359774
486;4.358404
487;4.350895
488;4.346985
489;4.346641
490;4.349697
491;4.350039
492;4.352408
493;4.351280
494;4.349946
495;4.350470
496;4.342093
497;4.339318
498;4.337684
499;4.333091
500;4.346180
501;4.346647
502;4.341118
503;4.347550
504;4.343427
505;4.340601
506;4.348882
507;4.355757
508;4.378588
509;4.386664
510;4.389389
511;4.387260
512;4.384186
513;4.386556
514;4.387226
515;4.384646
516;4.374717
517;4.364239
518;4.360776
519;4.352334
520;4.367613
521;4.377685
522;4.377506
523;4.387798
524;4.390820
525;4.376580
526;4.361998
527;4.348623
528;4.336536
529;4.326365
530;4.314269
531;4.308061
532;4.305712
533;4.318684
534;4.322930
535;4.328914
536;4.327877
537;4.319992
538;4.314059
539;4.313259
540;4.309190
541;4.303746
542;4.308041
543;4.303901
544;4.299818
545;4.299350
546;4.295975
547;4.292605
548;4.290740
549;4.297054
550;4.301003
551;4.311347
552;4.318392
553;4.316510
554;4.310845
555;4.313012
556;4.327220
557;4.327015
558;4.321560
559;4.314953
560;4.309791
561;4.316713
562;4.315357
563;4.313031
564;4.310667
565;4.303603
566;4.297568
567;4.296483
568;4.290777
569;4.282894
570;4.278966
571;4.279597
572;4.275648
573;4.271932
574;4.267877
575;4.267236
576;4.262678
577;4.259073
578;4.257257
579;4.256090
580;4.258489
581;4.267856
582;4.289607
583;4.297461
584;4.296568
585;4.293702
586;4.287134
587;4.286738
588;4.279345
589;4.272866
590;4.265429
591;4.264178
592;4.259552
593;4.277900
594;4.286580
595;4.289551
596;4.289206
597;4.292204
598;4.302320
599;4.306427
600;4.323680
601;4.326496
602;4.319929
603;4.323183
604;4.314120
605;4.305292
606;4.296001
607;4.288696
608;4.287022
609;4.291290
610;4.283807
611;4.288391
612;4.279584
613;4.270213
614;4.267305
615;4.264000
616;4.277649
617;4.277878
618;4.273521
619;4.283041
620;4.283263
621;4.286650
622;4.276456
623;4.270818
624;4.265350
625;4.269950
626;4.273701
627;4.271938
628;4.280904
629;4.279481
630;4.276006
631;4.277612
632;4.268321
633;4.267480
634;4.269693
635;4.276744
636;4.284322
637;4.286184
638;4.288783
639;4.294983
640;4.291196
641;4.284242
642;4.277389
643;4.279930
644;4.270715
645;4.264899
646;4.263948
647;4.274707
648;4.279630
649;4.278670
650;4.274609
651;4.275773
652;4.272091
653;4.266230
654;4.258077
655;4.254541
656;4.247558
657;4.241272
658;4.239224
659;4.237984
660;4.241466
661;4.245532
662;4.247354
663;4.250860
664;4.257956
