Zeit [s];y
;-
0;1
0;"06EDFF"
0.010000;0.000000
0.030000;0.000015
0.050000;0.000087
0.070000;0.000215
0.090000;0.000361
0.110000;0.000524
0.130000;0.000741
0.150000;0.000988
0.170000;0.001169
0.190000;0.001208
0.210000;0.001099
0.230000;0.000934
0.250000;0.000852
0.270000;0.000940
0.290000;0.001203
0.310000;0.001570
0.330000;0.001949
0.350000;0.002247
0.370000;0.002385
0.390000;0.002316
0.410000;0.002044
0.430000;0.001670
0.450000;0.001344
0.470000;0.001188
0.490000;0.001295
0.510000;0.001738
0.530000;0.003080
0.550000;0.008078
0.570000;0.021732
0.590000;0.049328
0.610000;0.094558
0.630000;0.158541
0.650000;0.239891
0.670000;0.335620
0.690000;0.442407
0.710000;0.557740
0.730000;0.680567
0.750000;0.811334
0.770000;0.951510
0.790000;1.102860
0.810000;1.266755
0.830000;1.443749
0.850000;1.633506
0.870000;1.835050
0.890000;2.047175
0.910000;2.268859
0.930000;2.499538
0.950000;2.739172
0.970000;2.988124
0.990000;3.246927
1.010000;3.516034
1.030000;3.795652
1.050000;4.085680
1.070000;4.385771
1.090000;4.695460
1.110000;5.014312
1.130000;5.342029
1.150000;5.678493
1.170000;6.023739
1.190000;6.377883
1.210000;6.741034
1.230000;7.113232
1.250000;7.494413
1.270000;7.884422
1.290000;8.283051
1.310000;8.690093
1.330000;9.105376
1.350000;9.528792
1.370000;9.960286
1.390000;10.399803
1.410000;10.847089
1.430000;11.301494
1.450000;11.761942
1.470000;12.227019
1.490000;12.695213
1.510000;13.165117
1.530000;13.635508
1.550000;14.105417
1.570000;14.574124
1.590000;15.041116
1.610000;15.505950
1.630000;15.968129
1.650000;16.427010
1.670000;16.881816
1.690000;17.331725
1.710000;17.775977
1.730000;18.213937
1.750000;18.645073
1.770000;19.068970
1.790000;19.485314
1.810000;19.893818
1.830000;20.294194
1.850000;20.686128
1.870000;21.069333
1.890000;21.443588
1.910000;21.808688
1.930000;22.164413
1.950000;22.510578
1.970000;22.847074
1.990000;23.173852
2.010000;23.490886
2.030000;23.798153
2.050000;24.095591
2.070000;24.383098
2.090000;24.660612
2.110000;24.928159
2.130000;25.185863
2.150000;25.433911
2.170000;25.672470
2.190000;25.901692
2.210000;26.121712
2.230000;26.332663
2.250000;26.534714
2.270000;26.728058
2.290000;26.912842
2.310000;27.089157
2.330000;27.257096
2.350000;27.416796
2.370000;27.568475
2.390000;27.712494
2.410000;27.849331
2.430000;27.979453
2.450000;28.103209
2.470000;28.220798
2.490000;28.332336
2.510000;28.437851
2.530000;28.537330
2.550000;28.630837
2.570000;28.718580
2.590000;28.800921
2.610000;28.878323
2.630000;28.951246
2.650000;29.020089
2.670000;29.085145
2.690000;29.146576
2.710000;29.204395
2.730000;29.258536
2.750000;29.309019
2.770000;29.356027
2.790000;29.399904
2.810000;29.441079
