Zeit [s];y
;-
0;1
0;"18B9FF"
0.010000;0.000000
0.030000;0.000002
0.050000;0.000012
0.070000;0.000036
0.090000;0.000070
0.110000;0.000117
0.130000;0.000180
0.150000;0.000263
0.170000;0.000368
0.190000;0.000500
0.210000;0.000662
0.230000;0.000845
0.250000;0.001027
0.270000;0.001196
0.290000;0.001361
0.310000;0.001537
0.330000;0.001739
0.350000;0.001980
0.370000;0.002260
0.390000;0.002555
0.410000;0.002819
0.430000;0.003010
0.450000;0.003111
0.470000;0.003140
0.490000;0.003142
0.510000;0.003175
0.530000;0.003855
0.550000;0.008070
0.570000;0.020974
0.590000;0.047963
0.610000;0.092774
0.630000;0.156499
0.650000;0.237680
0.670000;0.333239
0.690000;0.439786
0.710000;0.554776
0.730000;0.677168
0.750000;0.807448
0.770000;0.947138
0.790000;1.098044
0.810000;1.261560
0.830000;1.438235
0.850000;1.627714
0.870000;1.828990
0.890000;2.040830
0.910000;2.262198
0.930000;2.492529
0.950000;2.731796
0.970000;2.980379
0.990000;3.238825
1.010000;3.507599
1.030000;3.786908
1.050000;4.076644
1.070000;4.376451
1.090000;4.685854
1.110000;5.004413
1.130000;5.331829
1.150000;5.667985
1.170000;6.012922
1.190000;6.366762
1.210000;6.729619
1.230000;7.101532
1.250000;7.482437
1.270000;7.872176
1.290000;8.270537
1.310000;8.677310
1.330000;9.092323
1.350000;9.515468
1.370000;9.946693
1.390000;10.385981
1.410000;10.833324
1.430000;11.288692
1.450000;11.752021
1.470000;12.223214
1.490000;12.702154
1.510000;13.188718
1.530000;13.682794
1.550000;14.184291
1.570000;14.693139
1.590000;15.209284
1.610000;15.732675
1.630000;16.263258
1.650000;16.800970
1.670000;17.345735
1.690000;17.897469
1.710000;18.456085
1.730000;19.021479
1.750000;19.593437
1.770000;20.171521
1.790000;20.755028
1.810000;21.343050
1.830000;21.934596
1.850000;22.528723
1.870000;23.124621
1.890000;23.721647
1.910000;24.319290
1.930000;24.917102
1.950000;25.514626
1.970000;26.111348
1.990000;26.706675
2.010000;27.299967
2.030000;27.890579
2.050000;28.477880
2.070000;29.061263
2.090000;29.640165
2.110000;30.214079
2.130000;30.782545
2.150000;31.345125
2.170000;31.901400
2.190000;32.450949
2.210000;32.993330
2.230000;33.528074
2.250000;34.054700
2.270000;34.572745
2.290000;35.081793
2.310000;35.581478
2.330000;36.071474
2.350000;36.551490
2.370000;37.021234
2.390000;37.480412
2.410000;37.928743
2.430000;38.365968
2.450000;38.791847
2.470000;39.206151
2.490000;39.608650
2.510000;39.999115
2.530000;40.377348
2.550000;40.743176
2.570000;41.096451
2.590000;41.437046
2.610000;41.764856
2.630000;42.079784
2.650000;42.381740
2.670000;42.670638
2.690000;42.946400
2.710000;43.208958
2.730000;43.458255
2.750000;43.694261
2.770000;43.916986
2.790000;44.126472
2.810000;44.322773
