Epoche;Durchschnitt
Fehler;-
0;1
0;"0038FF"
0;146.982462
1;145.760384
2;143.571974
3;138.806016
4;134.910197
5;130.318238
6;124.983623
7;117.869690
8;107.946575
9;98.672578
10;90.111991
11;82.523934
12;75.696815
13;69.388885
14;63.640754
15;58.353384
16;53.786438
17;49.355087
18;45.665301
19;42.059501
20;38.808459
21;35.905479
22;33.277118
23;30.885276
24;29.320353
25;27.307018
26;25.886622
27;24.179764
28;22.612923
29;21.199696
30;19.891088
31;18.667946
32;17.613924
33;16.631161
34;15.688993
35;14.804152
36;14.000438
37;13.268513
38;12.984294
39;13.082686
40;12.573937
41;11.979602
42;11.429290
43;10.924873
44;10.454367
45;9.993835
46;9.558217
47;9.155014
48;8.788409
49;8.450319
50;8.148785
51;7.880790
52;7.632185
53;7.418179
54;7.224469
55;7.033952
56;6.861267
57;6.771552
58;6.633784
59;6.500885
60;6.385307
61;6.272076
62;6.209607
63;6.119924
64;6.050572
65;6.207777
66;6.530458
67;6.408582
68;6.421931
69;6.372263
70;6.400356
71;6.299010
72;6.229016
73;6.351864
74;6.250634
75;6.172710
76;6.187745
77;6.108868
78;6.115619
79;6.082042
80;6.089559
81;6.048592
82;6.020852
83;5.950540
84;5.905682
85;5.882690
86;5.813286
87;5.732405
88;5.653275
89;5.611904
90;5.549131
91;5.533811
92;5.555657
93;5.488738
94;5.417560
95;5.358172
96;5.372382
97;5.326407
98;5.291814
99;5.244233
100;5.194993
101;5.153105
102;5.111025
103;5.076705
104;5.039257
105;5.009195
106;4.976475
107;4.939183
108;4.899750
109;4.865222
110;4.845513
111;4.867936
112;4.846001
113;4.828076
114;4.809448
115;4.795842
116;4.789472
117;4.773317
118;4.785099
119;4.846476
120;4.828172
121;4.834106
122;4.819146
123;4.794246
124;4.765383
125;4.735791
126;4.722210
127;4.723866
128;4.764945
129;4.766898
130;4.768697
131;4.752273
132;4.729819
133;4.719730
134;4.700073
135;4.704493
136;4.694920
137;4.704177
138;4.739643
139;4.727795
140;4.717128
141;4.693214
142;4.676991
143;4.665093
144;4.649137
145;4.638849
146;4.626632
147;4.608048
148;4.625205
149;4.625817
150;4.630334
151;4.631147
152;4.619712
153;4.638264
154;4.640866
155;4.643494
156;4.635102
157;4.644549
158;4.664117
159;4.661543
160;4.653380
161;4.635212
162;4.653647
163;4.645412
164;4.629309
165;4.618529
166;4.610455
167;4.636406
168;4.644162
169;4.628106
170;4.647207
171;4.693724
172;4.730978
173;4.773027
174;4.793839
175;4.810251
176;4.808861
177;4.834335
178;4.838767
179;4.811980
180;4.790285
181;4.784221
182;4.757462
183;4.730840
184;4.715305
185;4.701119
186;4.681368
187;4.666329
188;4.646009
189;4.629137
190;4.620191
191;4.620232
192;4.601959
193;4.608172
194;4.595849
195;4.587977
196;4.574803
197;4.560834
