Zeit [s];y
;-
0;1
0;"00FFFF"
0.010000;-0.000000
0.030000;-0.000010
0.050000;-0.000055
0.070000;-0.000176
0.090000;-0.000419
0.110000;-0.000775
0.130000;-0.001155
0.150000;-0.001464
0.170000;-0.001654
0.190000;-0.001746
0.210000;-0.001819
0.230000;-0.001941
0.250000;-0.002181
0.270000;-0.002621
0.290000;-0.003321
0.310000;-0.004245
0.330000;-0.005243
0.350000;-0.006162
0.370000;-0.006952
0.390000;-0.007640
0.410000;-0.008254
0.430000;-0.008782
0.450000;-0.009226
0.470000;-0.009641
0.490000;-0.010130
0.510000;-0.010774
0.530000;-0.010994
0.550000;-0.007826
0.570000;0.004000
0.590000;0.029992
0.610000;0.073949
0.630000;0.136970
0.650000;0.217553
0.670000;0.312554
0.690000;0.418515
0.710000;0.532851
0.730000;0.654512
0.750000;0.784006
0.770000;0.922894
0.790000;1.073021
0.810000;1.235807
0.830000;1.411809
0.850000;1.600660
0.870000;1.801331
0.890000;2.012567
0.910000;2.233315
0.930000;2.463005
0.950000;2.701612
0.970000;2.949530
0.990000;3.207320
1.010000;3.475458
1.030000;3.754152
1.050000;4.043295
1.070000;4.342523
1.090000;4.651353
1.110000;4.969339
1.130000;5.296177
1.150000;5.631753
1.170000;5.976111
1.190000;6.329376
1.210000;6.691668
1.230000;7.063028
1.250000;7.443390
1.270000;7.832595
1.290000;8.230429
1.310000;8.636678
1.330000;9.051170
1.350000;9.473796
1.370000;9.904504
1.390000;10.343282
1.410000;10.790113
1.430000;11.244892
1.450000;11.707260
1.470000;12.176487
1.490000;12.651403
1.510000;13.130490
1.530000;13.612181
1.550000;14.095113
1.570000;14.578206
1.590000;15.060565
1.610000;15.541427
1.630000;16.020127
1.650000;16.496056
1.670000;16.968606
1.690000;17.437086
1.710000;17.900704
1.730000;18.358633
1.750000;18.810103
1.770000;19.254459
1.790000;19.691160
1.810000;20.119829
1.830000;20.540230
1.850000;20.952156
1.870000;21.355308
1.890000;21.749271
1.910000;22.133607
1.930000;22.507980
1.950000;22.872151
1.970000;23.225929
1.990000;23.569162
2.010000;23.901726
2.030000;24.223565
2.050000;24.534655
2.070000;24.834982
2.090000;25.124564
2.110000;25.403460
2.130000;25.671821
2.150000;25.929842
2.170000;26.177679
2.190000;26.415387
2.210000;26.642974
2.230000;26.860505
2.250000;27.068109
2.270000;27.265990
2.290000;27.454446
2.310000;27.633809
2.330000;27.804378
2.350000;27.966441
2.370000;28.120238
2.390000;28.265927
2.410000;28.403609
2.430000;28.533430
2.450000;28.655656
2.470000;28.770583
2.490000;28.878493
2.510000;28.979711
2.530000;29.074639
2.550000;29.163674
2.570000;29.247153
2.590000;29.325337
2.610000;29.398470
2.630000;29.466772
2.650000;29.530429
2.670000;29.589585
2.690000;29.644389
2.710000;29.695018
2.730000;29.741701
2.750000;29.784734
