Epoche;Durchschnitt
Fehler;-
0;1
0;"00FFFF"
0;38937.878415
1;36904.795460
2;34374.703628
3;31787.209093
4;29241.503406
5;26726.723080
6;24275.142193
7;21927.923555
8;19811.942984
9;17871.344044
10;16121.228216
11;14543.870549
12;13121.283384
13;11832.126369
14;10670.829342
15;9623.477587
16;8679.319129
17;7827.997608
18;7060.489989
19;6369.078044
20;5746.075655
21;5185.102333
22;4679.835646
23;4224.819857
24;3815.123999
25;3446.249729
26;3114.193596
27;2815.265999
28;2546.171169
29;2303.926101
30;2085.875235
31;1889.595667
32;1712.871815
33;1553.753882
34;1410.488990
35;1281.519790
36;1165.433098
37;1060.820074
38;966.607852
39;881.714198
40;805.252725
41;736.359076
42;674.279021
43;618.361809
44;568.017484
45;522.665518
46;481.810856
47;445.038008
48;411.905597
49;382.021379
50;355.056746
51;330.748646
52;308.846898
53;289.109920
54;271.334398
55;255.313946
56;240.838029
57;227.772206
58;216.012967
59;205.411645
60;195.861035
61;187.247693
62;179.491235
63;172.491716
64;166.174329
65;160.467982
66;155.319076
67;150.675846
68;146.493186
69;142.724305
70;139.332312
71;136.279519
72;133.528869
73;131.050359
74;128.819700
75;126.806891
76;124.995363
77;123.363644
78;121.869722
79;120.525191
80;119.315113
81;118.219371
82;117.232631
83;116.344565
84;115.545305
85;114.825972
86;114.178572
87;113.595912
88;113.070982
89;112.598546
90;112.173353
91;111.790679
92;111.446273
93;111.136308
94;110.857339
95;110.606266
96;110.380302
97;110.176893
98;109.993824
99;109.829063
100;109.680778
101;109.547321
102;109.427210
103;109.300612
104;109.184223
105;109.079472
106;108.985197
107;108.877159
108;108.758004
109;108.650033
110;108.552860
111;108.464686
112;108.385330
113;108.311384
114;108.244832
115;108.166526
116;108.093159
117;108.018322
118;107.949137
119;107.886871
120;107.812013
121;107.742894
122;107.667802
123;107.573999
124;107.478446
125;107.365269
126;107.263411
127;107.139567
128;106.971673
129;106.810008
130;106.629728
131;106.446427
132;106.225823
133;106.026109
134;105.801010
135;105.470926
136;105.136923
137;104.778840
138;104.380106
139;103.987112
140;103.610323
141;103.251964
142;102.904856
143;102.584043
144;102.278336
145;101.997623
146;101.744650
147;101.512103
148;101.302810
149;101.104425
150;100.924187
151;100.756511
152;100.598934
153;100.457115
154;100.326213
155;100.194927
156;100.076769
157;99.970080
158;99.874059
159;99.787641
160;99.709841
161;99.639821
162;99.576803
163;99.520087
164;99.469042
165;99.422117
166;99.379884
167;99.341136
168;99.306262
169;99.274328
170;99.245588
171;99.219722
172;99.196442
173;99.175491
174;99.156634
175;99.139663
176;99.124389
177;99.105779
178;99.088452
179;99.072164
180;99.057506
181;99.044313
182;99.031041
183;99.019097
184;99.008347
185;98.998157
186;98.988985
187;98.972892
188;98.958409
189;98.945374
190;98.933642
191;98.923084
