Epoche;Durchschnitt
Fehler;-
1197;4.365827
1198;4.365827
1199;4.365826
1200;4.365826
1201;4.365826
1202;4.365826
1203;4.365825
1204;4.365825
1205;4.365825
1206;4.365824
1207;4.365824
1208;4.365824
1209;4.365824
1210;4.365823
1211;4.365823
1212;4.365823
1213;4.365823
1214;4.365822
1215;4.365822
1216;4.365822
1217;4.365822
1218;4.365821
1219;4.365821
1220;4.365821
1221;4.365821
1222;4.365821
1223;4.365820
1224;4.365820
1225;4.365820
1226;4.365820
1227;4.365819
1228;4.365819
1229;4.365819
1230;4.365819
1231;4.365819
1232;4.365818
1233;4.365818
1234;4.365818
1235;4.365818
1236;4.365817
1237;4.365817
1238;4.365817
1239;4.365817
1240;4.365817
1241;4.365816
1242;4.365816
1243;4.365816
1244;4.365816
1245;4.365816
1246;4.365816
1247;4.365815
1248;4.365815
1249;4.365815
1250;4.365815
1251;4.365815
1252;4.365814
1253;4.365814
1254;4.365814
1255;4.365814
1256;4.365814
1257;4.365814
1258;4.365813
1259;4.365813
1260;4.365813
1261;4.365813
1262;4.365813
1263;4.365813
1264;4.365813
1265;4.365813
1266;4.365812
1267;4.365812
1268;4.365812
1269;4.365812
1270;4.365812
1271;4.365812
1272;4.365812
1273;4.365812
1274;4.365812
1275;4.365812
1276;4.365812
1277;4.365811
1278;4.365811
1279;4.365811
1280;4.365811
1281;4.365811
1282;4.365811
1283;4.365811
1284;4.365811
1285;4.365811
1286;4.365811
1287;4.365811
1288;4.365811
1289;4.365811
1290;4.365811
1291;4.365811
1292;4.365810
1293;4.365810
1294;4.365810
1295;4.365810
1296;4.365810
1297;4.365810
1298;4.365810
1299;4.365810
1300;4.365810
1301;4.365810
1302;4.365810
1303;4.365810
1304;4.365810
1305;4.365810
1306;4.365809
1307;4.365809
1308;4.365809
1309;4.365809
1310;4.365809
1311;4.365809
1312;4.365809
1313;4.365809
1314;4.365809
1315;4.365809
1316;4.365809
1317;4.365809
1318;4.365808
1319;4.365808
1320;4.365808
1321;4.365808
1322;4.365808
1323;4.365808
1324;4.365808
1325;4.365808
1326;4.365808
1327;4.365808
1328;4.365807
1329;4.365807
1330;4.365807
1331;4.365807
1332;4.365807
1333;4.365807
1334;4.365807
1335;4.365807
1336;4.365807
1337;4.365807
1338;4.365806
1339;4.365806
1340;4.365806
1341;4.365806
1342;4.365806
1343;4.365806
1344;4.365806
1345;4.365806
1346;4.365806
1347;4.365806
1348;4.365805
1349;4.365805
1350;4.365805
1351;4.365805
1352;4.365805
1353;4.365805
1354;4.365805
1355;4.365805
1356;4.365805
1357;4.365805
1358;4.365805
1359;4.365805
1360;4.365804
1361;4.365804
1362;4.365804
1363;4.365804
1364;4.365804
1365;4.365804
1366;4.365804
1367;4.365804
1368;4.365804
1369;4.365804
1370;4.365804
1371;4.365804
1372;4.365804
1373;4.365804
1374;4.365803
1375;4.365803
1376;4.365803
1377;4.365803
1378;4.365803
1379;4.365803
1380;4.365803
1381;4.365803
1382;4.365803
1383;4.365803
1384;4.365803
1385;4.365803
1386;4.365803
1387;4.365803
1388;4.365803
1389;4.365803
1390;4.365803
1391;4.365803
1392;4.365803
1393;4.365803
1394;4.365803
1395;4.365802
1396;4.365802
1397;4.365802
1398;4.365802
1399;4.365802
1400;4.365802
1401;4.365802
1402;4.365802
1403;4.365802
1404;4.365802
1405;4.365802
1406;4.365802
1407;4.365802
1408;4.365802
1409;4.365802
1410;4.365802
1411;4.365802
1412;4.365801
1413;4.365801
1414;4.365801
1415;4.365801
1416;4.365801
1417;4.365801
1418;4.365801
1419;4.365801
1420;4.365801
1421;4.365801
1422;4.365801
1423;4.365801
1424;4.365801
1425;4.365801
1426;4.365801
1427;4.365801
1428;4.365801
1429;4.365801
1430;4.365801
1431;4.365801
1432;4.365801
1433;4.365801
1434;4.365801
1435;4.365801
1436;4.365801
1437;4.365801
1438;4.365801
1439;4.365801
1440;4.365801
1441;4.365801
1442;4.365801
1443;4.365801
1444;4.365801
1445;4.365801
1446;4.365801
1447;4.365801
1448;4.365800
1449;4.365800
1450;4.365800
1451;4.365800
1452;4.365800
1453;4.365800
1454;4.365800
1455;4.365800
1456;4.365800
1457;4.365800
1458;4.365800
1459;4.365800
1460;4.365800
1461;4.365800
1462;4.365800
1463;4.365800
1464;4.365800
1465;4.365800
1466;4.365800
1467;4.365800
1468;4.365800
1469;4.365800
1470;4.365800
1471;4.365799
1472;4.365799
1473;4.365799
1474;4.365799
1475;4.365799
1476;4.365799
1477;4.365799
1478;4.365799
1479;4.365799
1480;4.365799
1481;4.365799
1482;4.365799
1483;4.365799
1484;4.365799
1485;4.365799
1486;4.365799
1487;4.365799
1488;4.365798
1489;4.365798
1490;4.365798
1491;4.365798
