Epoche;Durchschnitt
Fehler;-
0;1
0;"3762FF"
0;37990.666371
1;36998.293611
2;35622.699666
3;33381.841817
4;31176.876582
5;28769.269653
6;26513.324025
7;24307.391313
8;22341.205099
9;20495.818850
10;18692.296760
11;17164.392257
12;15546.879202
13;14043.099731
14;12676.059486
15;11435.341205
16;10316.979875
17;9309.093408
18;8401.697509
19;7584.803588
20;6849.450557
21;6187.615115
22;5592.141917
23;5056.306763
24;4574.125660
25;4140.094966
26;3749.243281
27;3397.538181
28;3080.962400
29;2796.197133
30;2539.816488
31;2309.065238
32;2101.303610
33;1914.361558
34;1745.915574
35;1594.489722
36;1458.044781
37;1335.291365
38;1224.916426
39;1125.675201
40;1036.269177
41;955.643009
42;883.183277
43;817.857809
44;759.200994
45;706.367850
46;658.826354
47;615.978360
48;577.478019
49;542.756708
50;511.578578
51;483.434638
52;458.206536
53;435.649104
54;415.248008
55;396.816527
56;380.223391
57;365.219672
58;351.948665
59;339.752190
60;328.937805
61;319.125467
62;310.293332
63;302.203772
64;295.051130
65;288.829745
66;283.181172
67;277.899747
68;273.156277
69;268.890776
70;264.997931
71;261.405308
72;258.243027
73;255.377272
74;252.865137
75;250.588987
76;248.541930
77;246.691543
78;244.905881
79;243.466524
80;242.142263
81;241.062844
82;240.184877
83;239.425850
84;238.644831
85;237.962867
86;237.267155
87;236.510358
88;236.039330
89;235.475207
90;234.948961
91;234.512229
92;234.123553
93;233.947959
94;233.693466
95;233.504034
96;233.379600
97;233.252382
98;233.053749
99;232.925274
100;232.729289
101;1068241.954064
102;2027740.345837
103;2884569.156973
104;3651496.930614
105;4333177.636976
106;4936370.783431
107;5473947.267202
108;5950688.054757
109;6374623.860117
110;6750705.480181
111;7084141.584335
112;7376896.885176
113;7631223.261385
114;7856968.731859
115;8047618.805159
116;8205086.151643
117;8342584.533397
118;8453337.217639
119;8546822.239815
120;8606985.683833
121;8588960.721133
122;8483145.491435
123;8322729.153759
124;8060597.667672
125;7624784.377333
126;7099363.295929
127;6442312.742553
128;5844744.732375
129;5307488.817020
130;4823986.371374
131;4393002.521918
132;4007567.335415
133;3672577.091577
134;3385414.105658
135;3076699.462279
136;2818425.887992
137;2564998.816630
138;2335268.798755
139;2126583.824709
140;1958205.154828
141;1785112.590813
142;1627746.145299
143;1484741.752195
144;1354344.919115
145;1262303.090460
146;1153241.380566
147;1081857.532203
148;989848.029716
149;906756.577250
150;831054.119267
151;762708.917467
152;729078.447910
153;680475.299066
154;651440.291748
155;625790.620390
156;577112.489649
157;532076.036471
158;488149.084591
159;456543.986162
160;419795.580054
161;384134.895569
162;349427.381899
163;317190.584760
164;287561.945344
165;335465.408021
166;304148.511298
167;275573.487914
168;249772.276583
169;226438.998842
170;228626.266273
171;235717.014573
172;226633.220491
173;210574.688556
174;210048.309926
