time;u;y;z1;z2;r
;-;-;-;-;-
0;1;1;1;1;1
0;00FF00;00FF00;00FF00;00FF00;00FF00
0;0.018676165;-0.002608403;0;0;0
0.01;0.030747067;-0.003897194;0;0;0
0.02;0;0.004157749;0;0;0
0.03;0.028074201;-0.002930601;0;0;0
0.04;0.035882427;-0.003574996;0;0;0
0.05;0.042086108;-0.003897194;0;0;0
0.06;0.039413243;-0.002930601;0;0;0
0.07;0.063370017;-0.00583038;0;0;0
0.08;0.042041905;-0.001964008;0;0;0
0.09;0.058024287;-0.003897194;0;0;0
0.1;0.05073755;-0.002286205;0;0;0
0.11;0.041694837;-0.000675217;0;0;0
0.12;0.065500178;-0.003897194;0;0;0
0.13;0.065134248;-0.003252798;0;0;0
0.14;0.061758992;-0.002286205;0;0;0
0.15;0.068864827;-0.002930601;0;0;0
0.16;0.067445311;-0.002286205;0;0;0
0.17;0.093006629;-0.005508182;0;0;0
0.18;0.045951031;0.001902365;0;0;0
0.19;0.094630035;-0.005185985;0;0;0
0.2;0.08874808;-0.003574996;0;0;0
0.21;0.083417084;-0.002286205;0;0;0
0.22;0.180493401;-0.01549631;0;0;0
0.23;0.105106962;-0.002608403;0;0;0
0.24;0.105643186;-0.002286205;0;0;0
0.25;0.128897569;-0.005185985;0;0;0
0.26;0.12532255;-0.003897194;0;0;0
0.27;0.134184362;-0.004541589;0;0;0
0.28;0.134520823;-0.003897194;0;0;0
0.29;0.154917313;-0.006152578;0;0;0
0.3;0.136247332;-0.002608403;0;0;0
0.31;0.15523904;-0.004863787;0;0;0
0.32;0.142085084;-0.002286205;0;0;0
0.33;0.165339467;-0.005185985;0;0;0
0.34;0.164071383;-0.004219391;0;0;0
0.35;0.159442778;-0.002930601;0;0;0
0.36;0.176478746;-0.004863787;0;0;0
0.37;0.179473338;-0.004541589;0;0;0
0.38;0.165968186;-0.001964008;0;0;0
0.39;0.193485245;-0.005508182;0;0;0
0.4;0.185647551;-0.003574996;0;0;0
0.41;0.191851232;-0.003897194;0;0;0
0.42;0.193792238;-0.003574996;0;0;0
0.43;0.197688983;-0.003574996;0;0;0
0.44;0.187744116;-0.00164181;0;0;0
0.45;0.196454495;-0.002608403;0;0;0
0.46;0.199297655;-0.002608403;0;0;0
0.47;0.222903233;-0.005508182;0;0;0
0.48;0.205837797;-0.002286205;0;0;0
0.49;0.22909218;-0.005185985;0;0;0
0.5;7.378596371;-0.002930601;0;0;1
0.51;6.838479597;0.225185478;0;0;1
0.52;3.039154573;0.873771071;0;0;1
0.53;2.030191937;1.033904055;0;0;1
0.54;1.144279743;1.152473436;0;0;1
0.55;1.577890171;1.068701583;0;0;1
0.56;0.863980847;1.157950828;0;0;1
0.57;0.987103828;1.116709294;0;0;1
0.58;1.39971643;1.041314639;0;0;1
0.59;0.888680077;1.106398912;0;0;1
0.6;1.213332241;1.044858831;0;0;1
0.61;1.374368288;1.015538696;0;0;1
0.62;0.909883359;1.078045365;0;0;1
0.63;1.182390735;1.028104468;0;0;1
0.64;1.315550088;1.005228319;0;0;1
0.65;1.20373167;1.020049485;0;0;1
0.66;1.188798571;1.019082888;0;0;1
0.67;1.320256705;0.997817737;0;0;1
0.68;1.2695756;1.005228319;0;0;1
0.69;1.240807265;1.008450312;0;0;1
0.7;1.203913065;1.012316703;0;0;1
0.71;1.250468472;1.003939522;0;0;1
0.72;1.294620272;0.997173338;0;0;1
0.73;1.323077745;0.993629147;0;0;1
0.74;1.336942814;0.992662549;0;0;1
0.75;1.296494759;0.999428733;0;0;1
0.76;1.2901966;1.000395331;0;0;1
0.77;1.18595309;1.014894297;0;0;1
0.78;1.234312814;1.005872718;0;0;1
0.79;1.214069871;1.007805913;0;0;1
0.8;1.279383718;0.997495537;0;0;1
0.81;1.07910227;1.025849073;0;0;1
0.82;1.415424342;0.974941592;0;0;1
0.83;1.161290531;1.014249899;0;0;1
0.84;1.226501276;1.002972925;0;0;1
0.85;1.220953842;1.003295124;0;0;1
0.86;1.233510783;1.001039729;0;0;1
0.87;1.260060837;0.997173338;0;0;1
0.88;1.330043347;0.98782956;0;0;1
0.89;1.352536911;0.986540764;0;0;1
0.9;1.318761604;0.993306947;0;0;1
0.91;1.291452833;0.998139936;0;0;1
0.92;1.180439917;1.013927699;0;0;1
0.93;1.234467125;1.004261722;0;0;1
0.94;1.206752382;1.007483714;0;0;1
0.95;1.307021623;0.99234035;0;0;1
0.96;1.063913451;1.027460069;0;0;1
0.97;1.430776788;0.972041799;0;0;1
0.98;1.149813448;1.015538696;0;0;1
0.99;1.176708258;1.00941691;0;0;1
1;0;0.994917944;0;0;0
1.01;0;0.855083528;0;0;0
1.02;0;0.81416426;0;0;0
1.03;0;0.754235269;0;0;0
1.04;0;0.712349426;0;0;0
1.05;0;0.642432307;0;0;0
1.06;0;0.582825567;0;0;0
1.07;0;0.524507637;0;0;0
1.08;0;0.470700501;0;0;0
1.09;0;0.419793164;0;0;0
1.1;0;0.371141226;0;0;0
1.11;0;0.33118865;0;0;0
1.12;0;0.288980694;0;0;0
1.13;0;0.255794292;0;0;0
1.14;0;0.222285696;0;0;0
1.15;0;0.185877324;0;0;0
1.16;0.087542234;0.160101489;0;0;0
1.17;0.106814317;0.133036866;0;0;0
1.18;0.095606465;0.114349389;0;0;0
1.19;0.120916506;0.09340653;0;0;0
1.2;0.125222462;0.07858543;0;0;0
1.21;0.154911154;0.06247554;0;0;0
1.22;0.158327833;0.052487409;0;0;0
1.23;0.181859317;0.041210488;0;0;0
1.24;0.20153409;0.032188951;0;0;0
1.25;0.21258685;0.025744996;0;0;0
1.26;0.235277391;0.018656646;0;0;0
1.27;0.238011004;0.015434669;0;0;0
1.28;0.25579125;0.010601703;0;0;0
1.29;0.264997814;0.007701923;0;0;0
1.3;0.272751267;0.00544654;0;0;0
1.31;0.262200667;0.006090935;0;0;0
1.32;0.264789291;0.004802144;0;0;0
1.33;0.284931245;0.001257969;0;0;0
1.34;0.285866994;0.000935772;0;0;0
1.35;0.298688616;-0.000997415;0;0;0
1.36;0.274399507;0.00254676;0;0;0
1.37;0.283158216;0.000935772;0;0;0
1.38;0.30520758;-0.002286205;0;0;0
1.39;0.284630188;0.000935772;0;0;0
1.4;0.283610197;0.000935772;0;0;0
1.41;0.296431819;-0.000997415;0;0;0
1.42;0.281370452;0.001257969;0;0;0
1.43;0.289227008;-3.08E-05;0;0;0
1.44;0.291567539;-0.000353019;0;0;0
1.45;0.308100878;-0.002608403;0;0;0
1.46;0.297102424;-0.000675217;0;0;0
1.47;0.247085829;0.006413133;0;0;0
1.48;0.293155032;-0.000997415;0;0;0
1.49;0.321925439;-0.004863787;0;0;0
1.5;10;-0.002930601;0;0;5
1.51;10;0.576381596;0;0;5
1.52;10;1.100277123;0;0;5
1.53;10;1.573910908;0;0;5
1.54;10;2.041424232;0;0;5
1.55;10;2.480907408;0;0;5
1.56;10;2.893649097;0;0;5
1.57;10;3.340545747;0;0;5
1.58;9.491069037;3.715270005;0;0;5
1.59;8.155329399;4.097406224;0;0;5
1.6;6.848303909;4.417357718;0;0;5
1.61;5.167147211;4.740854475;0;0;5
1.62;4.803652079;4.831072877;0;0;5
1.63;4.482546302;4.901636611;0;0;5
1.64;4.656665859;4.892292552;0;0;5
1.65;5.083207035;4.849116567;0;0;5
1.66;4.848556296;4.904858701;0;0;5
1.67;5.023777809;4.894870224;0;0;5
1.68;5.489035598;4.845894479;0;0;5
1.69;5.257896947;4.901636611;0;0;5
1.7;5.09519211;4.939335065;0;0;5
1.71;5.368948383;4.910336253;0;0;5
1.72;5.046804781;4.968978304;0;0;5
1.73;5.032171058;4.975744697;0;0;5
1.74;5.340065454;4.936435184;0;0;5
1.75;4.968710742;4.997977133;0;0;5
1.76;5.017056032;4.991532948;0;0;5
1.77;5.312355313;4.951579011;0;0;5
1.78;4.889888481;5.01795411;0;0;5
1.79;5.027195762;4.996043878;0;0;5
1.8;5.338341298;4.953190056;0;0;5
1.81;4.888741212;5.023109459;0;0;5
1.82;5.029657243;4.999910389;0;0;5
1.83;5.322746191;4.95898982;0;0;5
1.84;4.882973465;5.026653762;0;0;5
1.85;5.059245525;4.997977133;0;0;5
1.86;5.305994349;4.963822958;0;0;5
1.87;4.874795594;5.029553646;0;0;5
1.88;5.052520823;5.000232598;0;0;5
1.89;5.317574354;4.963178539;0;0;5
1.9;4.884770999;5.029231437;0;0;5
1.91;5.037470233;5.003454691;0;0;5
1.92;5.310546779;4.964789585;0;0;5
1.93;4.864452281;5.03245353;0;0;5
1.94;5.022867513;5.005387947;0;0;5
1.95;5.303064886;4.965434003;0;0;5
1.96;4.867803065;5.031486902;0;0;5
1.97;5.034192975;5.003454691;0;0;5
1.98;5.318804608;4.963178539;0;0;5
1.99;4.853702986;5.033742368;0;0;5
2;5.033783573;5.003454691;0;0;5
2.01;5.313781171;4.963822958;0;0;5
2.02;4.861819245;5.03245353;0;0;5
2.03;5.029462551;5.00409911;0;0;5
2.04;5.34105598;4.959956448;0;0;5
2.05;4.831019051;5.037286671;0;0;5
2.06;5.034920577;5.003132482;0;0;5
2.07;5.340646575;4.959956448;0;0;5
2.08;4.892899163;5.028587018;0;0;5
2.09;5.055528886;5.001521435;0;0;5
2.1;5.323791623;4.963822958;0;0;5
2.11;4.851066524;5.035353415;0;0;5
2.12;5.040926165;5.003454691;0;0;5
2.13;5.309388676;4.965434003;0;0;5
2.14;4.869512816;5.032131321;0;0;5
2.15;5.03750733;5.0037769;0;0;5
2.16;5.328688809;4.962534121;0;0;5
2.17;4.848140472;5.035353415;0;0;5
2.18;5.038000113;5.003454691;0;0;5
2.19;5.299541571;4.966400631;0;0;5
2.2;4.849384006;5.034386787;0;0;5
2.21;5.012613048;5.006354575;0;0;5
2.22;5.312519957;4.963500748;0;0;5
2.23;4.849374145;5.033742368;0;0;5
2.24;5.034068768;5.002810272;0;0;5
2.25;5.312461764;4.963500748;0;0;5
2.26;4.867772104;5.031164693;0;0;5
2.27;5.018364092;5.005387947;0;0;5
2.28;5.328552693;4.961245284;0;0;5
2.29;4.854023233;5.033420159;0;0;5
2.3;5.050604156;5.000877017;0;0;5
2.31;5.314955272;4.963822958;0;0;5
2.32;4.879142479;5.030198065;0;0;5
2.33;5.026174053;5.005065737;0;0;5
2.34;5.327485791;4.962211912;0;0;5
2.35;4.863437798;5.03277574;0;0;5
2.36;5.037650952;5.003454691;0;0;5
2.37;5.29919241;4.966400631;0;0;5
2.38;4.851341864;5.034064577;0;0;5
2.39;4.980316835;5.010865505;0;0;5
2.4;5.339903335;4.95898982;0;0;5
2.41;4.879367438;5.029553646;0;0;5
2.42;5.040943538;5.002488063;0;0;5
2.43;5.328915811;4.961889703;0;0;5
2.44;4.909052389;5.026331553;0;0;5
2.45;4.998008955;5.009898877;0;0;5
2.46;5.298666622;4.966400631;0;0;5
2.47;4.811596749;5.039542137;0;0;5
2.48;5.040724044;5.001521435;0;0;5
2.49;5.285916605;4.967045049;0;0;5
2.5;0;5.036320043;0;0;0
2.51;0;4.981866672;0;0;0
2.52;0;4.559451289;0;0;0
2.53;0;4.10320594;0;0;0
2.54;0;3.880883688;0;0;0
2.55;0;3.61216433;0;0;0
2.56;0;3.300270209;0;0;0
2.57;0;3.077949471;0;0;0
2.58;0;2.827919656;0;0;0
2.59;0;2.600122287;0;0;0
2.6;0;2.414855965;0;0;0
2.61;0;2.22443466;0;0;0
2.62;0;2.044324043;0;0;0
2.63;0;1.890311916;0;0;0
2.64;0;1.739521948;0;0;0
2.65;0;1.591309725;0;0;0
2.66;0;1.453085838;0;0;0
2.67;0;1.335482854;0;0;0
2.68;0;1.22657934;0;0;0
2.69;0;1.122186685;0;0;0
2.7;0;1.033904055;0;0;0
2.71;0;0.937888688;0;0;0
2.72;0;0.851539339;0;0;0
2.73;0;0.773889398;0;0;0
2.74;0.054666443;0.702683463;0;0;0
2.75;0;0.637277129;0;0;0
2.76;0.172300368;0.579281383;0;0;0
2.77;0;0.526763026;0;0;0
2.78;0.29756031;0.473600287;0;0;0
2.79;0.069703523;0.433325493;0;0;0
2.8;0;0.393050707;0;0;0
2.81;0.187955256;0.350842739;0;0;0
2.82;0.052379134;0.316367534;0;0;0
2.83;0;0.279959147;0;0;0
2.84;0.228906587;0.243550766;0;0;0
2.85;0.150298216;0.217452726;0;0;0
2.86;0.116285249;0.189099304;0;0;0
2.87;0.055504058;0.168800833;0;0;0
2.88;0.060679989;0.142380604;0;0;0
2.89;0.073891517;0.118860159;0;0;0
2.9;0.126581933;0.09340653;0;0;0
2.91;0.266997124;0.05957576;0;0;0
2.92;0.176683248;0.063119936;0;0;0
2.93;0.172476729;0.054098398;0;0;0
2.94;0.194252235;0.042821476;0;0;0
2.95;0.216784903;0.033155544;0;0;0
2.96;0.245239562;0.024134007;0;0;0
2.97;0.26968608;0.017045657;0;0;0
2.98;0.29032422;0.011568296;0;0;0
2.99;0.275407842;0.011890494;0;0;0
3;0.317813658;0.004157749;0;0;0
3.01;0.271756872;0.009957307;0;0;0
3.02;0.323190667;0.001257969;0;0;0
3.03;0.301057061;0.004157749;0;0;0
3.04;0.314980599;0.001580167;0;0;0
3.05;0.304030475;0.002868958;0;0;0
3.06;0.335507343;-0.001964008;0;0;0
3.07;0.312271821;0.001580167;0;0;0
3.08;0.31516331;0.000935772;0;0;0
3.09;0.321064125;-3.08E-05;0;0;0
3.1;0.337246269;-0.002286205;0;0;0
3.11;0.293599522;0.004157749;0;0;0
3.12;0.328285481;-0.001319612;0;0;0
3.13;0.329723858;-0.001319612;0;0;0
3.14;0.324241429;-0.000353019;0;0;0
3.15;0.331547026;-0.001319612;0;0;0
3.16;0.33990621;-0.002286205;0;0;0
3.17;0.326249625;-3.08E-05;0;0;0
3.18;0.340124833;-0.001964008;0;0;0
3.19;0.330730924;-0.000353019;0;0;0
3.2;0.349571199;-0.002930601;0;0;0
3.21;0.33431007;-0.000353019;0;0;0
3.22;0.357764216;-0.003574996;0;0;0
3.23;0.336284671;-3.08E-05;0;0;0
3.24;0.336318266;-3.08E-05;0;0;0
3.25;0.343272668;-0.000997415;0;0;0
3.26;0.358201463;-0.002930601;0;0;0
3.27;0.354475011;-0.001964008;0;0;0
3.28;0.402754489;-0.008407961;0;0;0
3.29;0.338097231;0.001902365;0;0;0
3.3;0.331409782;0.00254676;0;0;0
3.31;0.330940749;0.002224562;0;0;0
3.32;0.346971461;-0.000353019;0;0;0
3.33;0.335821574;0.001257969;0;0;0
3.34;0.343678129;-3.08E-05;0;0;0
3.35;0.334483982;0.001257969;0;0;0
3.36;0.342340538;-3.08E-05;0;0;0
3.37;0.351601875;-0.001319612;0;0;0
3.38;0.366881866;-0.003252798;0;0;0
3.39;0.351971932;-0.000675217;0;0;0
3.4;0.345787112;0.000291376;0;0;0
3.41;0.343162576;0.000613574;0;0;0
3.42;0.351721522;-0.000675217;0;0;0
3.43;0.334002025;0.001902365;0;0;0
3.44;0.359611673;-0.001964008;0;0;0
3.45;0.334069215;0.001902365;0;0;0
3.46;0.352758057;-0.000997415;0;0;0
3.47;0.418439432;-0.01001895;0;0;0
3.48;0.353231217;0.000613574;0;0;0
3.49;0.320265324;0.005124342;0;0;0
3.5;10;0.000291376;0;0;8
3.51;10;0.289302892;0;0;8
3.52;10;0.888270027;0;0;8
3.53;10;1.456630039;0;0;8
3.54;10;1.988905435;0;0;8
3.55;10;2.418077986;0;0;8
3.56;10;2.818575768;0;0;8
3.57;10;3.254839417;0;0;8
3.58;10;3.631174432;0;0;8
3.59;10;4.048108645;0;0;8
3.6;10;4.361293641;0;0;8
3.61;10;4.737632391;0;0;8
3.62;10;5.038897718;0;0;8
3.63;10;5.325664505;0;0;8
3.64;10;5.650453107;0;0;8
3.65;10;5.940121692;0;0;8
3.66;10;6.185647973;0;0;8
3.67;10;6.411842095;0;0;8
3.68;10;6.644803341;0;0;8
3.69;8.30813065;6.888720593;0;0;8
3.7;7.895247324;7.115561079;0;0;8
3.71;7.606543086;7.290525137;0;0;8
3.72;7.770801413;7.375590678;0;0;8
3.73;7.918471406;7.450023103;0;0;8
3.74;8.153426815;7.500933635;0;0;8
3.75;8.284440666;7.558610798;0;0;8
3.76;8.368735719;7.614032471;0;0;8
3.77;8.309565581;7.681054083;0;0;8
3.78;8.345759235;7.724553719;0;0;8
3.79;8.216876305;7.784486593;0;0;8
3.8;8.287982194;7.807364208;0;0;8
3.81;8.128819869;7.858919423;0;0;8
3.82;8.181085434;7.873097113;0;0;8
3.83;8.035636558;7.912730217;0;0;8
3.84;8.003870197;7.930452343;0;0;8
3.85;7.853581399;7.962029961;0;0;8
3.86;7.76577113;7.98007432;0;0;8
3.87;7.506023785;8.019385261;0;0;8
3.88;7.59102052;8.0045631;0;0;8
3.89;7.507605291;8.01551861;0;0;8
3.9;7.767542127;7.976852113;0;0;8
3.91;7.518228305;8.015196389;0;0;8
3.92;8.06228963;7.936896754;0;0;8
