Zeit [s];y
;-
0;1
0;"2496FF"
0.010000;0.000000
0.030000;0.000010
0.050000;0.000057
0.070000;0.000121
0.090000;0.000135
0.110000;0.000047
0.130000;-0.000133
0.150000;-0.000358
0.170000;-0.000565
0.190000;-0.000741
0.210000;-0.000891
0.230000;-0.001052
0.250000;-0.001317
0.270000;-0.001767
0.290000;-0.002395
0.310000;-0.003138
0.330000;-0.003937
0.350000;-0.004751
0.370000;-0.005529
0.390000;-0.006193
0.410000;-0.006648
0.430000;-0.006837
0.450000;-0.006819
0.470000;-0.006712
0.490000;-0.006548
0.510000;-0.006304
0.530000;-0.005423
0.550000;-0.001078
0.570000;0.011855
0.590000;0.038784
0.610000;0.083487
0.630000;0.147103
0.650000;0.228212
0.670000;0.323757
0.690000;0.430343
0.710000;0.545404
0.730000;0.667871
0.750000;0.798207
0.770000;0.937919
0.790000;1.088816
0.810000;1.252302
0.830000;1.428942
0.850000;1.618397
0.870000;1.819666
0.890000;2.031518
0.910000;2.252911
0.930000;2.483272
0.950000;2.722564
0.970000;2.971161
0.990000;3.229610
1.010000;3.498379
1.030000;3.777679
1.050000;4.067409
1.070000;4.367215
1.090000;4.676624
1.110000;4.995194
1.130000;5.322623
1.150000;5.658791
1.170000;6.003737
1.190000;6.357582
1.210000;6.720441
1.230000;7.092354
1.250000;7.473260
1.270000;7.863000
1.290000;8.261366
1.310000;8.668145
1.330000;9.083166
1.350000;9.506318
1.370000;9.937549
1.390000;10.376842
1.410000;10.824188
1.430000;11.279506
1.450000;11.742434
1.470000;12.212146
1.490000;12.687390
1.510000;13.166646
1.530000;13.648347
1.550000;14.131042
1.570000;14.613525
1.590000;15.094911
1.610000;15.574589
1.630000;16.052071
1.650000;16.526784
1.670000;16.998058
1.690000;17.465156
1.710000;17.927297
1.730000;18.383677
1.750000;18.833525
1.770000;19.276199
1.790000;19.711198
1.810000;20.138079
1.830000;20.556423
1.850000;20.965886
1.870000;21.366202
1.890000;21.757095
1.910000;22.138243
1.930000;22.509352
1.950000;22.870174
1.970000;23.220509
1.990000;23.560234
2.010000;23.889293
2.030000;24.207662
2.050000;24.515322
2.070000;24.812228
2.090000;25.098393
2.110000;25.373902
2.130000;25.638868
2.150000;25.893434
2.170000;26.137795
2.190000;26.372114
2.210000;26.596493
2.230000;26.810993
2.250000;27.015706
2.270000;27.210824
2.290000;27.396639
2.310000;27.573520
2.330000;27.741878
2.350000;27.902102
2.370000;28.054407
2.390000;28.198810
2.410000;28.335283
2.430000;28.463891
2.450000;28.584857
2.470000;28.698549
2.490000;28.805435
2.510000;28.906005
2.530000;29.000656
2.550000;29.089652
2.570000;29.173116
2.590000;29.251152
2.610000;29.323951
2.630000;29.391751
2.650000;29.454808
2.670000;29.513439
2.690000;29.567945
2.710000;29.618556
2.730000;29.665495
2.750000;29.709021
2.770000;29.749471
