Zeit [s];y
;-
0;1
0;"00FFFF"
0.010000;0.000000
0.030000;0.000000
0.050000;-0.000000
0.070000;-0.000004
0.090000;-0.000009
0.110000;-0.000008
0.130000;0.000009
0.150000;0.000046
0.170000;0.000097
0.190000;0.000149
0.210000;0.000195
0.230000;0.000231
0.250000;0.000253
0.270000;0.000268
0.290000;0.000285
0.310000;0.000312
0.330000;0.000351
0.350000;0.000396
0.370000;0.000436
0.390000;0.000459
0.410000;0.000461
0.430000;0.000435
0.450000;0.000377
0.470000;0.000286
0.490000;0.000173
0.510000;0.000069
0.530000;0.000587
0.550000;0.004634
0.570000;0.017381
0.590000;0.044235
0.610000;0.088937
0.630000;0.152573
0.650000;0.233670
0.670000;0.329143
0.690000;0.435592
0.710000;0.550472
0.730000;0.672744
0.750000;0.802900
0.770000;0.942469
0.790000;1.093262
0.810000;1.256675
0.830000;1.433254
0.850000;1.622642
0.870000;1.823826
0.890000;2.035572
0.910000;2.256843
0.930000;2.487073
0.950000;2.726239
0.970000;2.974720
0.990000;3.233069
1.010000;3.501749
1.030000;3.780967
1.050000;4.070615
1.070000;4.370335
1.090000;4.679651
1.110000;4.998122
1.130000;5.325449
1.150000;5.661516
1.170000;6.006366
1.190000;6.360119
1.210000;6.722892
1.230000;7.094722
1.250000;7.475546
1.270000;7.865204
1.290000;8.263486
1.310000;8.670179
1.330000;9.085113
1.350000;9.508179
1.370000;9.939325
1.390000;10.378537
1.410000;10.825804
1.430000;11.281096
1.450000;11.744351
1.470000;12.215471
1.490000;12.694328
1.510000;13.180765
1.530000;13.674587
1.550000;14.175564
1.570000;14.683442
1.590000;15.197955
1.610000;15.718835
1.630000;16.245816
1.650000;16.778641
1.670000;17.317053
1.690000;17.860790
1.710000;18.409588
1.730000;18.963170
1.750000;19.521244
1.770000;20.083516
1.790000;20.649695
1.810000;21.219495
1.830000;21.792624
1.850000;22.368786
1.870000;22.947676
1.890000;23.528974
1.910000;24.112353
1.930000;24.697484
1.950000;25.284047
1.970000;25.871732
1.990000;26.460222
2.010000;27.049189
2.030000;27.638312
2.050000;28.227271
2.070000;28.815735
2.090000;29.403363
2.110000;29.989809
2.130000;30.574732
2.150000;31.157795
2.170000;31.738661
2.190000;32.317006
2.210000;32.892503
2.230000;33.464815
2.250000;34.033596
2.270000;34.598504
2.290000;35.159216
2.310000;35.715418
2.330000;36.266786
2.350000;36.812993
2.370000;37.353706
2.390000;37.888587
2.410000;38.417299
2.430000;38.939504
2.450000;39.454873
2.470000;39.963095
2.490000;40.463873
2.510000;40.956917
2.530000;41.441929
2.550000;41.918611
2.570000;42.386663
2.590000;42.845794
2.610000;43.295706
2.630000;43.736100
2.650000;44.166681
2.670000;44.587166
2.690000;44.997277
2.710000;45.396757
2.730000;45.785362
2.750000;46.162865
2.770000;46.529040
2.790000;46.883653
2.810000;47.226457
