Zeit [s];y
;-
0;1
0;"2A84FF"
0.010000;0.000000
0.030000;0.000015
0.050000;0.000103
0.070000;0.000344
0.090000;0.000788
0.110000;0.001408
0.130000;0.002099
0.150000;0.002743
0.170000;0.003233
0.190000;0.003500
0.210000;0.003544
0.230000;0.003398
0.250000;0.003113
0.270000;0.002755
0.290000;0.002407
0.310000;0.002186
0.330000;0.002153
0.350000;0.002283
0.370000;0.002468
0.390000;0.002571
0.410000;0.002451
0.430000;0.002012
0.450000;0.001281
0.470000;0.000378
0.490000;-0.000581
0.510000;-0.001508
0.530000;-0.001780
0.550000;0.001489
0.570000;0.013449
0.590000;0.039499
0.610000;0.083378
0.630000;0.146182
0.650000;0.226451
0.670000;0.321112
0.690000;0.426773
0.710000;0.540889
0.730000;0.662416
0.750000;0.791838
0.770000;0.930677
0.790000;1.080739
0.810000;1.243419
0.830000;1.419266
0.850000;1.607926
0.870000;1.808392
0.890000;2.019432
0.910000;2.240008
0.930000;2.469557
0.950000;2.708049
0.970000;2.955864
0.990000;3.213550
1.010000;3.481571
1.030000;3.760134
1.050000;4.049133
1.070000;4.348210
1.090000;4.656891
1.110000;4.974736
1.130000;5.301445
1.150000;5.636901
1.170000;5.981146
1.190000;6.334300
1.210000;6.696478
1.230000;7.067720
1.250000;7.447960
1.270000;7.837040
1.290000;8.234751
1.310000;8.640879
1.330000;9.055255
1.350000;9.477768
1.370000;9.908368
1.390000;10.347039
1.410000;10.793761
1.430000;11.248434
1.450000;11.710684
1.470000;12.179695
1.490000;12.654167
1.510000;13.132469
1.530000;13.612969
1.550000;14.094264
1.570000;14.575274
1.590000;15.055204
1.610000;15.533446
1.630000;16.009474
1.650000;16.482748
1.670000;16.952645
1.690000;17.418375
1.710000;17.879017
1.730000;18.333711
1.750000;18.781770
1.770000;19.222657
1.790000;19.655900
1.810000;20.081083
1.830000;20.497834
1.850000;20.905826
1.870000;21.304770
1.890000;21.694368
1.910000;22.074328
1.930000;22.444406
1.950000;22.804425
1.970000;23.154231
1.990000;23.493644
2.010000;23.822507
2.030000;24.140709
2.050000;24.448170
2.070000;24.744890
2.090000;25.030950
2.110000;25.306473
2.130000;25.571611
2.150000;25.826563
2.170000;26.071539
2.190000;26.306718
2.210000;26.532222
2.230000;26.748135
2.250000;26.954523
2.270000;27.151440
2.290000;27.338972
2.310000;27.517275
2.330000;27.686554
2.350000;27.847069
2.370000;27.999161
2.390000;28.143192
2.410000;28.279476
2.430000;28.408304
2.450000;28.529989
2.470000;28.644867
2.490000;28.753232
2.510000;28.855285
2.530000;28.951158
2.550000;29.040983
2.570000;29.125012
2.590000;29.203610
2.610000;29.277146
2.630000;29.345942
2.650000;29.410280
2.670000;29.470406
2.690000;29.526605
2.710000;29.579206
2.730000;29.628500
2.750000;29.674675
2.770000;29.717837
2.790000;29.758077
2.810000;29.795542
