time;u;z;y1;y2
0.57;500;0;0.0062831853071259;0
0.58;500;0;0.0062831853071259;0
0.59;500;0;0.0125663706142802;0
0.6;500;0;0.0125663706142802;0
0.61;500;0;0.0157079632678858;0
0.62;500;0;0.018849555921463;-0.00314159265360558
0.63;500;0;0.018849555921463;-0.00314159265360558
0.64;500;0;0.0219911485750686;-0.00314159265360558
0.65;500;0;0.0219911485750686;-0.00314159265360558
0.66;500;0;0.0282743338822513;-0.00628318530718275
0.67;500;0;0.0314159265358285;-0.00942477796078833
0.68;500;0;0.0314159265358285;-0.00942477796078833
0.69;500;0;0.0376991118430112;-0.0157079632679711
0.7;500;0;0.0376991118430112;-0.0157079632679711
0.71;500;0;0.0408407044965884;-0.0188495559215482
0.72;500;0;0.0408407044965884;-0.0188495559215482
0.73;500;0;0.0471238898037711;-0.0282743338823082
0.74;500;0;0.0502654824573767;-0.0345575191894909
0.75;500;0;0.0502654824573767;-0.0345575191894909
0.76;500;0;0.0565486677645595;-0.0408407044966737
0.77;500;0;0.0565486677645595;-0.0408407044966737
0.78;500;0;0.0596902604181366;-0.0471238898038564
0.79;500;0;0.0659734457253194;-0.0534070751110391
0.8;500;0;0.0659734457253194;-0.0534070751110391
0.81;500;0;0.0722566310325021;-0.0596902604182219
0.82;500;0;0.0785398163396849;-0.0628318530717991
0.83;500;0;0.0785398163396849;-0.0628318530717991
0.84;500;0;0.0848230016468676;-0.0691150383789818
0.85;500;0;0.0942477796076275;-0.0691150383789818
0.86;500;0;0.0942477796076275;-0.0753982236861646
0.87;500;0;0.103672557568387;-0.0816814089933473
0.88;500;0;0.103672557568387;-0.0816814089933473
0.89;500;0;0.113097335529176;-0.0911061869541072
0.9;500;0;0.119380520836359;-0.09738937226129
0.91;500;0;0.119380520836359;-0.09738937226129
0.92;500;0;0.128805298797118;-0.10681415022205
0.93;500;0;0.128805298797118;-0.10681415022205
0.94;500;0;0.138230076757878;-0.116238928182838
0.95;500;0;0.144513262065061;-0.125663706143598
0.96;500;0;0.144513262065061;-0.125663706143598
0.97;500;0;0.153938040025821;-0.135088484104358
0.98;500;0;0.163362817986609;-0.144513262065146
0.99;500;0;0.163362817986609;-0.144513262065146
1;0;0;0.172787595947369;-0.157079632679512
1.01;0;0;0.172787595947369;-0.157079632679512
1.02;0;0;0.182212373908129;-0.166504410640272
1.03;0;0;0.191637151868917;-0.175929188601032
1.04;0;0;0.191637151868917;-0.175929188601032
1.05;0;0;0.1979203371761;-0.18535396656182
1.06;0;0;0.204203522483283;-0.197920337176157
1.07;0;0;0.204203522483283;-0.197920337176157
1.08;0;0;0.210486707790437;-0.207345115136945
1.09;0;0;0.210486707790437;-0.210486707790523
1.1;0;0;0.213628300444043;-0.219911485751282
1.11;0;0;0.213628300444043;-0.219911485751282
1.12;0;0;0.21676989309762;-0.229336263712071
1.13;0;0;0.219911485751226;-0.232477856365648
1.14;0;0;0.219911485751226;-0.232477856365648
1.15;0;0;0.223053078404803;-0.238761041672831
1.16;0;0;0.223053078404803;-0.238761041672831
1.17;0;0;0.223053078404803;-0.241902634326436
1.18;0;0;0.226194671058408;-0.245044226980013
1.19;0;0;0.226194671058408;-0.245044226980013
1.2;0;0;0.226194671058408;-0.245044226980013
1.21;0;0;0.226194671058408;-0.245044226980013
1.22;0;0;0.229336263711986;-0.245044226980013
1.23;0;0;0.229336263711986;-0.241902634326436
1.24;0;0;0.229336263711986;-0.241902634326436
1.25;0;0;0.229336263711986;-0.238761041672831
1.26;0;0;0.229336263711986;-0.235619449019254
1.27;0;0;0.229336263711986;-0.235619449019254
1.28;0;0;0.226194671058408;-0.232477856365648
1.29;0;0;0.226194671058408;-0.232477856365648
1.3;0;0;0.226194671058408;-0.229336263712071
1.31;0;0;0.226194671058408;-0.229336263712071
1.32;0;0;0.226194671058408;-0.226194671058465
1.33;0;0;0.226194671058408;-0.223053078404888
1.34;0;0;0.226194671058408;-0.223053078404888
1.35;0;0;0.226194671058408;-0.223053078404888
1.36;0;0;0.226194671058408;-0.219911485751282
1.37;0;0;0.226194671058408;-0.219911485751282
1.38;0;0;0.226194671058408;-0.219911485751282
1.39;0;0;0.226194671058408;-0.219911485751282
1.4;0;0;0.226194671058408;-0.219911485751282
1.41;0;0;0.226194671058408;-0.219911485751282
1.42;0;0;0.226194671058408;-0.219911485751282
1.43;0;0;0.226194671058408;-0.219911485751282
1.44;0;0;0.226194671058408;-0.219911485751282
1.45;0;0;0.226194671058408;-0.223053078404888
1.46;0;0;0.226194671058408;-0.223053078404888
1.47;0;0;0.226194671058408;-0.223053078404888
1.48;0;0;0.226194671058408;-0.223053078404888
1.49;0;0;0.226194671058408;-0.223053078404888
1.5;0;0;0.226194671058408;-0.223053078404888
1.51;0;0;0.226194671058408;-0.223053078404888
1.52;0;0;0.226194671058408;-0.223053078404888
1.53;0;0;0.226194671058408;-0.223053078404888
1.54;0;0;0.226194671058408;-0.223053078404888
1.55;0;0;0.226194671058408;-0.223053078404888
1.56;0;0;0.226194671058408;-0.223053078404888
1.57;0;0;0.226194671058408;-0.223053078404888
1.58;0;0;0.226194671058408;-0.223053078404888
1.59;0;0;0.226194671058408;-0.223053078404888
1.6;0;0;0.226194671058408;-0.223053078404888
1.61;0;0;0.226194671058408;-0.223053078404888
1.62;0;0;0.226194671058408;-0.223053078404888
1.63;0;0;0.226194671058408;-0.223053078404888
1.64;0;0;0.226194671058408;-0.223053078404888
1.65;0;0;0.226194671058408;-0.223053078404888
1.66;0;0;0.226194671058408;-0.223053078404888
1.67;0;0;0.226194671058408;-0.223053078404888
1.68;0;0;0.226194671058408;-0.223053078404888
1.69;0;0;0.226194671058408;-0.223053078404888
1.7;0;0;0.226194671058408;-0.223053078404888
1.71;0;0;0.226194671058408;-0.223053078404888
1.72;0;0;0.226194671058408;-0.223053078404888
1.73;0;0;0.226194671058408;-0.223053078404888
1.74;0;0;0.226194671058408;-0.223053078404888
1.75;0;0;0.226194671058408;-0.223053078404888
1.76;0;0;0.226194671058408;-0.223053078404888
1.77;0;0;0.226194671058408;-0.223053078404888
1.78;0;0;0.226194671058408;-0.223053078404888
1.79;0;0;0.226194671058408;-0.223053078404888
1.8;0;0;0.226194671058408;-0.223053078404888
1.81;0;0;0.226194671058408;-0.223053078404888
1.82;0;0;0.226194671058408;-0.223053078404888
1.83;0;0;0.226194671058408;-0.223053078404888
1.84;0;0;0.226194671058408;-0.223053078404888
1.85;0;0;0.226194671058408;-0.223053078404888
1.86;0;0;0.226194671058408;-0.223053078404888
1.87;0;0;0.226194671058408;-0.223053078404888
1.88;0;0;0.226194671058408;-0.223053078404888
1.89;0;0;0.226194671058408;-0.223053078404888
1.9;0;0;0.226194671058408;-0.223053078404888
1.91;0;0;0.226194671058408;-0.223053078404888
1.92;0;0;0.226194671058408;-0.223053078404888
1.93;0;0;0.226194671058408;-0.223053078404888
1.94;0;0;0.226194671058408;-0.223053078404888
1.95;0;0;0.226194671058408;-0.223053078404888
1.96;0;0;0.226194671058408;-0.223053078404888
1.97;0;0;0.226194671058408;-0.223053078404888
1.98;0;0;0.226194671058408;-0.223053078404888
1.99;0;0;0.226194671058408;-0.223053078404888
2;0;0;0.226194671058408;-0.223053078404888
2.01;0;0;0.226194671058408;-0.223053078404888
2.02;0;0;0.226194671058408;-0.223053078404888
2.03;0;0;0.226194671058408;-0.223053078404888
2.04;0;0;0.226194671058408;-0.223053078404888
2.05;0;0;0.226194671058408;-0.223053078404888
2.06;0;0;0.226194671058408;-0.223053078404888
2.07;0;0;0.226194671058408;-0.223053078404888
2.08;0;0;0.226194671058408;-0.223053078404888
2.09;0;0;0.226194671058408;-0.223053078404888
2.1;0;0;0.226194671058408;-0.223053078404888
2.11;0;0;0.226194671058408;-0.223053078404888
2.12;0;0;0.226194671058408;-0.223053078404888
2.13;0;0;0.226194671058408;-0.223053078404888
2.14;0;0;0.226194671058408;-0.223053078404888
2.15;0;0;0.226194671058408;-0.223053078404888
2.16;0;0;0.226194671058408;-0.223053078404888
2.17;0;0;0.226194671058408;-0.223053078404888
2.18;0;0;0.226194671058408;-0.223053078404888
2.19;0;0;0.226194671058408;-0.223053078404888
2.2;0;0;0.226194671058408;-0.223053078404888
2.21;0;0;0.226194671058408;-0.223053078404888
2.22;0;0;0.226194671058408;-0.223053078404888
2.23;0;0;0.226194671058408;-0.223053078404888
2.24;0;0;0.226194671058408;-0.223053078404888
2.25;0;0;0.226194671058408;-0.223053078404888
2.26;0;0;0.226194671058408;-0.223053078404888
2.27;0;0;0.226194671058408;-0.223053078404888
2.28;0;0;0.226194671058408;-0.223053078404888
2.29;0;0;0.226194671058408;-0.223053078404888
2.3;0;0;0.226194671058408;-0.223053078404888
2.31;0;0;0.226194671058408;-0.223053078404888
2.32;0;0;0.226194671058408;-0.223053078404888
2.33;0;0;0.226194671058408;-0.223053078404888
2.34;0;0;0.226194671058408;-0.223053078404888
2.35;0;0;0.226194671058408;-0.223053078404888
2.36;0;0;0.226194671058408;-0.223053078404888
2.37;0;0;0.226194671058408;-0.223053078404888
2.38;0;0;0.226194671058408;-0.223053078404888
2.39;0;0;0.226194671058408;-0.223053078404888
2.4;0;0;0.226194671058408;-0.223053078404888
2.41;0;0;0.226194671058408;-0.223053078404888
2.42;0;0;0.226194671058408;-0.223053078404888
2.43;0;0;0.226194671058408;-0.223053078404888
2.44;0;0;0.226194671058408;-0.223053078404888
2.45;0;0;0.226194671058408;-0.223053078404888
2.46;0;0;0.226194671058408;-0.223053078404888
2.47;0;0;0.226194671058408;-0.223053078404888
2.48;0;0;0.226194671058408;-0.223053078404888
2.49;0;0;0.226194671058408;-0.223053078404888
2.5;0;0;0.226194671058408;-0.223053078404888
2.51;0;0;0.226194671058408;-0.223053078404888
2.52;0;0;0.226194671058408;-0.223053078404888
2.53;0;0;0.226194671058408;-0.223053078404888
2.54;0;0;0.226194671058408;-0.223053078404888
2.55;0;0;0.226194671058408;-0.223053078404888
2.56;0;0;0.226194671058408;-0.223053078404888
2.57;0;0;0.226194671058408;-0.223053078404888
2.58;0;0;0.226194671058408;-0.223053078404888
2.59;0;0;0.226194671058408;-0.223053078404888
2.6;0;0;0.226194671058408;-0.223053078404888
2.61;0;0;0.226194671058408;-0.223053078404888
2.62;0;0;0.226194671058408;-0.223053078404888
2.63;0;0;0.226194671058408;-0.223053078404888
2.64;0;0;0.226194671058408;-0.223053078404888
2.65;0;0;0.226194671058408;-0.223053078404888
2.66;0;0;0.226194671058408;-0.223053078404888
2.67;0;0;0.226194671058408;-0.223053078404888
2.68;0;0;0.226194671058408;-0.223053078404888
2.69;0;0;0.226194671058408;-0.223053078404888
2.7;0;0;0.226194671058408;-0.223053078404888
2.71;0;0;0.226194671058408;-0.223053078404888
2.72;0;0;0.226194671058408;-0.223053078404888
2.73;0;0;0.226194671058408;-0.223053078404888
2.74;0;0;0.226194671058408;-0.223053078404888
2.75;0;0;0.226194671058408;-0.223053078404888
2.76;0;0;0.226194671058408;-0.223053078404888
2.77;0;0;0.226194671058408;-0.223053078404888
2.78;0;0;0.226194671058408;-0.223053078404888
2.79;0;0;0.226194671058408;-0.223053078404888
2.8;0;0;0.226194671058408;-0.223053078404888
2.81;0;0;0.226194671058408;-0.223053078404888
2.82;0;0;0.226194671058408;-0.223053078404888
2.83;0;0;0.226194671058408;-0.223053078404888
2.84;0;0;0.226194671058408;-0.223053078404888
2.85;0;0;0.226194671058408;-0.223053078404888
2.86;0;0;0.226194671058408;-0.223053078404888
2.87;0;0;0.226194671058408;-0.223053078404888
2.88;0;0;0.226194671058408;-0.223053078404888
2.89;0;0;0.226194671058408;-0.223053078404888
2.9;0;0;0.226194671058408;-0.223053078404888
2.91;0;0;0.226194671058408;-0.223053078404888
2.92;0;0;0.226194671058408;-0.223053078404888
2.93;0;0;0.226194671058408;-0.223053078404888
2.94;0;0;0.226194671058408;-0.223053078404888
2.95;0;0;0.226194671058408;-0.223053078404888
2.96;0;0;0.226194671058408;-0.223053078404888
2.97;0;0;0.226194671058408;-0.223053078404888
2.98;0;0;0.226194671058408;-0.223053078404888
2.99;0;0;0.226194671058408;-0.223053078404888
3;0;0;0.226194671058408;-0.223053078404888
3.01;0;0;0.226194671058408;-0.223053078404888
3.02;0;0;0.226194671058408;-0.223053078404888
3.03;0;0;0.226194671058408;-0.223053078404888
3.04;0;0;0.226194671058408;-0.223053078404888
3.05;0;0;0.226194671058408;-0.223053078404888
3.06;0;0;0.226194671058408;-0.223053078404888
3.07;0;0;0.226194671058408;-0.223053078404888
3.08;0;0;0.226194671058408;-0.223053078404888
3.09;0;0;0.226194671058408;-0.223053078404888
3.1;0;0;0.226194671058408;-0.223053078404888
3.11;0;0;0.226194671058408;-0.223053078404888
3.12;0;0;0.226194671058408;-0.223053078404888
3.13;0;0;0.226194671058408;-0.223053078404888
3.14;0;0;0.226194671058408;-0.223053078404888
3.15;0;0;0.226194671058408;-0.223053078404888
3.16;0;0;0.226194671058408;-0.223053078404888
3.17;0;0;0.226194671058408;-0.223053078404888
3.18;0;0;0.226194671058408;-0.223053078404888
3.19;0;0;0.226194671058408;-0.223053078404888
3.2;0;0;0.226194671058408;-0.223053078404888
3.21;0;0;0.226194671058408;-0.223053078404888
3.22;0;0;0.226194671058408;-0.223053078404888
3.23;0;0;0.226194671058408;-0.223053078404888
3.24;0;0;0.226194671058408;-0.223053078404888
3.25;0;0;0.226194671058408;-0.223053078404888
3.26;0;0;0.226194671058408;-0.223053078404888
3.27;0;0;0.226194671058408;-0.223053078404888
3.28;0;0;0.226194671058408;-0.223053078404888
3.29;0;0;0.226194671058408;-0.223053078404888
3.3;0;0;0.226194671058408;-0.223053078404888
3.31;0;0;0.226194671058408;-0.223053078404888
3.32;0;0;0.226194671058408;-0.223053078404888
3.33;0;0;0.226194671058408;-0.223053078404888
3.34;0;0;0.226194671058408;-0.223053078404888
3.35;0;0;0.226194671058408;-0.223053078404888
3.36;0;0;0.226194671058408;-0.223053078404888
3.37;0;0;0.226194671058408;-0.223053078404888
3.38;0;0;0.226194671058408;-0.223053078404888
3.39;0;0;0.226194671058408;-0.223053078404888
3.4;0;0;0.226194671058408;-0.223053078404888
3.41;0;0;0.226194671058408;-0.223053078404888
3.42;0;0;0.226194671058408;-0.223053078404888
3.43;0;0;0.226194671058408;-0.223053078404888
3.44;0;0;0.226194671058408;-0.223053078404888
3.45;0;0;0.226194671058408;-0.223053078404888
3.46;0;0;0.226194671058408;-0.223053078404888
3.47;0;0;0.226194671058408;-0.223053078404888
3.48;0;0;0.226194671058408;-0.223053078404888
3.49;0;0;0.226194671058408;-0.223053078404888
3.5;0;0;0.226194671058408;-0.223053078404888
3.51;0;0;0.226194671058408;-0.223053078404888
3.52;0;0;0.226194671058408;-0.223053078404888
3.53;0;0;0.226194671058408;-0.223053078404888
3.54;0;0;0.226194671058408;-0.223053078404888
3.55;0;0;0.226194671058408;-0.223053078404888
3.56;0;0;0.226194671058408;-0.223053078404888
3.57;0;0;0.226194671058408;-0.223053078404888
3.58;0;0;0.226194671058408;-0.223053078404888
3.59;0;0;0.226194671058408;-0.223053078404888
3.6;0;0;0.226194671058408;-0.223053078404888
3.61;0;0;0.226194671058408;-0.223053078404888
3.62;0;0;0.226194671058408;-0.223053078404888
3.63;0;0;0.226194671058408;-0.223053078404888
3.64;0;0;0.226194671058408;-0.223053078404888
3.65;0;0;0.226194671058408;-0.223053078404888
3.66;0;0;0.226194671058408;-0.223053078404888
3.67;0;0;0.226194671058408;-0.223053078404888
3.68;0;0;0.226194671058408;-0.223053078404888
3.69;0;0;0.226194671058408;-0.223053078404888
3.7;0;0;0.226194671058408;-0.223053078404888
3.71;0;0;0.226194671058408;-0.223053078404888
3.72;0;0;0.226194671058408;-0.223053078404888
3.73;0;0;0.226194671058408;-0.223053078404888
3.74;0;0;0.226194671058408;-0.223053078404888
3.75;0;0;0.226194671058408;-0.223053078404888
3.76;0;0;0.226194671058408;-0.223053078404888
3.77;0;0;0.226194671058408;-0.223053078404888
3.78;0;0;0.226194671058408;-0.223053078404888
3.79;0;0;0.226194671058408;-0.223053078404888
3.8;0;0;0.226194671058408;-0.223053078404888
3.81;0;0;0.226194671058408;-0.223053078404888
3.82;0;0;0.226194671058408;-0.223053078404888
3.83;0;0;0.226194671058408;-0.223053078404888
3.84;0;0;0.226194671058408;-0.223053078404888
3.85;0;0;0.226194671058408;-0.223053078404888
3.86;0;0;0.226194671058408;-0.223053078404888
3.87;0;0;0.226194671058408;-0.223053078404888
3.88;0;0;0.226194671058408;-0.223053078404888
3.89;0;0;0.226194671058408;-0.223053078404888
3.9;0;0;0.226194671058408;-0.223053078404888
3.91;0;0;0.226194671058408;-0.223053078404888
3.92;0;0;0.226194671058408;-0.223053078404888
3.93;0;0;0.226194671058408;-0.223053078404888
3.94;0;0;0.226194671058408;-0.223053078404888
3.95;0;0;0.226194671058408;-0.223053078404888
3.96;0;0;0.226194671058408;-0.223053078404888
3.97;0;0;0.226194671058408;-0.223053078404888
3.98;0;0;0.226194671058408;-0.223053078404888
3.99;0;0;0.226194671058408;-0.223053078404888
4;0;0;0.226194671058408;-0.223053078404888
4.01;0;0;0.226194671058408;-0.223053078404888
4.02;0;0;0.226194671058408;-0.223053078404888
4.03;0;0;0.226194671058408;-0.223053078404888
4.04;0;0;0.226194671058408;-0.223053078404888
4.05;0;0;0.226194671058408;-0.223053078404888
4.06;0;0;0.226194671058408;-0.223053078404888
4.07;0;0;0.226194671058408;-0.223053078404888
4.08;0;0;0.226194671058408;-0.223053078404888
4.09;0;0;0.226194671058408;-0.223053078404888
4.1;0;0;0.226194671058408;-0.223053078404888
4.11;0;0;0.226194671058408;-0.223053078404888
4.12;0;0;0.226194671058408;-0.223053078404888
4.13;0;0;0.226194671058408;-0.223053078404888
4.14;0;0;0.226194671058408;-0.223053078404888
4.15;0;0;0.226194671058408;-0.223053078404888
4.16;0;0;0.226194671058408;-0.223053078404888
4.17;0;0;0.226194671058408;-0.223053078404888
4.18;0;0;0.226194671058408;-0.223053078404888
4.19;0;0;0.226194671058408;-0.223053078404888
4.2;0;0;0.226194671058408;-0.223053078404888
4.21;0;0;0.226194671058408;-0.223053078404888
4.22;0;0;0.226194671058408;-0.223053078404888
4.23;0;0;0.226194671058408;-0.223053078404888
4.24;0;0;0.226194671058408;-0.223053078404888
4.25;0;0;0.226194671058408;-0.223053078404888
4.26;0;0;0.226194671058408;-0.223053078404888
4.27;0;0;0.226194671058408;-0.223053078404888
4.28;0;0;0.226194671058408;-0.223053078404888
4.29;0;0;0.226194671058408;-0.223053078404888
4.3;0;0;0.226194671058408;-0.223053078404888
4.31;0;0;0.226194671058408;-0.223053078404888
4.32;0;0;0.226194671058408;-0.223053078404888
4.33;0;0;0.226194671058408;-0.223053078404888
4.34;0;0;0.226194671058408;-0.223053078404888
4.35;0;0;0.226194671058408;-0.223053078404888
4.36;0;0;0.226194671058408;-0.223053078404888
4.37;0;0;0.226194671058408;-0.223053078404888
4.38;0;0;0.226194671058408;-0.223053078404888
4.39;0;0;0.226194671058408;-0.223053078404888
4.4;0;0;0.226194671058408;-0.223053078404888
4.41;0;0;0.226194671058408;-0.223053078404888
4.42;0;0;0.226194671058408;-0.223053078404888
4.43;0;0;0.226194671058408;-0.223053078404888
4.44;0;0;0.226194671058408;-0.223053078404888
4.45;0;0;0.226194671058408;-0.223053078404888
4.46;0;0;0.226194671058408;-0.223053078404888
4.47;0;0;0.226194671058408;-0.223053078404888
4.48;0;0;0.226194671058408;-0.223053078404888
4.49;0;0;0.226194671058408;-0.223053078404888
4.5;0;0;0.226194671058408;-0.223053078404888
4.51;0;0;0.226194671058408;-0.223053078404888
4.52;0;0;0.226194671058408;-0.223053078404888
4.53;0;0;0.226194671058408;-0.223053078404888
4.54;0;0;0.226194671058408;-0.223053078404888
4.55;0;0;0.226194671058408;-0.223053078404888
4.56;0;0;0.226194671058408;-0.223053078404888
4.57;0;0;0.226194671058408;-0.223053078404888
4.58;0;0;0.226194671058408;-0.223053078404888
4.59;0;0;0.226194671058408;-0.223053078404888
4.6;0;0;0.226194671058408;-0.223053078404888
4.61;0;0;0.226194671058408;-0.223053078404888
4.62;0;0;0.226194671058408;-0.223053078404888
4.63;0;0;0.226194671058408;-0.223053078404888
4.64;0;0;0.226194671058408;-0.223053078404888
4.65;0;0;0.226194671058408;-0.223053078404888
4.66;0;0;0.226194671058408;-0.223053078404888
4.67;0;0;0.226194671058408;-0.223053078404888
4.68;0;0;0.226194671058408;-0.223053078404888
4.69;0;0;0.226194671058408;-0.223053078404888
4.7;0;0;0.226194671058408;-0.223053078404888
4.71;0;0;0.226194671058408;-0.223053078404888
4.72;0;0;0.226194671058408;-0.223053078404888
4.73;0;0;0.226194671058408;-0.223053078404888
4.74;0;0;0.226194671058408;-0.223053078404888
4.75;0;0;0.226194671058408;-0.223053078404888
4.76;0;0;0.226194671058408;-0.223053078404888
4.77;0;0;0.226194671058408;-0.223053078404888
4.78;0;0;0.223053078404803;-0.223053078404888
4.79;0;0;0.226194671058408;-0.223053078404888
4.8;0;0;0.226194671058408;-0.223053078404888
4.81;0;0;0.226194671058408;-0.223053078404888
4.82;0;0;0.226194671058408;-0.223053078404888
4.83;0;0;0.226194671058408;-0.223053078404888
4.84;0;0;0.226194671058408;-0.223053078404888
4.85;0;0;0.226194671058408;-0.223053078404888
4.86;0;0;0.226194671058408;-0.223053078404888
4.87;0;0;0.226194671058408;-0.223053078404888
4.88;0;0;0.226194671058408;-0.223053078404888
4.89;0;0;0.226194671058408;-0.223053078404888
4.9;0;0;0.226194671058408;-0.223053078404888
4.91;0;0;0.226194671058408;-0.223053078404888
4.92;0;0;0.226194671058408;-0.223053078404888
4.93;0;0;0.226194671058408;-0.223053078404888
4.94;0;0;0.226194671058408;-0.223053078404888
4.95;0;0;0.226194671058408;-0.223053078404888
4.96;0;0;0.226194671058408;-0.223053078404888
4.97;0;0;0.226194671058408;-0.223053078404888
4.98;0;0;0.226194671058408;-0.223053078404888
4.99;0;0;0.226194671058408;-0.223053078404888
5;-500;0;0.226194671058408;-0.223053078404888
5.01;-500;0;0.226194671058408;-0.223053078404888
5.02;-500;0;0.226194671058408;-0.223053078404888
5.03;-500;0;0.223053078404803;-0.223053078404888
5.04;-500;0;0.223053078404803;-0.223053078404888
5.05;-500;0;0.219911485751226;-0.223053078404888
5.06;-500;0;0.213628300444043;-0.223053078404888
5.07;-500;0;0.213628300444043;-0.223053078404888
5.08;-500;0;0.210486707790437;-0.223053078404888
5.09;-500;0;0.204203522483283;-0.219911485751282
5.1;-500;0;0.204203522483283;-0.219911485751282
5.11;-500;0;0.194778744522495;-0.216769893097705
5.12;-500;0;0.188495559215312;-0.216769893097705
5.13;-500;0;0.188495559215312;-0.216769893097705
5.14;-500;0;0.179070781254552;-0.210486707790523
5.15;-500;0;0.179070781254552;-0.210486707790523
5.16;-500;0;0.169646003293792;-0.20420352248334
5.17;-500;0;0.163362817986609;-0.197920337176157
5.18;-500;0;0.163362817986609;-0.197920337176157
5.19;-500;0;0.153938040025821;-0.188495559215397
5.2;-500;0;0.147654854718667;-0.188495559215397
5.21;-500;0;0.147654854718667;-0.179070781254637
5.22;-500;0;0.138230076757878;-0.166504410640272
5.23;-500;0;0.138230076757878;-0.166504410640272
5.24;-500;0;0.131946891450696;-0.153938040025906
5.25;-500;0;0.122522113489936;-0.141371669411541
5.26;-500;0;0.122522113489936;-0.141371669411541
5.27;-500;0;0.10995574287557;-0.125663706143598
5.28;-500;0;0.10053096491481;-0.125663706143598
5.29;-500;0;0.10053096491481;-0.113097335529233
5.3;-500;0;0.0879645943004448;-0.09738937226129
5.31;-500;0;0.0879645943004448;-0.09738937226129
5.32;-500;0;0.0753982236860793;-0.0816814089933473
5.33;-500;0;0.0596902604181366;-0.0691150383789818
5.34;-500;0;0.0596902604181366;-0.0691150383789818
5.35;-500;0;0.0408407044965884;-0.0534070751110391
5.36;-500;0;0.0251327412286457;-0.0408407044966737
5.37;-500;0;0.0251327412286457;-0.0408407044966737
5.38;-500;0;0.0062831853071259;-0.025132741228731
5.39;-500;0;0.0062831853071259;-0.025132741228731
5.4;-500;0;-0.0125663706144223;-0.00628318530718275
5.41;-500;0;-0.0314159265359706;0.00942477796075991
5.42;-500;0;-0.0314159265359706;0.00942477796075991
5.43;-500;0;-0.053407075111096;0.0282743338823082
5.44;-500;0;-0.0722566310326442;0.047123889803828
5.45;-500;0;-0.0722566310326442;0.047123889803828
5.46;-500;0;-0.0942477796077696;0.0691150383789534
5.47;-500;0;-0.0942477796077696;0.0691150383789534
5.48;-500;0;-0.116238928182895;0.0911061869541072
5.49;-500;0;-0.135088484104415;0.113097335529233
5.5;0;0;-0.135088484104415;0.113097335529233
5.51;0;0;-0.157079632679569;0.138230076757935
5.52;0;0;-0.179070781254694;0.160221225333061
5.53;0;0;-0.179070781254694;0.160221225333061
5.54;0;0;-0.197920337176214;0.188495559215369
5.55;0;0;-0.197920337176214;0.188495559215369
5.56;0;0;-0.223053078404945;0.2136283004441
5.57;0;0;-0.238761041672888;0.235619449019225
5.58;0;0;-0.238761041672888;0.235619449019225
5.59;0;0;-0.260752190248013;0.260752190247956
5.6;0;0;-0.276460153515956;0.285884931476659
5.61;0;0;-0.276460153515956;0.285884931476659
