time;u;z;y1;y2
0;0;0;-0.00258719395009166;2.8421709430404e-14
0.02;0;0;0.000554398703485504;2.8421709430404e-14
0.04;0;0;0.000554398703485504;2.8421709430404e-14
0.06;0;0;-0.00258719395009166;2.8421709430404e-14
0.08;0;0;-0.00258719395009166;2.8421709430404e-14
0.1;0;0;0.000554398703485504;2.8421709430404e-14
0.12;0;0;0.000554398703485504;2.8421709430404e-14
0.14;0;0;0.000554398703485504;2.8421709430404e-14
0.16;0;0;0.000554398703485504;2.8421709430404e-14
0.18;0;0;0.000554398703485504;2.8421709430404e-14
0.2;0;0;0.000554398703485504;2.8421709430404e-14
0.22;0;0;0.000554398703485504;2.8421709430404e-14
0.24;0;0;0.000554398703485504;2.8421709430404e-14
0.26;0;0;0.000554398703485504;2.8421709430404e-14
0.28;0;0;0.000554398703485504;2.8421709430404e-14
0.3;0;0;0.000554398703485504;2.8421709430404e-14
0.32;0;0;0.000554398703485504;2.8421709430404e-14
0.34;0;0;-0.00258719395009166;2.8421709430404e-14
0.36;0;0;-0.00258719395009166;2.8421709430404e-14
0.38;0;0;0.000554398703485504;2.8421709430404e-14
0.4;0;0;0.000554398703485504;2.8421709430404e-14
0.42;0;0;0.000554398703485504;2.8421709430404e-14
0.44;0;0;0.000554398703485504;2.8421709430404e-14
0.46;0;0;0.000554398703485504;2.8421709430404e-14
0.48;0;0;0.000554398703485504;2.8421709430404e-14
0.5;3000;0;0.000554398703485504;2.8421709430404e-14
0.52;3000;0;0.000554398703485504;2.8421709430404e-14
0.54;3000;0;0.013120769317851;2.8421709430404e-14
0.56;3000;0;0.0476782885073419;-0.00314159265354874
0.58;3000;0;0.0822358076968328;-0.00628318530715433
0.6;3000;0;0.129359697500661;-0.0125663706143371
0.62;3000;0;0.198474735879643;-0.0282743338822797
0.64;3000;0;0.330421627330423;-0.084823001646896
0.66;3000;0;0.40581985101656;-0.128805298797147
0.68;3000;0;0.474934889395541;-0.182212373908186
0.7;3000;0;0.578607446964014;-0.270176968208688
0.72;3000;0;0.650864077996573;-0.358141562509189
0.74;3000;0;0.814226895983239;-0.552920307031769
0.76;3000;0;0.895908304976587;-0.656592864600242
0.78;3000;0;0.996439269891454;-0.794822941358177
0.8;3000;0;1.20378438502837;-1.04300876099177
0.82;3000;0;1.33258968382557;-1.19066361571049
0.84;3000;0;1.45511179731557;-1.32575209981485
