Zeit [s];r [v];l [v];u [v];y [v]
;-;-;-;-
0;4;2;1;1
0;ebbd34;e0162e;8888FF;0000AA
0.71;1;0;1.35417154025194;0.984016182854886
0.72;1;0;1.32082598312423;0.988158983795449
0.73;1;0;1.31915320888354;0.989155319882285
0.74;1;0;1.35156519357779;0.987012860766959
0.75;1;0;1.35120889908152;0.987972579609028
0.76;1;0;1.30634250210853;0.992869656367467
0.77;1;0;1.37369850390746;0.98731692592143
0.78;1;0;1.32729725255488;0.992398971984179
0.79;1;0;1.34107660107746;0.991701760698503
0.8;1;0;1.34008443787991;0.99238378629025
0.81;1;0;1.34734244033566;0.992274580850747
0.82;1;0;1.35756571629049;0.99190630118317
0.83;1;0;1.32200989734636;0.995684445791948
0.84;1;0;1.34146415989822;0.99424181553362
0.85;1;0;1.35858573173024;0.993112172465805
0.86;1;0;1.29786493617451;0.999069031330884
0.87;1;0;1.34409474690034;0.994974845597189
0.88;1;0;1.3567895614965;0.994191251397204
0.89;1;0;1.35644047522171;0.994637579305475
0.9;1;0;1.33830379241112;0.996652910353971
0.91;1;0;1.33691076123639;0.997017360518044
0.92;1;0;1.33659260297956;0.997259039964737
0.93;1;0;1.34902058746421;0.996336303736241
0.94;1;0;1.34286558127094;0.997151946420981
0.95;1;0;1.33718998816323;0.997866181735424
0.96;1;0;1.34440404696524;0.997369331557696
0.97;1;0;1.3187745058594;0.999863894704223
0.98;1;0;1.35845818725352;0.996302084677949
0.99;1;0;1.32719020354461;0.999380339590829
1;0;0;0;1.00003779065895
1.01;0;0;0;0.898227007863304
1.02;0;0;0;0.80777295915529
1.03;0;0;0;0.721085535129369
1.04;0;0;0;0.64179113844842
1.05;0;0;0;0.568227026935374
1.06;0;0;0;0.507621498974052
1.07;0;0;0;0.449838417703947
1.08;0;0;0;0.400153959233115
1.09;0;0;0;0.356661618720568
1.1;0;0;0;0.317978885975979
1.11;0;0;0;0.283025122075859
1.12;0;0;0;0.253835923673236
1.13;0;0;0;0.22832693964887
1.14;0;0;0;0.205748137990868
1.15;0;0;0;0.18268464743864
1.16;0;0;0;0.161534819149917
1.17;0;0;0;0.148778121466441
1.18;0;0;0;0.132434304340282
1.19;0;0;0;0.120726292061497
1.2;0;0;0.114649461079422;0.108552919968214
1.21;0;0;0.116366258624997;0.100644629224548
1.22;0;0;0.112311884451818;0.0938206218877844
1.23;0;0;0.0766956136465953;0.090324614405209
1.24;0;0;0.0990879316575091;0.0818575487169653
1.25;0;0;0.0879595320128446;0.0770121380893035
1.26;0;0;0;0.082893982945207
1.27;0;0;0.1469118002039;0.0662055658670609
