Zeit [s];r [v];l [v];u [v];y [v]
;-;-;-;-
0;4;2;1;1
0;ebbd34;e0162e;8888FF;0000AA
0;0;0;0.0163264402363818;-0.00364348141851859
0.01;0;0;0.00831400619165949;-0.00137643927527904
0.02;0;0;0.0231873104049394;-0.0045158777761956
0.03;0;0;0.0148258859159618;-0.00205788945518087
0.04;0;0;0.0201336492744741;-0.00297493844977332
0.05;0;0;0.0234154158983604;-0.00331993598315699
0.06;0;0;0.0265137419232486;-0.0035795637040939
0.07;0;0;0.0225090503943786;-0.00222094030647945
0.08;0;0;0.0208254569229051;-0.0015599908919643
0.09;0;0;0.0223526352122253;-0.00170309091972536
0.1;0;0;0.0212959495067423;-0.00125116465234406
0.11;0;0;0.0213250325697628;-0.00110140371868627
0.12;0;0;0.0240932518414279;-0.00158290725028429
0.13;0;0;0.0179171051167598;-5.29759592726459e-06
0.14;0;0;0.0254569817308522;-0.00169640129857675
0.15;0;0;0.0327638445924672;-0.00311308419479651
0.16;0;0;0.0306788994821063;-0.00224805386228377
0.17;0;0;0.0158387285559538;0.00134888903507673
0.18;0;0;0.0250731108808588;-0.000900182792954201
0.19;0;0;0.027322613549913;-0.00129424627039263
0.2;0;0;0.026768244371259;-0.00101094138464081
0.21;0;0;0.0262629897487061;-0.000776122414578137
0.22;0;0;0.0249295240021685;-0.000387531973352229
0.23;0;0;0.0247164609721753;-0.00030016659781526
0.24;0;0;0.023213263686683;6.36450069274059e-05
0.25;0;0;0.0152324601933648;0.00182525037508458
0.26;0;0;0.020782497952999;0.000335846454012703
0.27;0;0;0.0150486697642818;0.00156112413035436
0.28;0;0;0.0166850455087093;0.000980807298673561
0.29;0;0;0.0181934582189253;0.000505968865553053
0.3;0;0;0.0220517803622436;-0.000430426779492321
0.31;0;0;0.0214893150371602;-0.000256886993017695
0.32;0;0;0.020439109840263;2.657857887731e-06
0.33;0;0;0.0249187648660148;-0.00100595573370553
0.34;0;0;0.00983010400686454;0.00248508241896116
0.35;0;0;0.0142179328952964;0.00117053069857951
0.36;0;0;0.0213053579854261;-0.000572750913505878
0.37;0;0;0.0227790970645909;-0.000833614045021237
0.38;0;0;0.0192718623628969;5.1299102480167e-05
0.39;0;0;0.0151473407534375;0.000957467755271218
0.4;0;0;0.019425945885556;-0.000130648134526656
0.41;0;0;0.0240008507440175;-0.00114144231826447
0.42;0;0;0.0226129992527594;-0.000688639132938387
0.43;0;0;0.0187932946271572;0.000247063803712071
0.44;0;0;0.0133339172378748;0.00142555153486875
0.45;0;0;0.0183263569908999;0.000116823825884557
0.46;0;0;0.0139270940625417;0.00107658541963451
0.47;0;0;0.0200948630831024;-0.000447879640270742
0.48;0;0;0.018010508385483;7.00683879744967e-05
0.49;0;0;0.0172531969712199;0.000223714445828967
0.5;1;0;4.50616654123704;-0.00157771653693638
0.51;1;0;4.60122689594941;0.108864056028579
0.52;1;0;4.29593441474314;0.293806805015872
0.53;1;0;3.74222731142543;0.509589972868643
0.54;1;0;3.10370829676447;0.715712967353277
0.55;1;0;2.60118403697372;0.86424248059906
0.56;1;0;2.21914683043563;0.966279128879451
0.57;1;0;1.93389737212207;1.03327276118269
0.58;1;0;1.71828454296892;1.07592266189244
0.59;1;0;1.56772697692424;1.09847305324022
0.6;1;0;1.45855673305593;1.10886148552449
0.61;1;0;1.37933981790165;1.11124519137169
0.62;1;0;1.33647427391308;1.10525139796977
0.63;1;0;1.31445133553954;1.09544251809031
0.64;1;0;1.28470735994136;1.08869187508894
0.65;1;0;1.2684491225783;1.0798610681973
0.66;1;0;1.27710380550957;1.06667066295149
0.67;1;0;1.27197926407278;1.05832507902272
0.68;1;0;1.28168824595643;1.04779734097978
0.69;1;0;1.27671630888071;1.04195776031578
