Zeit [s];r [v];l [v];u [v];y [v]
3.07;0;0;0.21758123;0.052809607
3.08;0;0;0.243688447;0.046687849
3.09;0;0;0.260334306;0.041854883
3.1;0;0;0.266495957;0.038310708
3.11;0;0;0.228930794;0.038955103
3.12;0;0;0.273193585;0.032188951
3.13;0;0;0.247646903;0.032188951
3.14;0;0;0.261479923;0.028644775
3.15;0;0;0.260225914;0.026711589
3.16;0;0;0.289145961;0.022200821
3.17;0;0;0.260786443;0.023167414
3.18;0;0;0.288939352;0.018978844
3.19;0;0;0.245237093;0.021556425
3.2;0;0;0.296148399;0.015434669
3.21;0;0;0.219459248;0.021234228
3.22;0;0;0.274206238;0.014790273
3.23;0;0;0.280367884;0.013179285
3.24;0;0;0.255588338;0.014468075
3.25;0;0;0.276325586;0.011568296
3.26;0;0;0.270724463;0.011246098
3.27;0;0;0.272538998;0.010279505
3.28;0;0;0.293020533;0.007701923
3.29;0;0;0.272588095;0.008990714
3.3;0;0;0.290512505;0.00673533
3.31;0;0;0.270847203;0.008024121
3.32;0;0;0.31817853;0.003191156
3.33;0;0;0.272686283;0.007057528
3.34;0;0;0.245605322;0.008990714
3.35;0;0;0.224150032;0.010279505
3.36;0;0;0.387830463;-0.005185985
3.37;0;0;0.248747507;0.007701923
3.38;0;0;0.285594626;0.003835551
3.39;0;0;0.332670237;-0.000675217
3.4;0;0;0.308146399;0.001580167
3.41;0;0;0.310472353;0.001257969
3.42;0;0;0.338113827;-0.001319612
3.43;0;0;0.292621577;0.002868958
3.44;0;0;0.315404516;0.000613574
3.45;0;0;0.293437799;0.00254676
3.46;0;0;0.337956284;-0.00164181
3.47;0;0;0.281979827;0.003513353
3.48;0;0;0.31857123;-3.08E-05
3.49;0;0;0.286376018;0.002868958
3.5;8;0;10;-0.001319612
3.51;8;0;10;0.463934335
3.52;8;0;10;1.006194917
3.53;8;0;10;1.638995382
3.54;8;0;10;2.014681529
3.55;8;0;10;2.481551813
3.56;8;0;10;2.915236715
3.57;8;0;10;3.318313648
3.58;8;0;10;3.689493578
3.59;8;0;10;4.090317682
3.6;8;0;10;4.423801867
3.61;8;0;10;4.76308686
3.62;8;0;10;5.112039278
3.63;8;0;10;5.383984597
3.64;8;0;10;5.659475029
3.65;8;0;10;5.9736318
3.66;8;0;10;6.250735109
3.67;8;0;10;6.499806638
3.68;8;0;10;6.712468556
3.69;8;0;10;6.918042267
3.7;8;0;9.888914753;7.138438493
3.71;8;0;8.363714145;7.337246729
3.72;8;0;6.587638204;7.544433167
3.73;8;0;6.344143642;7.598888172
3.74;8;0;6.970384129;7.571177337
3.75;8;0;7.393064122;7.563766301
3.76;8;0;7.556690442;7.580199468
3.77;8;0;7.052095853;7.655598752
3.78;8;0;8.768254447;7.525744476
3.79;8;0;7.683921892;7.657209849
3.8;8;0;7.751905185;7.675576353
3.81;8;0;8.532095087;7.628532334
3.82;8;0;6.725323669;7.817675248
3.83;8;0;9.061117749;7.620476854
3.84;8;0;8.843195588;7.667198649
3.85;8;0;5.577225538;7.984907631
3.86;8;0;6.878084797;7.86890825
3.87;8;0;8.761494632;7.708764959
3.88;8;0;7.947209813;7.802853128
3.89;8;0;9.059593545;7.716820449
3.9;8;0;6.237569815;7.991029826
3.91;8;0;6.763821919;7.944307827
3.92;8;0;8.540849813;7.788353231
3.93;8;0;8.515491398;7.805753108
3.94;8;0;8.078918911;7.858919423
3.95;8;0;7.610891201;7.911119115
3.96;8;0;7.842541554;7.896619196
3.97;8;0;7.824343372;7.905641367
3.98;8;0;8.124785162;7.885341484
3.99;8;0;7.979489024;7.906608029
4;8;0;8.075090839;7.904674706
4.01;8;0;7.756920867;7.940118959
4.02;8;0;7.840247632;7.936896754
4.03;8;0;7.263789584;7.993285372
4.04;8;0;7.816893408;7.943985606
4.05;8;0;7.410240454;7.984585411
4.06;8;0;7.895064187;7.942052283
4.07;8;0;7.278712114;8.001663113
4.08;8;0;8.172448961;7.921107949
4.09;8;0;7.082228105;8.024863016
4.1;8;0;8.81322636;7.867297149
4.11;8;0;6.430287161;8.09124056
4.12;8;0;8.11934712;7.932707887
4.13;8;0;9.318424992;7.82959739
4.14;8;0;5.988003554;8.14150709
4.15;8;0;6.276682657;8.105418296
4.16;8;0;10;7.75452015
4.17;8;0;6.142893991;8.109929394
4.18;8;0;6.639226441;8.057407338
4.19;8;0;9.46500618;7.798986489
4.2;8;0;6.738878406;8.058696223
4.21;8;0;7.121921782;8.020029703
4.22;8;0;9.343666035;7.818641908
4.23;8;0;6.687863549;8.070618404
4.24;8;0;7.92428017;7.954296666
4.25;8;0;7.427098509;8.002307554
4.26;8;0;7.335761269;8.010363076
4.27;8;0;7.810867406;7.966863271
4.28;8;0;8.077041513;7.945274489
4.29;8;0;7.891339793;7.965896609
4.3;8;0;8.032973145;7.955585548
4.31;8;0;7.83192756;7.976852113
4.32;8;0;8.061532234;7.957841092
4.33;8;0;7.869437213;7.978140996
4.34;8;0;8.094438742;7.959452196
4.35;8;0;7.782917517;7.990385384
4.36;8;0;7.64375866;8.003596438
4.37;8;0;7.307942822;8.033562982
4.38;8;0;7.82908062;7.98426319
4.39;8;0;7.34749834;8.028729668
4.4;8;0;7.797287265;7.986196514
4.41;8;0;7.460960045;8.017451935
4.42;8;0;8.263401311;7.943985606
4.43;8;0;7.07267791;8.055151791
4.44;8;0;9.105438566;7.868263809
4.45;8;0;6.854200807;8.080285039
4.46;8;0;6.994555732;8.061918434
4.47;8;0;8.502813683;7.92175239
4.48;8;0;8.253435154;7.949785577
4.49;8;0;8.361312072;7.943663386
4.5;0;0;0;7.969763257
4.51;0;0;0;7.797375389
4.52;0;0;0;7.007618437
4.53;0;0;0;6.761445317
4.54;0;0;0;6.271679
4.55;0;0;0;5.816392171
4.56;0;0;0;5.399772916
4.57;0;0;0;4.961567494
4.58;0;0;0;4.638392245
4.59;0;0;0;4.295885589
4.6;0;0;0;3.955957675
4.61;0;0;0;3.686915936
4.62;0;0;0;3.389198616
4.63;0;0;0;3.145290059
4.64;0;0;0;2.90589282
4.65;0;0;0;2.671973467
4.66;0;0;0;2.477363184
4.67;0;0;0;2.280497759
4.68;0;0;0;2.089110026
4.69;0;0;0;1.93413125
4.7;0;0;0;1.782696838
4.71;0;0;0;1.622563161
4.72;0;0;0;1.482728247
4.73;0;0;0;1.364158643
4.74;0;0;0;1.252033113
4.75;0;0;0;1.139263257
4.76;0;0;0;1.051625017
4.77;0;0;0;0.953676446
4.78;0;0;0;0.867649289
4.79;0;0;0;0.790321541
4.8;0;0;0;0.712993823
4.81;0;0;0.591761877;0.646943089
4.82;0;0;0.479273399;0.610856843
4.83;0;0;0.248645458;0.587980744
4.84;0;0;0.179372377;0.552216707
4.85;0;0;0.245882795;0.506786723
4.86;0;0;0.273269054;0.468122914
4.87;0;0;0.245421279;0.437191873
4.88;0;0;0.260021785;0.404649844
4.89;0;0;0.278969362;0.37404101
4.9;0;0;0.289989806;0.346331964
4.91;0;0;0.269301846;0.323455894
4.92;0;0;0.270349441;0.300257628
4.93;0;0;0.246848601;0.280925741
4.94;0;0;0.324609939;0.253861103
4.95;0;0;0.234112369;0.243872964
4.96;0;0;0.226721383;0.227118666
4.97;0;0;0.236207414;0.210042172
4.98;0;0;0.255666223;0.193287877
4.99;0;0;0.259782271;0.179111167
5;0;0;0.300209486;0.162679073
5.01;0;0;0.253438733;0.15526852
5.02;0;0;0.262669012;0.143347198
5.03;0;0;0.245560901;0.134647855
5.04;0;0;0.238936999;0.125626314
5.05;0;0;0.260952887;0.114671587
5.06;0;0;0.291662994;0.10371686
5.07;0;0;0.273787737;0.097917299
5.08;0;0;0.256935327;0.092439936
5.09;0;0;0.233690107;0.087929167
5.1;0;0;0.25340457;0.079874221
5.11;0;0;0.265191946;0.073108067
5.12;0;0;0.289509228;0.065697518
5.13;0;0;0.301808025;0.059897958
5.14;0;0;0.247110178;0.060542354
5.15;0;0;0.267080345;0.054420596
5.16;0;0;0.288329073;0.048621036
5.17;0;0;0.246161132;0.048943234
5.18;0;0;0.28607686;0.041854883
5.19;0;0;0.256438825;0.041532685
5.2;0;0;0.280756097;0.036377521
5.21;0;0;0.294844874;0.032511148
5.22;0;0;0.240402739;0.03508873
5.23;0;0;0.241194473;0.032511148
5.24;0;0;0.32637128;0.022523019
5.25;0;0;0.247636473;0.02800038
5.26;0;0;0.286273632;0.022523019
5.27;0;0;0.30419809;0.019301041
5.28;0;0;0.263820133;0.021556425
5.29;0;0;0.2860917;0.01801225
5.3;0;0;0.286116292;0.016723459
5.31;0;0;0.237044115;0.019945437
5.32;0;0;0.353673531;0.008024121
5.33;0;0;0.193366488;0.021878623
5.34;0;0;0.3514213;0.006090935
5.35;0;0;0.314367603;0.008990714
5.36;0;0;0.303652274;0.009312912
5.37;0;0;0.149482324;0.022523019
5.38;0;0;0.432324746;-0.004541589
5.39;0;0;0.21397101;0.015434669
5.4;0;0;0.334180391;0.003513353
5.41;0;0;0.331392142;0.003513353
5.42;0;0;0.314284002;0.004802144
5.43;0;0;0.303312958;0.00544654
5.44;0;0;0.273930625;0.007701923
5.45;0;0;0.368057344;-0.001319612
5.46;0;0;0.340464998;0.001257969
5.47;0;0;0.260707336;0.008346319
5.48;0;0;0.379382435;-0.002930601
5.49;0;0;0.270729281;0.007057528
5.5;9;0;10;-0.000353019
5.51;9;0;10;0.504531334
5.52;9;0;10;0.90824637
5.53;9;0;10;1.462429641
5.54;9;0;10;1.977306195
5.55;9;0;10;2.46963033
5.56;9;0;10;2.941657386
5.57;9;0;10;3.320569079
5.58;9;0;10;3.729769248
5.59;9;0;10;4.077751631
5.6;9;0;10;4.460533522
5.61;9;0;10;4.77823066
5.62;9;0;10;5.083362625
5.63;9;0;10;5.432638404
5.64;9;0;10;5.707806768
5.65;9;0;10;5.94882143
5.66;9;0;10;6.216258254
5.67;9;0;10;6.491106844
5.68;9;0;10;6.747912262
5.69;9;0;10;6.983452195
5.7;9;0;10;7.204493037
5.71;9;0;10;7.40749028
5.72;9;0;10;7.608232526
5.73;9;0;10;7.797375389
5.74;9;0;10;7.981040982
5.75;9;0;9.828697089;8.146340412
5.76;9;0;8.751886373;8.304229111
5.77;9;0;7.982973756;8.4231292
5.78;9;0;7.728337197;8.487251554
5.79;9;0;8.27491;8.474684857
5.8;9;0;8.129726504;8.525273882
5.81;9;0;8.621061155;8.51496274
5.82;9;0;8.547738246;8.556207316
5.83;9;0;8.602792952;8.58295186
5.84;9;0;8.92304249;8.58391853
5.85;9;0;9.167339388;8.591651894
5.86;9;0;9.330313229;8.606151954
5.87;9;0;8.54016988;8.705396888
5.88;9;0;8.197558716;8.75727498
5.89;9;0;8.236245865;8.771130626
5.9;9;0;8.861841197;8.731174817
5.91;9;0;9.368776094;8.70475244
5.92;9;0;9.198529243;8.741163767
5.93;9;0;8.530368923;8.819786521
5.94;9;0;8.086230582;8.872631374
5.95;9;0;8.59546774;8.835897752
5.96;9;0;8.439285604;8.86167573
5.97;9;0;9.168453638;8.805930865
5.98;9;0;9.426304397;8.796586355
5.99;9;0;8.39909301;8.903564966
6;9;0;8.228589518;8.925798493
6.01;9;0;8.412789119;8.914520616
6.02;9;0;8.913843035;8.875531398
6.03;9;0;9.356333706;8.844597819
6.04;9;0;8.885343104;8.898087141
6.05;9;0;8.16424404;8.970265571
6.06;9;0;8.391918534;8.951898731
6.07;9;0;8.791702007;8.919353992
6.08;9;0;9.442871731;8.866509102
6.09;9;0;8.922268549;8.922898468
6.1;9;0;8.059748121;9.006032589
6.11;9;0;8.130146119;8.999265855
6.12;9;0;9.104564373;8.911620591
6.13;9;0;8.394206002;8.981865683
6.14;9;0;9.224901536;8.908398341
6.15;9;0;8.778460914;8.955120983
6.16;9;0;8.12308498;9.017310482
6.17;9;0;8.814661544;8.953832082
6.18;9;0;8.600683076;8.976387852
6.19;9;0;9.102760321;8.932887446
6.2;9;0;8.507993642;8.991210219
6.21;9;0;8.146200559;9.024399444
6.22;9;0;8.925238284;8.952543181
6.23;9;0;8.558330727;8.988954641
6.24;9;0;9.003890813;8.949643154
6.25;0;0;0;8.985732387
6.26;0;0;0;8.764686139
6.27;0;0;0;7.893396993
6.28;0;0;0;7.562155206
6.29;0;0;0;7.080439427
6.3;0;0;0;6.525583811
6.31;0;0;0;6.052573932
6.32;0;0;0;5.610176681
6.33;0;0;0;5.235767858
6.34;0;0;0;4.878759779
6.35;0;0;0;4.483088054
6.36;0;0;0;4.16539181
6.37;0;0;0;3.855107224
6.38;0;0;0;3.564477986
6.39;0;0;0;3.290926286
6.4;0;0;0;3.070216583
6.41;0;0;0;2.810520692
6.42;0;0;0;2.610110565
6.43;0;0;0;2.40937853
6.44;0;0;0;2.209291183
6.45;0;0;0;2.037880018
6.46;0;0;0;1.88129029
6.47;0;0;0;1.73533334
6.48;0;0;0;1.580999315
6.49;0;0;0;1.451797038
6.5;2;0;10;1.336449453
6.51;2;0;10;1.549101486
6.52;2;0;4.827062464;2.329150236
6.53;2;0;3.978709118;2.381991356
6.54;2;0;1.076444657;2.615910211
6.55;2;0;2.073337587;2.482196217
6.56;2;0;0;2.637497784
6.57;2;0;0.820696469;2.560491383
6.58;2;0;3.526281116;2.276953539
6.59;2;0;3.496217871;2.259876846
6.6;2;0;1.840058941;2.390368609
6.61;2;0;3.2701319;2.233778508
6.62;2;0;0.5535198;2.461575275
6.63;2;0;1.307737107;2.360726025
6.64;2;0;3.427218394;2.144206469
6.65;2;0;2.439245221;2.222823651
6.66;2;0;3.078644799;2.149361693
6.67;2;0;1.288236261;2.299829867
6.68;2;0;3.377286519;2.090398831
6.69;2;0;0.889030875;2.307884913
6.7;2;0;0.705538313;2.302407482
6.71;2;0;4.346267929;1.953141112
6.72;2;0;4.361977582;1.955074319
6.73;2;0;0;2.420333401
6.74;2;0;0;2.373291902
6.75;2;0;5.604095838;1.846492594
6.76;2;0;4.358363789;1.969573368
6.77;2;0;1.364560576;2.241189147
6.78;2;0;0.081235306;2.339460697
6.79;2;0;1.243829379;2.210579989
6.8;2;0;2.770049355;2.058178698
6.81;2;0;2.315754465;2.09490965
6.82;2;0;3.128272574;2.015003731
6.83;2;0;2.135441569;2.103286886
6.84;2;0;2.49738963;2.063333919
6.85;2;0;1.956662969;2.107475505
6.86;2;0;2.315286743;2.067522536
6.87;2;0;2.286757666;2.065267127
6.88;2;0;1.970037553;2.089110026
6.89;2;0;2.386197188;2.045290647
6.9;2;0;2.346672359;2.045612848
6.91;2;0;2.084931046;2.065911529
6.92;2;0;2.279641308;2.043679641
6.93;2;0;2.38101552;2.031435993
6.94;2;0;2.545807069;2.014359328
6.95;2;0;2.004569134;2.062045114
6.96;2;0;2.277528221;2.033046999
6.97;2;0;2.21908047;2.03594681
6.98;2;0;1.925630487;2.059789705
6.99;2;0;2.279139832;2.023703163
7;0;0;0;2.017259139
7.01;0;0;0;1.981494809
7.02;0;0;0;1.849070201
7.03;0;0;0;1.657360808
7.04;0;0;0;1.534602476
7.05;0;0;0;1.398311835
7.06;0;0;0;1.285864084
7.07;0;0;0;1.181149195
7.08;0;0;0;1.07546777
7.09;0;0;0;0.983640971
7.1;0;0;0;0.892780814
7.11;0;0;0;0.801920701
7.12;0;0;0;0.722981985
7.13;0;0;0;0.657897843
7.14;0;0;0;0.590236134
7.15;0;0;0;0.531918202
7.16;0;0;0;0.480366453
7.17;0;0;0;0.432358898
7.18;0;0;0;0.380162777
7.19;0;0;0;0.337954811
7.2;0;0;0;0.298646637
7.21;0;0;0;0.259016272
7.22;0;0;0.014469778;0.225829874
7.23;0;0;0.229037273;0.190388096
7.24;0;0;0.281994416;0.172022813
7.25;0;0;0.281507635;0.159779291
7.26;0;0;0.237038301;0.152368739
7.27;0;0;0.237830074;0.141414011
7.28;0;0;0.25805599;0.129492689
