Epoche;Durchschnitt
Fehler;-
179;26210.519442
180;27359.004724
181;27408.287816
182;27105.206830
183;29769.467160
184;29384.001430
185;26819.663946
186;28112.148327
187;26209.222079
188;25614.576117
189;23653.017560
190;23103.088736
191;22885.910791
192;21506.271596
193;21276.599423
194;20874.636595
195;20254.171396
196;18548.273562
197;16980.270901
198;16360.503012
199;15449.490601
200;15742.389942
201;15340.484506
202;14714.140288
203;14025.279039
204;14231.760724
205;16927.799847
206;17643.395310
207;21276.145623
208;22156.212731
209;24336.916023
210;26317.016885
211;27400.807653
212;27810.273598
213;25876.873840
214;26066.147719
215;24812.217726
216;24225.580378
217;22170.071098
218;23545.530060
219;21390.081441
220;23366.413376
221;24017.732503
222;25080.319110
223;26731.077478
224;24233.690099
225;22727.011408
226;21899.669185
227;24296.882877
228;22798.320887
229;22146.092784
230;20416.942368
231;20447.262518
232;18595.745208
233;23869.820790
234;22690.689279
235;22541.132525
236;20606.168283
237;20058.899566
238;18276.335197
239;18020.381153
240;16471.614602
241;15026.472298
242;15139.290609
243;16217.862223
244;14800.756840
245;13494.728948
246;14338.516204
247;14312.476828
248;17273.285819
249;15685.212349
250;18327.467944
251;17625.989421
252;17187.346340
253;15604.003215
254;15534.716161
255;21405.694637
256;19682.146756
257;19987.551488
258;18100.419681
259;18663.862165
260;18365.118451
261;19094.850713
262;21652.240574
263;21116.895766
264;19344.809143
265;19437.752387
266;19476.813273
267;21395.888703
268;25168.052243
269;25691.827894
270;24194.806273
271;21913.416662
272;19839.543280
273;20022.977720
274;18369.319361
275;16644.167884
276;15728.705764
277;14355.862295
278;14926.655580
279;16437.556791
280;18291.991289
281;17694.369233
282;18584.498754
283;18445.741293
284;23609.051763
285;21873.898759
286;21450.115006
287;23693.928602
288;23173.872858
289;23107.133211
290;23388.310564
291;21749.243862
292;19853.059068
293;18111.289878
294;16430.686909
295;16413.077934
296;17290.376324
297;16337.145154
298;14835.070560
299;15945.087696
300;15647.365101
301;18475.627480
302;22977.792529
303;23999.932673
304;21759.734652
305;23560.548088
306;21346.944580
307;23967.059397
308;26156.545397
309;23822.563241
310;23108.426852
311;22621.784732
312;22376.382278
313;20528.363442
314;18870.169009
315;19507.099918
316;18220.597995
317;16505.526367
318;14956.938055
319;13558.235926
320;12300.596119
321;13999.514947
322;12913.833658
323;13481.266063
324;14163.751481
325;14469.049307
326;16364.715146
327;16227.139036
328;15450.968719
329;15928.466813
330;15793.052899
331;15341.452799
332;14921.700881
333;13694.781082
334;13793.695012
335;14355.315681
336;14292.338209
337;13117.651290
338;11915.561419
339;12355.942097
340;13110.577123
341;12592.720726
342;11442.645662
343;11457.984642
344;12151.374763
345;11053.532352
346;12160.556761
347;13998.255574
348;13319.267888
349;12370.491005
350;11457.628545
351;10537.733630
352;12768.709014
353;13370.645697
354;12738.178812
355;11650.379147
356;11931.834129
357;11240.981987
358;10236.097132
359;10977.562014
360;12721.417364
361;11830.854663
362;13326.058196
363;14979.062981
364;14754.734673
365;13934.782196
366;12867.674564
367;13380.126990
368;13310.912214
369;12501.924664
370;11408.641213
371;12806.322348
372;11669.067812
373;13894.419518
374;12640.190615
375;13536.598100
376;15726.179699
377;16853.420533
378;17467.838731
379;16898.666626
380;17743.916337
381;18914.342776
382;19241.814296
383;19411.996191
384;22125.516270
385;20971.362340
386;19469.923835
387;19444.542032
388;17637.728288
389;18365.807006
390;21323.720826
391;20451.316359
392;21247.285821
393;19676.203358
394;17853.747136
395;20166.307062
396;19679.905288
397;20097.700376
398;18214.428157
399;16632.990401
400;15682.032520
401;16025.753576
402;14538.183382
403;15352.670008
404;16486.296595
405;15518.790995
406;14163.065087
407;17427.706722
408;20331.749160
409;19812.965844
410;19683.682134
411;19851.423973
412;18308.096984
413;20159.112610
414;19838.990832
415;18914.189669
416;17231.605574
417;18022.661300
418;17544.087208
419;17720.895924
420;16067.998037
421;15971.461389
422;16669.149022
423;16004.577925
424;17827.984212
425;16172.873948
426;19067.051154
427;18734.732731
428;17293.311581
429;17042.870833
430;16990.803746
431;15701.526132
432;15248.025501
433;13852.662179
434;14137.536519
435;12882.193125
436;12570.347530
437;11404.863387
438;12159.050836
439;11034.064438
440;11608.287165
441;10577.832736
442;11142.429238
443;10548.947795
444;12084.230079
445;13570.333733
446;18718.990548
447;18060.540386
448;17552.225398
449;15889.079631
450;15396.792526
451;15717.247949
452;15456.282770
453;15483.868184
454;17022.330982
455;18918.552771
456;20553.311151
457;18581.404993
458;17152.101640
459;18015.832564
460;18389.047992
461;17970.042013
462;19764.519266
463;19769.115032
464;18442.954017
465;18618.825263
466;18997.938652
467;18357.825820
468;18767.259376
469;17982.142389
470;19013.784222
471;20196.249532
472;21668.006363
473;21805.904106
474;21345.798166
475;20861.130186
476;19285.512729
477;21661.711610
478;20184.164318
479;19818.920164
480;18509.723254
481;16781.840729
482;16258.732682
483;14727.909986
484;13352.759807
485;13033.115064
486;13046.220532
487;13776.908861
488;13656.626190
489;14903.673702
490;14708.325578
491;14224.721856
492;13461.943577
493;13984.152883
494;14490.960365
495;15567.140066
496;17647.289033
497;17308.887720
498;17157.534901
499;18220.370122
500;19033.628189
501;17881.420107
502;16478.515639
503;15126.230556
504;14858.221647
505;14949.363444
506;16666.280514
507;17552.380311
508;17143.151426
509;15683.842322
510;15365.008088
511;15558.286888
512;14128.140578
513;12924.444532
514;13640.492595
515;13772.054429
516;12484.764310
517;12813.671863
518;12451.551776
519;11302.179862
520;12211.584773
521;11631.779921
522;11340.388884
523;10699.688988
524;11885.971890
525;10789.264007
526;11426.849730
527;10929.090651
528;9988.577510
529;9083.480866
530;10454.082837
531;10621.399079
532;13045.413727
533;15373.530660
534;15387.855560
535;16178.179021
536;16097.950526
537;16524.524555
538;16257.864387
539;17193.024452
540;16749.520464
541;17854.728361
542;18685.023236
543;16928.160825
544;15420.444892
545;14748.937757
546;13374.553139
547;12141.897254
548;11998.795726
549;10916.263607
550;9914.907133
551;10392.322944
552;9436.900324
553;8636.881384
554;8804.930797
555;8002.910654
556;7872.682127
557;9183.671312
558;9054.649955
559;8390.545372
560;8010.807415
561;9057.487909
562;10046.092319
563;9436.311330
564;10454.744105
565;10891.856003
566;10623.239794
567;9761.381085
568;8871.597676
569;8322.332185
570;7639.870697
571;7212.936678
572;7520.328616
573;7017.401160
574;9239.691436
575;9254.184913
576;8850.928866
577;8921.096216
578;8110.047337
579;8505.735101
580;8238.127727
581;7506.194230
582;7121.674208
583;7244.024371
584;10343.056249
585;11783.122679
586;10699.543400
587;10404.179807
588;9682.794326
589;12602.315789
590;11803.091890
591;11996.691469
592;10903.751115
593;10277.718758
594;11017.844447
595;10009.546351
596;10018.150992
597;10192.228439
598;9268.105945
599;10366.533004
600;10824.435119
601;11980.814025
602;12633.569953
603;13174.220687
604;15200.121991
605;15867.149984
606;17019.129031
607;18063.894727
608;17428.689988
609;16638.478072
610;16203.192324
611;14713.759969
612;15100.714068
613;16195.948854
614;15787.992040
615;15273.412283
616;14292.037610
617;13853.188113
618;14599.993487
619;15632.638487
620;16073.333944
621;17129.682202
622;17194.125776
623;15729.007726
624;14361.037973
625;14246.880414
626;14255.393824
627;14167.471559
628;15020.069102
629;15613.255855
630;15388.192241
631;14311.647280
632;15523.051712
633;15262.215655
634;14786.717475
635;14976.022991
636;15485.813429
637;14069.142074
638;12789.950489
639;11726.791784
640;10673.954425
641;9717.248103
642;9848.706293
643;10536.563703
644;10507.022065
645;9558.805533
646;10404.274812
647;10539.334897
648;11388.582537
649;11937.408584
650;12306.727208
651;11158.549639
652;12507.204892
653;11732.634984
654;11665.367702
655;10639.671080
656;11902.150938
657;11997.874018
658;12207.788219
659;13143.876428
660;12453.967634
661;12326.176157
662;12626.702845
663;12632.434409
664;11459.464439
665;10398.600823
666;9455.173883
667;9768.265758
668;9638.963470
669;9835.464110
670;10714.544407
671;10315.844600
672;9798.707239
673;9838.674375
674;10851.037368
675;11543.835866
676;12031.671571
677;13381.304679
678;13257.609692
679;14214.421776
680;13187.622785
681;12789.381452
682;13079.275565
683;14486.036536
684;15925.967616
685;17112.955550
686;16635.738166
687;15494.335029
688;14233.870325
689;13827.592747
690;15014.897087
691;15383.993574
692;15843.221608
693;16458.718015
694;15006.954468
695;16137.633982
696;15359.109444
