Epoche;Kp;Ki;Kd;Kn;IntegralSaturation;AntiWindupBackCalculationConstant
;-;-;-;-;-;-
0;1;1;1;1;1;1
0;"2A84FF";"2A84FF";"2A84FF";"2A84FF";"2A84FF";"2A84FF"
0;-0.743583;-0.206214;-0.518357;0.908017;100000000.000000;0.100000
1;-0.856929;-0.442061;-0.895322;0.735221;100000000.000000;0.100000
2;-0.830378;-0.442061;-0.895322;0.787897;100000000.000000;0.100000
3;-0.549730;-0.014374;-0.647503;0.622913;100000000.000000;0.100000
4;-0.549730;-0.014374;-0.647503;0.390545;100000000.000000;0.100000
5;-0.549730;-0.014374;-0.647503;0.325229;100000000.000000;0.100000
6;-0.856929;-0.877804;0.389691;0.723247;100000000.000000;0.100000
7;-0.728690;-0.877804;0.380952;0.272378;100000000.000000;0.100000
8;-0.856929;-0.877804;0.380952;0.723247;100000000.000000;0.100000
9;-0.830378;-0.571276;-0.699087;0.723247;100000000.000000;0.100000
10;-0.721269;-0.571276;-0.699087;0.723247;100000000.000000;0.100000
11;-0.721269;-0.571276;-0.699087;0.723247;100000000.000000;0.100000
12;-0.967973;-0.877804;-0.699087;0.723247;100000000.000000;0.100000
13;-0.856929;-0.888943;0.380952;0.723247;100000000.000000;0.100000
14;-0.856929;-0.571276;-0.699087;0.723247;100000000.000000;0.100000
15;-0.903793;-0.877804;-0.739886;0.723247;100000000.000000;0.100000
16;-0.830378;-0.571276;-0.699087;0.723247;100000000.000000;0.100000
17;-0.830378;-0.571276;-0.699087;0.769966;100000000.000000;0.100000
18;-0.830378;-0.571276;-0.699087;0.769966;100000000.000000;0.100000
19;-0.903793;-0.564958;-0.699087;0.769966;100000000.000000;0.100000
20;-0.903793;-0.571276;-0.739886;0.723247;100000000.000000;0.100000
21;-0.903793;-0.571276;-0.711466;0.769966;100000000.000000;0.100000
22;-0.981510;-0.571276;-0.739886;0.723247;100000000.000000;0.100000
23;-0.981510;-0.571276;-0.739886;0.801395;100000000.000000;0.100000
24;-0.981510;-0.571276;-0.739886;0.761923;100000000.000000;0.100000
25;-0.981510;-0.571276;-0.739886;0.769966;100000000.000000;0.100000
26;-0.981510;-0.571276;-0.699087;0.801395;100000000.000000;0.100000
27;-0.971564;-0.547434;-0.739886;0.801395;100000000.000000;0.100000
28;-0.903627;-0.571276;-0.762827;0.801395;100000000.000000;0.100000
29;-0.981510;-0.547434;-0.739886;0.809575;100000000.000000;0.100000
30;-0.931502;-0.547434;-0.787476;0.801395;100000000.000000;0.100000
31;-0.981510;-0.571276;-0.762827;0.801395;100000000.000000;0.100000
32;-1.004488;-0.571276;-0.795632;0.849471;100000000.000000;0.100000
33;-1.004488;-0.571276;-0.795632;0.866159;100000000.000000;0.100000
34;-1.004488;-0.571276;-0.795632;0.904004;100000000.000000;0.100000
35;-1.055316;-0.571276;-0.795632;0.866159;100000000.000000;0.100000
36;-1.028162;-0.571276;-0.795632;0.892390;100000000.000000;0.100000
37;-0.971564;-0.571276;-0.795632;0.937222;100000000.000000;0.100000
38;-1.055316;-0.571276;-0.795632;0.975285;100000000.000000;0.100000
39;-0.963422;-0.571276;-0.795632;0.998313;100000000.000000;0.100000
