Zeit [s];y
;-
0;1
0;"2A84FF"
0.010000;-0.000000
0.030000;-0.000002
0.050000;-0.000013
0.070000;-0.000067
0.090000;-0.000228
0.110000;-0.000548
0.130000;-0.001038
0.150000;-0.001691
0.170000;-0.002439
0.190000;-0.003115
0.210000;-0.003593
0.230000;-0.003901
0.250000;-0.004168
0.270000;-0.004538
0.290000;-0.005119
0.310000;-0.005938
0.330000;-0.006917
0.350000;-0.007880
0.370000;-0.008618
0.390000;-0.008984
0.410000;-0.008940
0.430000;-0.008591
0.450000;-0.008166
0.470000;-0.007963
0.490000;-0.008216
0.510000;-0.008896
0.530000;-0.009196
0.550000;-0.005964
0.570000;0.006170
0.590000;0.032710
0.610000;0.077372
0.630000;0.141132
0.650000;0.222375
0.670000;0.317891
0.690000;0.424217
0.710000;0.538811
0.730000;0.660695
0.750000;0.790443
0.770000;0.929658
0.790000;1.080196
0.810000;1.243453
0.830000;1.419947
0.850000;1.609269
0.870000;1.810364
0.890000;2.021969
0.910000;2.243042
0.930000;2.473035
0.950000;2.711949
0.970000;2.960194
0.990000;3.218337
1.010000;3.486848
1.030000;3.765925
1.050000;4.055445
1.070000;4.355033
1.090000;4.664203
1.110000;4.982509
1.130000;5.309656
1.150000;5.645539
1.170000;5.990206
1.190000;6.343788
1.210000;6.706403
1.230000;7.078087
1.250000;7.458771
1.270000;7.848290
1.290000;8.246430
1.310000;8.652977
1.330000;9.067760
1.350000;9.490672
1.370000;9.921667
1.390000;10.360730
1.410000;10.807854
1.430000;11.263009
1.450000;11.726130
1.470000;12.197114
1.490000;12.675721
1.510000;13.161127
1.530000;13.651465
1.550000;14.143926
1.570000;14.635257
1.590000;15.122229
1.610000;15.602027
1.630000;16.072490
1.650000;16.532164
1.670000;16.980124
1.690000;17.415611
1.710000;17.837744
1.730000;18.245402
1.750000;18.637326
1.770000;19.012329
1.790000;19.369623
1.810000;19.709049
1.830000;20.031070
1.850000;20.336550
1.870000;20.626447
1.890000;20.901519
1.910000;21.162170
1.930000;21.408427
1.950000;21.640060
1.970000;21.856760
1.990000;22.058309
2.010000;22.244686
2.030000;22.416093
2.050000;22.572888
2.070000;22.715489
2.090000;22.844270
2.110000;22.959491
2.130000;23.061283
2.150000;23.149673
2.170000;23.224644
2.190000;23.286195
2.210000;23.334386
2.230000;23.369350
2.250000;23.391280
2.270000;23.400400
2.290000;23.396930
2.310000;23.381119
2.330000;23.353343
2.350000;23.314304
2.370000;23.265217
2.390000;23.207759
2.410000;23.143815
2.430000;23.075183
2.450000;23.003340
2.470000;22.929418
2.490000;22.854243
2.510000;22.778481
2.530000;22.702891
2.550000;22.628468
2.570000;22.556383
2.590000;22.487893
2.610000;22.424287
2.630000;22.366719
2.650000;22.316043
2.670000;22.272823
2.690000;22.237432
2.710000;22.210204
2.730000;22.191534
2.750000;22.181977
