Epoche;Durchschnitt
Fehler;-
0;1
0;"1EA7FF"
0;20963.161843
1;20663.993538
2;19659.682215
3;18220.174842
4;16585.969074
5;14970.151208
6;13498.246863
7;12171.298322
8;10976.230914
9;9896.694863
10;8923.071246
11;8046.469956
12;7257.189891
13;6546.259057
14;5906.028650
15;5329.662949
16;4810.697019
17;4343.226913
18;3922.321540
19;3543.343371
20;3202.121134
21;2894.951213
22;2618.348384
23;2369.287833
24;2145.055988
25;1943.173454
26;1761.371552
27;1597.628907
28;1450.222476
29;1317.511527
30;1198.050674
31;1090.459896
32;993.536062
33;906.267084
34;827.602199
35;756.764833
36;692.980068
37;635.517912
38;583.725700
39;537.071973
40;494.984296
41;457.024629
42;422.832986
43;391.926710
44;364.096499
45;339.019011
46;316.428233
47;296.058965
48;277.680095
49;261.122700
50;246.213824
51;232.751106
52;220.604007
53;209.653434
54;199.793077
55;190.885099
56;182.839128
57;175.565925
58;169.004868
59;163.069976
60;157.710012
61;152.869391
62;148.503775
63;144.558704
64;141.008058
65;137.812131
66;134.887857
67;132.252142
68;129.879757
69;127.743433
70;125.819808
71;124.088545
72;122.528837
73;121.125100
74;119.861737
75;118.724710
76;117.699327
77;116.776483
78;115.944562
79;115.195833
80;114.520830
81;113.913328
82;113.361159
83;112.864207
84;112.416949
85;112.014418
86;111.646264
87;111.314925
88;111.016535
89;110.747984
90;110.506135
91;110.288472
92;110.092574
93;109.916267
94;109.757431
95;109.614479
96;109.485822
97;109.370030
98;109.265620
99;109.171509
100;109.086810
101;109.010580
102;108.941973
103;108.851912
104;108.770857
105;108.697908
106;108.632253
107;108.572751
108;108.519200
109;108.471003
110;108.427627
111;108.365574
112;108.309727
113;108.259465
114;108.186947
115;108.121682
116;108.062644
117;108.009510
118;107.958411
119;107.912422
120;107.871032
121;107.833780
122;107.800254
123;107.770081
124;107.719008
125;107.673042
126;107.631673
127;107.594441
128;107.560932
129;107.516286
130;107.463006
131;107.395371
132;107.334501
133;107.275441
134;107.201497
135;107.117591
136;107.038413
137;106.947597
138;106.855348
139;106.755741
140;106.665363
141;106.552114
142;106.427988
143;106.307076
144;106.137621
145;105.962277
146;105.719649
147;105.428486
148;105.057053
149;104.644360
150;104.240013
151;103.852076
152;103.485467
153;103.121436
154;102.785408
155;102.471258
156;102.185111
157;101.924903
158;101.684203
159;101.460147
160;101.253319
161;101.061479
162;100.888464
163;100.725827
164;100.579132
165;100.446375
166;100.326458
167;100.212741
168;100.110396
169;100.018285
170;99.920677
171;99.832636
172;99.753399
173;99.682086
174;99.617762
175;99.559872
176;99.507770
177;99.460878
178;99.414957
179;99.373627
180;99.333426
181;99.296102
182;99.262511
183;99.232279
184;99.205070
185;99.180388
186;99.158175
187;99.138183
188;99.120190
189;99.103997
190;99.089422
191;99.076306
192;99.064501
