Epoche;Kp;Ki;Kd;Kn;IntegralSaturation;AntiWindupBackCalculationConstant
40;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
41;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
42;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
43;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
44;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
45;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
46;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
47;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
48;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
49;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
50;-0.935115;0.003207;-0.651383;4.544897;100000000.000000;0.100000
51;-1.016997;-0.001849;-0.650903;4.367182;100000000.000000;0.100000
52;-1.016997;-0.001849;-0.650903;4.367182;100000000.000000;0.100000
53;-1.069542;0.004150;-0.669782;4.634688;100000000.000000;0.100000
54;-1.069542;0.004150;-0.669782;4.634688;100000000.000000;0.100000
55;-1.069542;0.004150;-0.669782;4.634688;100000000.000000;0.100000
56;-0.898880;0.002394;-0.645251;4.140203;100000000.000000;0.100000
57;-0.898880;0.002394;-0.645251;4.140203;100000000.000000;0.100000
58;-0.898880;0.002394;-0.645251;4.140203;100000000.000000;0.100000
59;-1.057919;-0.001377;-0.660597;4.453183;100000000.000000;0.100000
60;-1.057919;-0.001377;-0.660597;4.453183;100000000.000000;0.100000
61;-1.057919;-0.001377;-0.660597;4.453183;100000000.000000;0.100000
62;-1.057919;-0.001377;-0.660597;4.453183;100000000.000000;0.100000
63;-0.907010;0.001378;-0.616903;4.413286;100000000.000000;0.100000
64;-0.907010;0.001378;-0.616903;4.413286;100000000.000000;0.100000
65;-0.907010;0.001378;-0.616903;4.413286;100000000.000000;0.100000
66;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
67;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
68;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
69;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
70;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
71;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
72;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
73;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
74;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
75;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
76;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
77;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
78;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
79;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
80;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
81;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
82;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
83;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
84;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
85;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
86;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
87;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
88;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
89;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
90;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
91;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
92;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
93;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
94;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
95;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
96;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
97;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
98;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
99;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
100;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
101;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
102;-0.951277;-0.000363;-0.663675;4.085450;100000000.000000;0.100000
103;-0.990564;-0.000094;-0.654793;4.520675;100000000.000000;0.100000
104;-0.990564;-0.000094;-0.654793;4.520675;100000000.000000;0.100000
105;-0.990564;-0.000094;-0.654793;4.520675;100000000.000000;0.100000
106;-0.990564;-0.000094;-0.654793;4.520675;100000000.000000;0.100000
107;-0.916745;-0.000094;-0.647678;4.520241;100000000.000000;0.100000
108;-0.916745;-0.000094;-0.647678;4.520241;100000000.000000;0.100000
109;-0.916745;-0.000094;-0.647678;4.520241;100000000.000000;0.100000
110;-0.916745;-0.000094;-0.647678;4.520241;100000000.000000;0.100000
111;-0.916745;-0.000094;-0.647678;4.520241;100000000.000000;0.100000
112;-0.916745;-0.000094;-0.647678;4.520241;100000000.000000;0.100000
113;-0.916745;-0.000094;-0.647678;4.520241;100000000.000000;0.100000
114;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
115;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
116;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
117;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
118;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
119;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
120;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
121;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
122;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
123;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
124;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
125;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
126;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
127;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
128;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
129;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
130;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
131;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
132;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
133;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
134;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
135;-0.951676;-0.000097;-0.632983;4.472500;100000000.000000;0.100000
136;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
137;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
138;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
139;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
140;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
141;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
142;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
143;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
144;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
145;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
146;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
147;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
148;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
149;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
150;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
151;-0.950566;-0.000094;-0.642583;4.520241;100000000.000000;0.100000
152;-0.886059;-0.000093;-0.639641;4.134682;100000000.000000;0.100000
153;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
154;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
155;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
156;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
157;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
158;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
159;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
160;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
161;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
162;-0.855993;-0.000096;-0.618748;4.278270;100000000.000000;0.100000
163;-0.898931;-0.000095;-0.632127;4.284841;100000000.000000;0.100000
164;-0.898931;-0.000095;-0.632127;4.284841;100000000.000000;0.100000
165;-0.898931;-0.000095;-0.632127;4.284841;100000000.000000;0.100000
166;-0.898931;-0.000095;-0.632127;4.284841;100000000.000000;0.100000
167;-0.878954;-0.000095;-0.635639;4.146292;100000000.000000;0.100000
168;-0.878954;-0.000095;-0.635639;4.146292;100000000.000000;0.100000
169;-0.878954;-0.000095;-0.635639;4.146292;100000000.000000;0.100000
170;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
171;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
172;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
173;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
174;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
175;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
176;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
177;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
178;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
179;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
180;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
181;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
182;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
183;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
184;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
185;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
186;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
187;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
188;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
189;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
190;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
191;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
192;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
193;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
194;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
195;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
196;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
197;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
198;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
199;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
200;-0.880476;-0.000096;-0.633400;4.258092;100000000.000000;0.100000
201;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
202;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
203;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
204;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
205;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
206;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
207;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
208;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
209;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
210;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
211;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
212;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
213;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
214;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
215;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
216;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
217;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
218;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
219;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
220;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
221;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
222;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
223;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
224;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
225;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
226;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
227;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
228;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
229;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
230;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
231;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
232;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
233;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
234;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
235;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
236;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
237;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
238;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
239;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
240;-0.864247;-0.000095;-0.626185;4.227640;100000000.000000;0.100000
241;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
242;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
243;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
244;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
245;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
246;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
247;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
248;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
249;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
250;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
251;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
252;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
253;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
254;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
255;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
256;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
257;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
258;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
259;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
260;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
261;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
262;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
263;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
264;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
265;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
266;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
267;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
268;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
269;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
270;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
271;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
272;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
273;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
274;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
275;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
276;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
277;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
278;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
279;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
280;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
281;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
282;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
283;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
284;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
285;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
286;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
287;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
288;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
289;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
290;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
291;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
292;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
293;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
294;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
295;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
296;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
297;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
298;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
299;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
300;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
301;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
302;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
303;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
304;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
305;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
306;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
307;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
308;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
309;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
310;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
311;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
312;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
313;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
314;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
315;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
316;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
317;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
318;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
319;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
320;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
321;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
322;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
323;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
324;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
325;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
326;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
327;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
328;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
329;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
330;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
331;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
332;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
333;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
334;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
335;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
336;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
337;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
338;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
339;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
340;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
341;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
342;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
343;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
344;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
345;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
346;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
347;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
348;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
349;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
350;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
351;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
352;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
353;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
354;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
355;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
356;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
357;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
358;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
359;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
360;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
361;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
362;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
363;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
364;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
365;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
366;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
367;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
368;-0.870585;-0.000095;-0.628495;4.265264;100000000.000000;0.100000
369;-0.864286;-0.000096;-0.628926;4.230934;100000000.000000;0.100000
370;-0.864286;-0.000096;-0.628926;4.230934;100000000.000000;0.100000
371;-0.864286;-0.000096;-0.628926;4.230934;100000000.000000;0.100000
372;-0.864286;-0.000096;-0.628926;4.230934;100000000.000000;0.100000
373;-0.864286;-0.000096;-0.628926;4.230934;100000000.000000;0.100000
