Zeit [s];y
;-
0;1
0;"18B9FF"
0.010000;0.000001
0.030000;0.000015
0.050000;0.000092
0.070000;0.000295
0.090000;0.000633
0.110000;0.001050
0.130000;0.001441
0.150000;0.001693
0.170000;0.001760
0.190000;0.001706
0.210000;0.001699
0.230000;0.001855
0.250000;0.002124
0.270000;0.002371
0.290000;0.002457
0.310000;0.002290
0.330000;0.001806
0.350000;0.001016
0.370000;0.000047
0.390000;-0.000950
0.410000;-0.001819
0.430000;-0.002464
0.450000;-0.002903
0.470000;-0.003208
0.490000;-0.003465
0.510000;-0.003725
0.530000;-0.003393
0.550000;0.000442
0.570000;0.012962
0.590000;0.039591
0.610000;0.084081
0.630000;0.147523
0.650000;0.228446
0.670000;0.323757
0.690000;0.430048
0.710000;0.544765
0.730000;0.666867
0.750000;0.796845
0.770000;0.936230
0.790000;1.086840
0.810000;1.250074
0.830000;1.426482
0.850000;1.615706
0.870000;1.816732
0.890000;2.028324
0.910000;2.249440
0.930000;2.479515
0.950000;2.718522
0.970000;2.966845
0.990000;3.225035
1.010000;3.493559
1.030000;3.772624
1.050000;4.062123
1.070000;4.361697
1.090000;4.670870
1.110000;4.989198
1.130000;5.316383
1.150000;5.652309
1.170000;5.997017
1.190000;6.350631
1.210000;6.713264
1.230000;7.084958
1.250000;7.465646
1.270000;7.855172
1.290000;8.253322
1.310000;8.659886
1.330000;9.074691
1.350000;9.497630
1.370000;9.928649
1.390000;10.367735
1.410000;10.814876
1.430000;11.270000
1.450000;11.732802
1.470000;12.202544
1.490000;12.678035
1.510000;13.157785
1.530000;13.640150
1.550000;14.123579
1.570000;14.606767
1.590000;15.088718
1.610000;15.568716
1.630000;16.046253
1.650000;16.520960
1.670000;16.992464
1.690000;17.460223
1.710000;17.923459
1.730000;18.381239
1.750000;18.832572
1.770000;19.276549
1.790000;19.712511
1.810000;20.140106
1.830000;20.559185
1.850000;20.969643
1.870000;21.371273
1.890000;21.763717
1.910000;22.146552
1.930000;22.519368
1.950000;22.881849
1.970000;23.233751
1.990000;23.574921
2.010000;23.905292
2.030000;24.224852
2.050000;24.533637
2.070000;24.831776
2.090000;25.119446
2.110000;25.396723
2.130000;25.663576
2.150000;25.919948
2.170000;26.165828
2.190000;26.401298
2.210000;26.626559
2.230000;26.841897
2.250000;27.047611
2.270000;27.243933
2.290000;27.431020
2.310000;27.609009
2.330000;27.778062
2.350000;27.938406
2.370000;28.090271
2.390000;28.233868
2.410000;28.369471
2.430000;28.497469
2.450000;28.618253
2.470000;28.732122
2.490000;28.839327
2.510000;28.940168
2.530000;29.034986
2.550000;29.124106
2.570000;29.207803
2.590000;29.286269
2.610000;29.359637
2.630000;29.428071
2.650000;29.491800
2.670000;29.551079
2.690000;29.606205
2.710000;29.657481
2.730000;29.705117
2.750000;29.749238
2.770000;29.790014
2.790000;29.827724
