time;u;y;z1;z2;r
6.42;0;2.631375934;0;0;0
6.43;0;2.415178167;0;0;0
6.44;0;2.234422912;0;0;0
6.45;0;2.069455744;0;0;0
6.46;0;1.899655743;0;0;0
6.47;0;1.73050033;0;0;0
6.48;0;1.597753732;0;0;0
6.49;0;1.473384444;0;0;0
6.5;10;1.352237247;0;0;2
6.51;10;1.520425666;0;0;2
6.52;4.678104925;2.337205284;0;0;2
6.53;1.403262851;2.607855147;0;0;2
6.54;1.303901204;2.573379481;0;0;2
6.55;1.983706031;2.471241341;0;0;2
6.56;1.545264835;2.477040981;0;0;2
6.57;2.541389313;2.35331538;0;0;2
6.58;1.527076321;2.419366794;0;0;2
6.59;2.848214785;2.270509504;0;0;2
